,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h"
334556,27.0,4727.0,14998.0,0.6632540523068273,0.0714881743401048,0.0627813469115849,0.1479086057598408,0.0212284427592427,0.0212543155131822,0.0120850624092167,14998.0
307663,36.0,4652.0,14635.000000000002,0.7067106294530635,0.0903275983457768,0.027542548875493,0.1104458264491056,0.0316436528128838,0.0155525728623633,0.0177771712013137,14635.000000000002
353492,1.0,4073.0,24913.0,0.5936762647028059,0.0330308113886908,0.146288962905841,0.1524536173873998,0.0427576355248971,0.0143237142580185,0.0174689938323466,19950.622050471982
458719,44.0,4544.0,18460.0,0.6316864825148129,0.1019368388391835,0.1080730113342687,0.0987775953575034,0.036170219514576,0.0094852150263459,0.0138706374133093,18460.0
307958,2.0,3531.0,5640.0,0.5706429486613656,0.1082409626732733,0.1496649165663965,0.1296006804772037,0.0044626589420244,0.0208273029569342,0.0165605297228022,4951.888770423664
559678,35.0,3898.0,4625.0,0.6797770171222073,0.1031908424199601,0.0783146276986284,0.0962104848337248,0.0225804062813561,0.0150449595935743,0.004881662050549,4625.0
426212,32.0,4258.0,16963.0,0.6301671143997067,0.0675498479101947,0.1387453420449583,0.0907705175029521,0.0270224135645556,0.0217362864422862,0.0240084781353459,16963.0
362436,37.0,4130.0,23595.0,0.6154388456932367,0.1041447144060059,0.1175576477334013,0.1200224520930663,0.0121522038149219,0.0177366764809942,0.0129474597783734,23595.0
337172,10.0,4750.0,19766.0,0.7302894043156143,0.1163225205828395,0.0429878591170865,0.0613487465264959,0.020012261692658,0.0153843626374026,0.013654845127903,19766.000000000004
95621,50.0,3531.0,1894.0,0.6333524603853942,0.0366869761882337,0.1351084891700349,0.1458181802009281,0.0260094135448972,0.0077890397572701,0.0152354407532414,1894.0
414050,-21.0,3968.0,2324.0,0.5943524731187197,0.0935134074860863,0.1415042772727087,0.1253782738315524,0.0232004463905832,0.0079731773544629,0.0140779445458864,1699.802891502852
23146,9.0,4492.0,19149.0,0.6979618225750095,0.0479077594723486,0.1383670646002005,0.0594890138555229,0.0312958143527391,0.0187850386109576,0.0061934865332215,19149.0
333447,50.0,4281.0,16185.0,0.668382629859097,0.1598207499460504,0.0584619635154577,0.0762853979894806,0.0121491325571155,0.0180712178346626,0.0068289082981359,16185.0
203733,18.0,4342.0,21478.0,0.7337362113670328,0.1143185501154889,0.0429811056975413,0.0492694809357575,0.021509295958083,0.0202400236028266,0.0179453323232695,21478.000000000004
276965,43.0,4221.0,18217.0,0.6492325854993245,0.1727705922163054,0.0506030559616453,0.0679100957114966,0.0370905888748963,0.0118127190019235,0.0105803627344081,18217.0
396701,1.0,4662.0,13809.0,0.5982392105714851,0.1050847546257388,0.144165093825295,0.1033592259628666,0.021895164348099,0.0089737245015374,0.0182828261649777,12068.471067303884
133238,30.0,4725.0,6724.0,0.7498460446842535,0.0375756113868378,0.075864067160002,0.0849110420745795,0.0057563280344384,0.0265448922930274,0.0195020143668611,6724.0
517085,-16.0,3768.0,7930.000000000001,0.6647997839348726,0.0748078315477427,0.1424619846444449,0.051365804414039,0.0297153964339755,0.0197865630059419,0.0170626360189833,6749.467181900198
399576,38.0,3899.0,4501.0,0.7729259434943271,0.0464872092392048,0.0632969766701609,0.0530627179787721,0.0232510861580519,0.0203890269121467,0.0205870395473363,4501.0
184431,35.0,3721.0,8860.0,0.6867847880001908,0.0905408320519493,0.0804167675799202,0.0909199871586939,0.0177414210887585,0.0242790127505797,0.0093171913699072,8860.0
45104,2.0,4175.0,22426.0,0.7098372255267009,0.0612662950611114,0.0778386738881676,0.0963616571713898,0.0207863783734167,0.0178142372321956,0.0160955327470176,21465.37937756468
130932,37.0,4239.0,16873.0,0.6583313414215255,0.1074009730555821,0.0955770239878984,0.0960485984138861,0.0230800458692742,0.0144269644225199,0.0051350528293135,16873.0
69401,-10.0,4300.0,10290.0,0.662761818342248,0.071395221235503,0.122802667215207,0.1095182513423795,0.0178372315137077,0.0067093247605772,0.0089754855903772,8976.714532716567
343159,25.0,3742.0,2266.0,0.6663992629214434,0.1090297658752235,0.0602469096218697,0.1102607133261497,0.0334350204823311,0.0103761133058294,0.0102522144671529,2266.0
564283,10.0,3963.0,19692.0,0.5549524534145438,0.1213883369829061,0.1475023472447236,0.1287121541488219,0.0183166153715595,0.0148135575182945,0.0143145353191503,18017.555975137504
399962,41.0,3585.0,14279.0,0.6246429374371385,0.0311472547802352,0.1681276164125418,0.1282153373618096,0.0103600920580646,0.0201897737260905,0.0173169882241198,14279.0
586590,-11.0,4213.0,5299.0,0.688360077859737,0.1145561460199645,0.0546564569101182,0.0984691531041474,0.0189133635697907,0.0095812101328886,0.0154635924033533,4819.148941975317
237685,31.0,3624.0,4928.0,0.7164988763742283,0.0767153078085171,0.0424152762214995,0.1041153326808307,0.0358513199722537,0.0185842573256561,0.0058196296170145,4928.0
560758,42.0,4142.0,1175.0,0.5725977338429235,0.1263386907523588,0.1133708481558602,0.1264926598648726,0.0211482856298636,0.0186645367459489,0.0213872450081723,1175.0
203761,-1.0,3951.0,18373.0,0.7439312719956772,0.0884385497308987,0.0631795624405997,0.0726148232485029,0.0163118035379638,0.0067854432624902,0.0087385457838671,18373.0
227170,-22.0,4690.0,15761.999999999998,0.6471635902263656,0.1399917212031815,0.0690584516957439,0.0813559682498788,0.0191212067248648,0.020723140342218,0.0225859215577472,12740.773709793895
448187,38.0,4762.0,8786.0,0.7695395738343696,0.0845382278824693,0.0612863631514449,0.0526957696388902,0.0113298689282097,0.0046040527652399,0.0160061437993764,8786.0
2056,49.0,4111.0,1917.0,0.5901404093243217,0.0850790485438844,0.1893585821448332,0.0910105749605123,0.0255509859713404,0.0098778393850889,0.0089825596700189,1917.0
351373,-1.0,3684.0,1446.0,0.6520447858911445,0.1206825154767723,0.0884460046321678,0.0811262042812468,0.0287175230550248,0.0219367248028261,0.0070462418608173,1368.042177694788
269566,36.0,4397.0,17454.0,0.7218771167246125,0.1098457383943254,0.0854900284824716,0.0533954102358065,0.0073348417034843,0.0146203691628823,0.0074364952964173,17454.0
193823,35.0,4568.0,21811.0,0.6218430868057221,0.135697605514305,0.1221259000599851,0.064230009925472,0.0085561254139199,0.0204178251843982,0.0271294470961975,21811.0
385471,38.0,4257.0,9955.0,0.6474605791583256,0.1280857918312253,0.1131326851212109,0.0700660474907088,0.0166861264960843,0.006791371256796,0.0177773986456491,9954.999999999998
593744,-19.0,4446.0,14664.0,0.7497455472663899,0.0331875122356797,0.0560797963514823,0.1090619224386132,0.0323167321765792,0.0130276302979445,0.006580859233311,12784.353183702897
202411,-17.0,4346.0,15606.0,0.7028544957694497,0.1256443298012069,0.0417445995213728,0.0735543598718755,0.0223884932647842,0.0133384791154404,0.0204752426558702,13981.40086843988
316384,-20.0,3818.0,20165.0,0.6989506622080868,0.0252479508156634,0.1046501585839821,0.1186044802912984,0.0185125253352279,0.0209170341963864,0.0131171885693547,16479.504797711696
115668,-15.0,3983.0,5206.0,0.6475179701751086,0.1174836259092092,0.1305527150504254,0.0636548043531557,0.0096245177139391,0.0155711949954526,0.0155951718027089,4539.953456481344
387893,-16.0,3605.0,24833.0,0.6673868076384162,0.1045932896925982,0.1196428094943763,0.0598965326216112,0.032339428421631,0.0053826535662025,0.0107584785651642,22102.614386243906
113189,-17.0,4574.0,24676.0,0.6251429541741428,0.0769083646651935,0.1065542767272296,0.1333982568219683,0.0257732737627861,0.0193945121229293,0.0128283617257503,18706.80072834284
26534,-25.0,4199.0,14871.0,0.6221924003642776,0.0802326961301336,0.1255422845091373,0.1317392046724322,0.0121153381475983,0.0165182230662402,0.0116598531101807,10854.720618466234
163914,28.0,3868.0,3164.0,0.6690335322859796,0.1530267779198182,0.0463716815294513,0.08104638900681,0.0165404902971606,0.0141625921010814,0.0198185368596986,3164.0
184513,24.0,4698.0,11965.0,0.6663223218828618,0.1379696414389055,0.0828335891737481,0.0537776317062017,0.0305364779956398,0.0210265017378968,0.007533836064746,11965.0
599500,8.0,3788.0,17663.0,0.6498124909997115,0.0804792190281981,0.1455747723503431,0.1053471372764628,0.0040757420507811,0.0048883001643235,0.0098223381301796,17663.0
133078,16.0,4900.0,24463.0,0.7619199917555982,0.0796414408643066,0.0594529083336369,0.0525231299830653,0.0120307599766854,0.0195770395162891,0.0148547295704184,24463.0
307742,19.0,3798.0,9695.0,0.6259593718201417,0.1036533352888238,0.1473789563478149,0.0951234872799447,0.0093110432314139,0.006774246704769,0.0117995593270914,9695.000000000002
552694,10.0,4709.0,22580.0,0.6541201101478569,0.0391560060039004,0.1072178614027134,0.1565186673918578,0.0114065606592032,0.0118448016073519,0.0197359927871164,21019.88493873744
135183,9.0,3548.0,6994.0,0.6860924926421732,0.1100123414677401,0.1179397960039905,0.0349499927512485,0.0300301121919591,0.0107504878729229,0.0102247770699656,6994.0
30409,33.0,4205.0,12161.0,0.6839327239837162,0.1229167317794668,0.0830621463903064,0.0433322532197663,0.0344610242861819,0.017775992597194,0.0145191277433684,12161.0
173532,-20.0,3720.0,1903.0,0.6316278362638221,0.1340103032479994,0.1487186671593755,0.050353091339574,0.0167276957333782,0.012044734868327,0.0065176713875239,1626.533687103783
94284,8.0,4013.0,13285.0,0.6817159545018643,0.100182962898093,0.0656816509688412,0.1046609409551334,0.0221915924074768,0.0114964302241204,0.0140704680444708,13257.520341521667
474010,-9.0,3715.0,10429.0,0.6852461776023244,0.0294529366720026,0.119613108650618,0.0988657859246209,0.0374631265513243,0.0166914170619052,0.0126674475372044,9035.514366415073
52578,39.0,4400.0,18648.0,0.5990583557301229,0.0909894511973318,0.1733224526653756,0.0895298533318899,0.0063897351880055,0.0256162475238706,0.0150939043634036,18648.0
25852,-25.0,4085.0,15067.999999999998,0.6555029423202847,0.0951849509968238,0.1343518069065933,0.0828406687039875,0.0096670656848943,0.0129854381707232,0.0094671272166931,12117.75166769705
6306,-11.0,4899.0,24246.0,0.5814870998117961,0.0468490091822377,0.1327974188489511,0.1750233874985627,0.0369951266440759,0.015973238799929,0.0108747192144471,16900.827311954476
320210,-16.0,4651.0,17906.0,0.750074630643321,0.0465643496593496,0.0639898163345137,0.0998415764416422,0.0186522402828237,0.0083994723708586,0.012477914267491,16155.12413907476
401532,36.0,3957.0,24091.0,0.6178829655982041,0.1472710308003759,0.0369678066475776,0.1584163917513608,0.0108636344395255,0.0181167524724095,0.0104814182905465,24091.0
