,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h",16 Methane mass frac,16 Ethane mass frac,16 Propane mass frac,16 i-Butane mass frac,16 n-Butane mass frac,16 i-Pentane mass frac,16 n-Pentane mass frac
744759,-25.0,2069.0,2300.0,0.6168538482517166,0.0350553109426995,0.1317627965550834,0.1450055830164305,0.0298761291690709,0.0180460922158863,0.0234002398491127,529.402484405349,-26.0,3883.0,7418.000000000001,0.0924614740334435,0.0437513736786782,0.0182813723262106,0.3075863449364939,0.4505358083198422,0.024779373913569,0.0626042527917624,-27.098138162028192,69.38224846197784,2523.242882832218,7194.757117167785,0.8040053861156409,0.042968527439132,0.0895943664227729,0.0521624196173187,0.0077402517866538,0.0018507975900018,0.0016782510284795
20068,-5.0,2500.0,13741.0,0.6247386437483035,0.1110755130407354,0.0884177305297149,0.1347343800466863,0.0077865885594905,0.0099954381757571,0.023251705899312,855.6724337981426,-11.0,4412.0,15895.0,0.1456963960407435,0.0975612880259857,0.1264402294010078,0.1630444052792383,0.4007721713548994,0.0567191047272135,0.0097664051709116,-10.870830497408178,59.635118400989086,15887.387474154288,13748.612525845703,0.6798347231817877,0.1225986957486864,0.0792613597094065,0.1009863970622386,0.0051852954408725,0.0042096077340915,0.0079239211229166
105723,-6.0,2529.0,11557.0,0.6732718222633949,0.0691888263935676,0.1393860729142653,0.0767020713284013,0.0217638211781021,0.0098696944093558,0.0098176915129127,128.2890742567153,-18.0,4861.0,3481.0,0.1653958144987246,0.0294451252908257,0.268411313364642,0.2539876345275769,0.1498815945798717,0.0273471036991355,0.1055314140392236,-10.864034992991378,25.58019795099216,11843.69811959411,3194.3018804058934,0.6984630341514573,0.0690764792889444,0.134236163057711,0.0680511675698164,0.0182144991851667,0.006397460891048,0.0055611958558559
453751,-11.0,2214.0,4807.0,0.6730233010782117,0.0647631666713719,0.1024762753131702,0.1145035919287442,0.0283968403679975,0.0068518520226601,0.0099849726178441,478.7702146370991,-23.0,4719.0,13665.0,0.1946952534914122,0.2109770996607293,0.1200150253359701,0.1584576035279855,0.1610242657940135,0.0189423591045636,0.1358883930853256,-21.85082249580901,19.487410831887416,7937.745895361763,10534.254104638236,0.7210642662305362,0.1308459871529913,0.0683685840582562,0.0621896483380186,0.0134440170895307,0.0019129096611788,0.0021745874694879
268328,-17.0,2308.0,8011.000000000001,0.5864967801403993,0.043545827618272,0.1585870515169254,0.1644900743606111,0.0310955756189474,0.0070565081436443,0.0087281826012001,339.6833164139121,3.0,3937.0,7440.999999999999,0.1003392442529189,0.144239718651072,0.2646975650324177,0.1529018177522561,0.1318906806224154,0.0754160446442628,0.1305149290446568,-17.214754527432348,45.2897463753593,7562.810153572254,7889.189846427737,0.7116416104925056,0.0665070645168487,0.1296912008258863,0.078772232901257,0.0112674648420832,0.0011154140820722,0.0010050123393468
648478,-38.0,2187.0,2657.0,0.7315048730070842,0.0356996826609934,0.0794280883851248,0.1059819783604876,0.0305348147265557,0.0072799697643735,0.0095705930953805,199.8859829165264,-36.0,3948.0,2943.0,0.148706149848909,0.0550295624241646,0.163230779983796,0.3405768865036039,0.2378995185731786,0.0512810571547748,0.0032760455115728,-39.68830754006828,47.91602282750432,2688.772476183444,2911.227523816556,0.8696715508303119,0.0372797742911661,0.0513627869958599,0.0338443541836254,0.0067457956435971,0.0005827879601524,0.0005129500952872
86367,-13.0,2552.0,3528.0,0.6256230055516921,0.0519455350343089,0.1812846822635721,0.0812604963101081,0.0312577846295586,0.0147522885606056,0.013876207650154,701.1030777417413,-44.0,3978.0,23594.0,0.127442767276216,0.1196557438415968,0.0968251021324654,0.3590747011046461,0.1700961387015421,0.0500693917907924,0.0768361551527409,-29.797066827579243,-6.467070732183743,5641.577437543964,21480.42256245604,0.783698025615097,0.0699379937769777,0.1040632240319663,0.0302055007874148,0.0089479830959744,0.0018828655187779,0.0012644071737918
353997,-23.0,2510.0,12491.0,0.5933827786520567,0.1786696516153574,0.1320453890138894,0.0518967994099017,0.0078828567440107,0.0180243973163102,0.0180981272484735,979.7555743109938,-43.0,4840.0,16379.0,0.117099532291362,0.1422189614041025,0.0994546222419236,0.2608912222966316,0.2747667891109456,0.0481639405638316,0.057404932091203,-29.44944810970645,34.83603934770156,13102.983503977544,15767.016496022456,0.6966669608174765,0.1757726783897331,0.0972163567634588,0.0231990818507744,0.0026603385552175,0.0026176639999477,0.0018669196233917
663490,-7.0,2501.0,17273.0,0.5911495896698756,0.1452866057648016,0.0385390415194653,0.1623533309738755,0.0357817774791467,0.0124621249432784,0.0144275296495563,1438.2755741811416,-46.0,4835.0,23402.0,0.2080696815820979,0.0919616704018278,0.2218114411434409,0.1840640894112003,0.1207967954954606,0.0565586431131684,0.1167376788528039,-18.50364882598544,33.10195236780794,20229.19834859963,20445.80165140037,0.7289391613615527,0.1305665690486085,0.0292257804550978,0.0895187204757635,0.0162515400079383,0.0029321814850062,0.0025660471660328
714313,2.0,2535.0,4206.0,0.6369393780683152,0.1294858004354802,0.0406090283994396,0.1437324086289974,0.0180887361976249,0.010476295344899,0.0206683529252433,430.7190548214704,4.0,4534.0,8915.0,0.1554506012153828,0.0430706441330114,0.1189368220981835,0.3927588043323601,0.2340179399885427,0.0476249853786978,0.0081402028538212,-2.7387543990554946,72.32530272496018,6028.982180470281,7092.017819529717,0.6652039945949885,0.1175818580221173,0.0518521430275858,0.1247624519058206,0.0206508379527844,0.0071054740198946,0.0128432404768086
112927,-48.0,2052.0,7303.0,0.6874023209161014,0.0888617454952083,0.0817824642826234,0.1017887992822746,0.015962981377982,0.0172711207925893,0.0069305678532208,774.297635676269,-42.0,4438.0,10494.0,0.1530315519564202,0.0407120297009109,0.1699658227297112,0.2123806769608111,0.3473760403799528,0.0555480835930997,0.0209857946790937,-49.52208339597715,51.61507294706462,7551.657160821998,10245.342839178003,0.8582947184512203,0.0832910811936169,0.0373240853432649,0.0184218324412269,0.0018561757195161,0.0006457034441751,0.0001664034069796
520700,-21.0,2390.0,9997.0,0.6779259925410736,0.0336335704109689,0.1275975097333945,0.1168051267683122,0.0317877767618501,0.0057314866869157,0.0065185370974847,692.349481145638,1.0,4778.0,10481.0,0.1081542693335429,0.026432070535612,0.1125856984131569,0.0838730931942014,0.5580820044853377,0.053970406633577,0.0569024574045719,-23.109948545273426,79.31572502486762,10076.40546457915,10401.59453542085,0.7777516032605899,0.0385854291883483,0.1069420469339641,0.061834077083869,0.0129818674162502,0.0010456389907761,0.000859337126202
104152,-31.0,2787.0,1702.0,0.6531696277709574,0.1122876383378516,0.1278919115339442,0.065060026156487,0.0222794059474918,0.0111322112349396,0.008179179018328,178.5384289100686,-19.0,4119.0,4992.0,0.0592219012885275,0.0915505112656628,0.0932003634525184,0.2360846073832536,0.4997701919962365,0.008963880893136,0.0112085437206648,-36.13793849512527,27.491702003700823,1696.091737818448,4997.90826218155,0.7648798741947503,0.1217760554668801,0.0849799708710268,0.0216959978434807,0.005204244924218,0.0009755811223234,0.0004882755773204
496460,-32.0,2202.0,19725.0,0.7143473121831132,0.1252023384835183,0.0706969030587903,0.0396896888123752,0.017071119188001,0.0134321600228361,0.0195604782513657,977.4303647666086,-20.0,4647.0,19132.0,0.2375894124887586,0.1386775146421098,0.0452889460973491,0.08938577437063,0.2925980181783525,0.0917871074101772,0.1046732268126226,-34.129354446019505,55.22049294560463,23961.03669425124,14895.96330574877,0.7737876122215387,0.1385892213047134,0.0554283104393684,0.0205754516186254,0.0068247373939796,0.0023663345742816,0.0024283324474925
126209,-44.0,2703.0,14079.0,0.6994734008769007,0.1014725818044206,0.1222111170087204,0.0516984896717159,0.0086916265756192,0.0053006639122467,0.0111521201503762,445.9092606817279,-14.0,4017.0,18013.0,0.2944369820537899,0.1324767529560573,0.2915318809040459,0.0458664271382548,0.0834675753183914,0.0162111898180072,0.1360091918114531,-42.69657532567061,17.153744971008052,19014.974209038293,13077.025790961705,0.7807879085638662,0.1246155495286015,0.0785988194584687,0.0137286538344993,0.0015191216870012,0.0003139970510819,0.0004359498764809
674576,-1.0,2159.0,13845.0,0.667203394117822,0.1162678361155653,0.0415637142038255,0.1221377748596153,0.0329237930786711,0.0123127598612539,0.0075907277632466,252.94784003954325,4.0,4629.0,6143.0,0.1368509040526432,0.1004388704301783,0.2260626532778691,0.2623598428319071,0.1234193123850178,0.0978839071170736,0.0529845099053104,-2.890752234720708,58.37982359827538,15228.40020566147,4759.59979433853,0.6598758781341696,0.1223514319096634,0.050218050119372,0.1168458920494651,0.031818643058902,0.0117670723751821,0.0071230323532453
78440,-47.0,2560.0,14374.0,0.6762332740495705,0.1023414039413674,0.0616398554809023,0.1038157766155793,0.0255308968741569,0.0179105158453523,0.0125282771930708,1289.644113793423,-40.0,4036.0,19798.0,0.1023769301100079,0.0912343175706445,0.1265107041009091,0.4675701665707436,0.1651238332462742,0.0245935155391577,0.0225905328622628,-51.40883899893359,39.53087582624181,13368.072229532674,20803.92777046733,0.8553701910658922,0.0992857962667558,0.0258515691974291,0.0161862657836372,0.0025102427566923,0.0005508062292316,0.0002451287003612
281134,-2.0,2180.0,8092.0,0.6777891109765839,0.1022089546813466,0.06148125413685,0.0958214949427681,0.0162018472866167,0.023063512573548,0.0234338254022868,335.16251173366834,-41.0,3570.0,4748.0,0.1215473765289262,0.0721020708830735,0.0446668433094532,0.1159585003675539,0.57142207658538,0.0034716405027201,0.0708314918228929,-5.376578234230408,57.52683850705097,8440.736676204027,4399.263323795974,0.7122682139750055,0.101395029205028,0.0580932295435341,0.084704190418917,0.0136474416382692,0.015681587929811,0.014210307289435
339694,-11.0,2073.0,15412.999999999998,0.6387746008579291,0.102708204229414,0.1107528381286527,0.0666079606461422,0.0380599546427026,0.0255548948888757,0.0175415466062834,497.3700141459735,-11.0,3869.0,11694.0,0.1122273071507625,0.1121163722564877,0.0417935801499907,0.2736553122802394,0.3318636520652774,0.0636557358907344,0.0646880402065074,-11.922038524347556,40.48898398411575,15821.71110164734,11285.28889835266,0.6943539947485626,0.1136394959677747,0.102359347925154,0.0496982360695928,0.0246926773481886,0.0098833628342515,0.0053728851064756
37379,1.0,2689.0,8984.0,0.5725388178975757,0.0575817781856632,0.165781436045372,0.1490192497404788,0.0245417670431282,0.0150507856805231,0.0154861654072588,273.6276425464281,2.0,3549.0,7359.999999999999,0.2012536979597858,0.1417336050016924,0.1470349142833722,0.3506024238216892,0.1435907409095475,0.0070770715136894,0.0087075465102233,-4.860426921822352,51.01353194775618,10517.855167247872,5826.144832752128,0.6251402396336353,0.0951465571707167,0.1480586172309695,0.1065377851664798,0.0151528963245184,0.0054710926821461,0.004492811791534
610341,-34.0,2625.0,22800.0,0.6853875908375584,0.0728319643387281,0.0955212650041382,0.0904676890075301,0.0378440337793628,0.0094483576913466,0.0084990993413355,360.86230559043554,-16.0,3635.0,2221.0,0.0611612628882981,0.1195299458023546,0.0406734974716525,0.1467244278233059,0.5688028476758648,0.0464927847113626,0.0166152336271613,-38.73117973670236,48.3116113582073,18942.237855885945,6078.762144114061,0.8283185115000712,0.0757710400846043,0.0597834375540388,0.0271820683105708,0.0078141347036134,0.0007052073236773,0.0004256005234238
343331,-42.0,2784.0,16105.000000000002,0.7311292715558613,0.1064376523878568,0.0266236189024418,0.1079399998275001,0.0053253022763669,0.0155888839114011,0.0069552711385717,429.8835595678205,-21.0,3853.0,11004.0,0.2082254943899528,0.1274019742426901,0.1889952438477067,0.2721079611901906,0.1370397536792726,0.0250084173376823,0.0412211553125046,-46.51532218700075,22.744839952147004,16551.31422035189,10557.685779648104,0.8361785312747866,0.1157174434445107,0.0162889982762099,0.0295941675458446,0.0009751474350588,0.0009644651312297,0.0002812468923596
601278,-30.0,2352.0,2167.0,0.5951922630563008,0.116685134024617,0.1355557771155579,0.1139725973559643,0.0237947469695122,0.005579422497235,0.0092200589808126,533.2242265357445,-30.0,3838.0,8247.0,0.0941332825333525,0.0779312433073319,0.1556600860307091,0.1772091725515038,0.4326757070338015,0.0267343198151904,0.0356561887281105,-34.39620148779028,55.821011078059655,2614.138768815177,7799.861231184825,0.7626225519302321,0.1182870834926968,0.0807031080011185,0.0327498280988279,0.0047539018456874,0.0004149579710327,0.0004685686604041
15489,-26.0,2076.0,20224.0,0.6331970497201752,0.0991905040038618,0.1115019070404591,0.1246876973589882,0.0164079106542417,0.0072796600060235,0.0077352712162504,411.4939837814958,-23.0,4019.0,6353.0,0.1343837372815934,0.0542287537171953,0.0303513468614299,0.025540785874843,0.6521465857722726,0.0100983016681356,0.0932504888245298,-26.68499706945689,36.81937646006969,18121.16213917173,8455.83786082827,0.7443457039974629,0.1055911959960726,0.0858431209098909,0.0567543220380975,0.0056085795830086,0.0010568692390405,0.0008002082364267
520787,-27.0,2454.0,22417.0,0.7733103762668955,0.0953129789773037,0.0298232333422436,0.0398468483497262,0.0183557975462814,0.0224943189378651,0.0208564465796844,451.9150026553425,-5.0,4371.0,6957.0,0.0654886959248172,0.086537745108408,0.124483575836911,0.4045097423393134,0.2294487111994631,0.0406777466000941,0.0488537829909929,-30.194312409348413,64.2645386098157,21455.11826334259,7918.881736657418,0.8270176328568307,0.099670283090869,0.0267637751901001,0.0264040367926035,0.0099513683192115,0.0060808768278609,0.0041120269225238
676854,3.0,2042.0,12654.0,0.5411126967053765,0.1239008650405271,0.1812529631477821,0.0936458803947692,0.0358250190039974,0.0144674767927774,0.00979509891477,759.8470173668302,-31.0,4589.0,11533.0,0.1227207446469065,0.0675553853288702,0.0675610655888881,0.4106770752574591,0.2674675429402869,0.0070496109233824,0.0569685753142065,-1.3141042571107846,60.425658675335455,13852.894193552303,10334.105806447698,0.5891467386584042,0.1212132436773958,0.1650427308441531,0.0798972536627399,0.0291739889315195,0.0096422886123683,0.0058837556134191
606667,-4.0,2008.0,6205.0,0.6550902512868607,0.1112866135298192,0.1035494749663241,0.066428944807943,0.0388313304464171,0.0106514072646473,0.014161977697988,691.9491728647151,-37.0,3920.0,12820.0,0.1681198939120912,0.0886674480270608,0.1239414474794774,0.4460559117698002,0.0858479070032963,0.0076314557661423,0.0797359360421315,-14.150984547960547,40.90647007723345,8363.546142014176,10661.45385798582,0.725139419324976,0.1051918946665073,0.0807195207343928,0.0487355218986759,0.0270793675268189,0.0060205815471792,0.0071136943014496
494131,-44.0,2164.0,22029.0,0.7290606723624432,0.0658380046368061,0.096975090104038,0.0634179697173474,0.0188574680262233,0.0199818717416414,0.0058689234115004,902.584462866284,-29.0,4355.0,14140.0,0.1697135882740277,0.1469022347874435,0.142833404400244,0.4220867336263144,0.0197309616293257,0.0781859410484571,0.0205471362341873,-44.66591681989957,38.04729914808496,21525.65733145245,14643.342668547552,0.8503030176824794,0.0692653168795307,0.0581068390403124,0.0173569240112857,0.0034611904565899,0.0012632331851734,0.0002434787446279
636773,-30.0,2164.0,7765.0,0.7166361640677125,0.0789864176286402,0.0839372808646168,0.0666081890284019,0.0250600047289606,0.0126100440550383,0.0161618996266294,468.9811675666284,-43.0,4301.0,5747.0,0.094440043855448,0.0455679155959141,0.1144850147837225,0.3420946521272201,0.336704599265732,0.0158129818187764,0.0508947925531867,-31.655671175595785,62.14547190930557,7502.375935415761,6009.62406458424,0.8056111741383947,0.0811033784088079,0.0667796222708781,0.0331447587259038,0.0094679619344923,0.0020464763434833,0.0018466281780394
231726,-6.0,2781.0,12053.0,0.6468970030100474,0.0887951127731791,0.144967553924111,0.0776274262233033,0.0139891153319829,0.0114135480934019,0.0163102406439742,310.6395897362212,4.0,3533.0,7130.0,0.1097647147421333,0.0832810522184202,0.2253246153540194,0.4156654229929054,0.058632606577553,0.0201447046109581,0.0871868835040105,-11.274202345232991,56.12560803424202,12662.8071876582,6520.1928123418,0.6731180453319604,0.0983717653304116,0.1408815249316224,0.0647721475697127,0.010523790434849,0.0056758512039808,0.0066568751974628
90855,-19.0,2676.0,6298.0,0.6128464166059729,0.1215631226054138,0.1158487822328748,0.1229377846460753,0.0101683922315384,0.0056585633903394,0.0109769382877852,569.7433994342013,-32.0,4007.0,12262.0,0.0916310912843118,0.0239729977556654,0.068957545672532,0.355738049664127,0.3811267131252886,0.0342520786588383,0.0443215238392367,-26.20724521825224,31.61615149647384,6426.855740923181,12133.144259076822,0.7288148854079934,0.1205594885532361,0.0877650163035633,0.0571574701045818,0.0036037633389116,0.0008772721225405,0.0012221041691729
427458,-3.0,2748.0,16414.0,0.6878829474321115,0.0917814159141235,0.1133551428935153,0.0364525314073186,0.0330375735581216,0.0170426452090846,0.0204477435857245,126.36058154169127,0.0,3667.0,1607.0,0.1063213841292958,0.0079368918160017,0.1048189329720472,0.4047486607244263,0.3036357855637928,0.0243369854298019,0.048201359364634,-8.507817389419131,82.64360602963052,16134.885941686454,1886.114058313546,0.7094321607336155,0.0933846538493434,0.1115824173439785,0.0332581029965082,0.0285474302239016,0.0115821750806518,0.0122130597720008
720748,-15.0,2661.0,19228.0,0.613634043374594,0.1133212974001242,0.1337793704971971,0.1113880591606607,0.0095203987972987,0.0068008490660298,0.0115559817040953,649.9425401782337,-19.0,4778.0,10197.0,0.0727372270085708,0.0911050369989078,0.1112501476929739,0.5633698751927011,0.0540269242728927,0.0820676103167887,0.025443178517165,-20.32515853830236,52.22915908165595,17942.010136265453,11482.989863734552,0.6926684355805188,0.1201125360612515,0.1142217802574782,0.0650367014179749,0.0044556224039712,0.0015483155150659,0.0019566087637392
579340,-8.0,2300.0,16837.0,0.6342851979354356,0.1427343857509037,0.1104929718414605,0.0690136636284931,0.0206248837937346,0.0056478466379433,0.0172010504120291,359.2455196515298,-50.0,3626.0,6618.0,0.1181677413149923,0.1122465671010348,0.0689287158319768,0.0635684092416064,0.5273114232919579,0.0254075454355377,0.0843695977828938,-11.493709710088638,23.72717235980764,17085.088792290702,6369.911207709298,0.6630561167981951,0.1419507304394826,0.1054410449199429,0.0600874579525407,0.0168248623824437,0.0034822140197345,0.0091575734876603
290538,-2.0,2035.0,22814.0,0.6790778840384465,0.0454020046551269,0.0944083700099715,0.1246273409031083,0.0288442512116808,0.011402335626941,0.0162378135547249,190.44536490413063,-31.0,4201.0,3594.0,0.0737033918227126,0.0401021190367551,0.158941236872748,0.2982805184879366,0.3286345445021958,0.0113889744492938,0.0889492148283577,-2.3144998958939027,36.95081037432078,22463.580258229216,3944.41974177078,0.6977521804560072,0.0461870199314786,0.0935744879231791,0.1167872620204327,0.0259909505549783,0.0085912022471395,0.0111168968667845
137080,-17.0,2695.0,8465.0,0.5934562475878757,0.1447141693753771,0.0918024569110228,0.0982512773363596,0.0349701190703769,0.0212819403790403,0.0155237893399472,221.4005007467636,-34.0,4605.0,2295.0,0.1495237386394435,0.1150012958022411,0.0373219279911828,0.3828966320172368,0.2060341183847756,0.0141496271007697,0.0950726600643502,-22.608843786619587,52.21926938442164,7583.201336226778,3176.798663773221,0.7038202777398738,0.1557389676687158,0.0734951380345319,0.0483746443942189,0.0131595729930474,0.0035437338053868,0.0018676653642251
570528,-1.0,2320.0,14068.0,0.6179719280546881,0.0871582531266383,0.1317797994883142,0.1128857658540298,0.0224891135080844,0.0096949271238987,0.018020212844346,806.8363576824127,-15.0,4000.0,16915.0,0.0885202418032466,0.1324264290450219,0.0432959966539263,0.0738974693048281,0.5092669373442259,0.0664475787143032,0.0861453471344477,-5.6093832684201175,46.77722589514099,15424.883295607013,15558.116704392987,0.6498706814001487,0.1041464663826742,0.1202284068226989,0.0938572655673877,0.0174173117521349,0.0055677182789082,0.0089121497960471
525299,-42.0,2649.0,12172.0,0.6130973646865382,0.1237926735481995,0.1387993466955369,0.0885910173367029,0.007393291012228,0.0101890545719754,0.0181372521488189,473.0583448731838,-15.0,3538.0,5898.0,0.0539971861740874,0.1187401116666679,0.1574971796275523,0.1089139417205862,0.4952724598916828,0.0594185570937501,0.0061605638256728,-47.32863095476975,46.177031105066135,9547.758048557176,8522.241951442826,0.8083810599345773,0.1197179037252996,0.056766924236198,0.0137011174713703,0.0007307397421227,0.0003261402415577,0.0003761146488742
382586,-5.0,2599.0,12649.0,0.6610941132341496,0.1039966571603416,0.0723016671302675,0.1171816296755965,0.025974025690379,0.007947833385134,0.0115040737241316,972.1784390911458,-39.0,3600.0,14832.0,0.0790419840767362,0.0845502893302724,0.0525341504497507,0.1089659720663986,0.5654561083792164,0.0392795577826146,0.0701719379150107,-11.54963641106758,54.664452887375774,13350.482679799934,14130.517320200064,0.7025012058132598,0.1049602292923679,0.06679061112525,0.0964657418057714,0.0197191620872376,0.0043042050153875,0.0052588448607257
253145,-25.0,2259.0,6306.0,0.6585618773985886,0.087236878263522,0.1064823039045884,0.1041276127007823,0.0301172606734546,0.0064186395025607,0.0070554275565032,330.6058714196706,-34.0,4073.0,4087.0,0.0873249508824447,0.0597023081579479,0.1226819914307362,0.1387574104281724,0.5288570818316692,0.0103836570297817,0.0522926002392476,-27.261111537638925,61.44184588037206,5860.164464891777,4532.835535108225,0.7622482506881975,0.0918382499630034,0.0835328596337515,0.0497027038485526,0.0108914573353607,0.0010013002444316,0.0007851782867023
74132,-43.0,2146.0,22799.0,0.5912012499708807,0.0602112285805962,0.1604500941887447,0.13765147039274,0.0074785530673331,0.0188346390107385,0.0241727647889664,499.32389681678814,-31.0,3937.0,1183.0,0.1243934532668554,0.0731931273566776,0.0731821789575644,0.4338383099643209,0.1166431440477014,0.0402235849050177,0.1385262015018624,-44.111996351499386,39.83662858453727,15907.201856215495,8074.798143784502,0.84854792867629,0.061332351196761,0.0667385434610608,0.0214992766894046,0.0007496272563778,0.0006160663558324,0.0005162063642732
562313,-36.0,2157.0,5244.0,0.688035661742424,0.077777925481122,0.1388801803400239,0.0635762270180334,0.0064993858013593,0.0131689878696049,0.0120616317474323,686.2666441251638,-30.0,3748.0,14528.0,0.1696147763273897,0.1323865089576086,0.2063127118650957,0.371442210581015,0.0817347808847329,0.006291909644195,0.0322171017399629,-38.18428149675873,31.274558615093724,7444.094631667343,12327.905368332653,0.7903133344973282,0.0983201321523159,0.0869450907485167,0.0210130291041266,0.0015192435529798,0.001164662743256,0.0007245072014766
67578,-47.0,2637.0,18312.0,0.6819015239946117,0.1050010730798061,0.0488200649123166,0.1061666499598373,0.0314287396393314,0.0063126284362276,0.0203693199778689,379.77336342763647,-40.0,4217.0,6301.0,0.2187201855632005,0.1444287380652558,0.1169833690675229,0.0406170089715448,0.3461347843182078,0.0517819458553084,0.0813339681589595,-52.20890405339955,5.2785166954215015,15845.380699688176,8767.619300311828,0.8589912622447031,0.1007931419268689,0.0202864389741423,0.0163191064687937,0.003033848490664,0.0001893236853039,0.0003868782095238
484559,0.0,2334.0,22841.0,0.6685202602581756,0.087496558041611,0.0991358466213326,0.0965422002636417,0.0104161362033897,0.0189530165394725,0.0189359820723768,1570.9529302779013,-49.0,4642.0,19899.0,0.0792097754397297,0.0363117977478176,0.0473461504762373,0.4598951282802179,0.2774800997144549,0.0409710135895225,0.0587860347520196,-4.743836644161149,68.36749250790473,23917.98749249265,18822.012507507345,0.6959536965122983,0.0854275086212085,0.0940563573197573,0.0876977730634545,0.0091656556301845,0.01441695138641,0.0132820574666866
228960,-2.0,2672.0,12668.0,0.6551377683559995,0.0404925728760453,0.0978893746384661,0.1514803494106268,0.0312274885746251,0.0078263819747453,0.0159460641694917,1329.7053960479484,-25.0,4158.0,20836.0,0.0611724912041366,0.0283628178367952,0.1730741924142836,0.2889665107885513,0.4157737675934531,0.0272840482016961,0.0053661719610838,-8.156620735894592,62.162886430750575,12998.863991741464,20505.13600825853,0.7178629636985682,0.0426921076010787,0.0912560019614177,0.1175912666501653,0.0215264959639965,0.0034168012882118,0.0056543628365614
222523,-13.0,2154.0,10501.0,0.6704444104791198,0.0753807193759547,0.1646946080675539,0.0485006216764834,0.0182089222486702,0.0158549820385559,0.0069157361136618,901.4025548640732,-43.0,3829.0,13636.0,0.1644738676144267,0.0785104776447899,0.0459628402607426,0.4994144483166877,0.1196251852378311,0.0770621704642413,0.0149510104612807,-20.39645768327981,52.567804186502485,12424.938590221414,11712.061409778587,0.7365242317169255,0.0737064635335599,0.1352866041611435,0.0341549809096205,0.0115047955212983,0.0065238703715561,0.0022990537858958
583650,-11.0,2175.0,16945.0,0.667708921630664,0.0568500405466766,0.139596504920497,0.0620382992731711,0.0362586257140651,0.0197242813103035,0.0178233266046223,1245.7820295698104,-17.0,3965.0,23415.0,0.0907764072345767,0.0665486198855083,0.0401141680019626,0.3027416182603745,0.3862744288920826,0.0667559096224046,0.0467888481030905,-13.569887272416224,53.18581680469896,18042.69809866949,22317.301901330506,0.7272563656306007,0.0651122122227952,0.1261077378908875,0.0455027657501655,0.0231411714265382,0.007516537136798,0.0053632099422146
212528,-13.0,2182.0,3586.0,0.6563377460294412,0.1073492452392086,0.1059750437946831,0.093433077627212,0.0149780643227085,0.0158767446297319,0.0060500783570144,351.45613738819947,-36.0,4866.0,5554.0,0.1187090372824186,0.091663852520746,0.0928391765984317,0.3827902193527271,0.2811534849276588,0.0204337098646925,0.012410519453325,-18.419870767312545,51.97278045891642,4124.768714709765,5015.231285290235,0.7182912409056196,0.1073893604279589,0.0900837591796585,0.0665990142431443,0.0094572779953798,0.0062691493335249,0.0019101979147136
376017,-35.0,2104.0,16728.0,0.6192737630949471,0.1530776813182341,0.0321071993466965,0.1468328239858619,0.0348486006687318,0.0061617475374226,0.0076981840481059,427.773541619899,-26.0,4052.0,4438.0,0.2478809623380335,0.0825268830500247,0.1762716495432817,0.0489432829672387,0.3258023343976892,0.0090284210002706,0.1095464667034613,-35.98495124608496,53.18602917146092,14871.181594953488,6294.818405046512,0.7666489452861676,0.1606646111229986,0.0201384161133604,0.0443763278962133,0.0072973185215161,0.0004733242265967,0.0004010568331471
670670,-24.0,2792.0,11553.0,0.7004739823418775,0.0198502773291325,0.1037605374934683,0.1179937168747607,0.0215629101354881,0.0196853494617881,0.0166732263634844,249.75992951445124,-37.0,4344.0,3081.0,0.1576738864278461,0.0312251827846556,0.0274910320699727,0.1309551848348126,0.5483509654693571,0.0751802042490678,0.0291235441642879,-29.535995419703823,35.63863409584911,10090.037840190618,4543.9621598093845,0.8397036335201218,0.0214299066821706,0.0782090766237915,0.0500236333711796,0.0067005831481961,0.0024709260187672,0.001462240635773
659062,-16.0,2594.0,5751.0,0.6679251066844449,0.0732213527823855,0.0929487855158885,0.1023591735406111,0.0280805818381211,0.022412351859966,0.0130526477785826,1018.5843793480158,-30.0,4161.0,17872.0,0.1200642526540956,0.1141236772118037,0.0708026697562606,0.3438341228255149,0.2316894494744234,0.058492896945656,0.0609929311322455,-24.88099463884069,46.29748772442497,7527.568323592824,16095.431676407174,0.7718650910912458,0.0920922268667046,0.0676691550779166,0.0512412521400579,0.0111472710133271,0.0042003286369635,0.0017846751737842
6958,-33.0,2346.0,5434.0,0.5662686359460725,0.1241253365033925,0.1261050765624642,0.1394841834938235,0.013191059404011,0.0173542452989752,0.0134714627912609,1564.1674336971969,-27.0,4827.0,24423.0,0.1302177285347167,0.0503241594055426,0.1288832493104591,0.1829104776032897,0.4397020406722847,0.0499952491239737,0.017967095349733,-38.572953481188165,59.39299697986485,7580.660631931171,22276.33936806882,0.7922321224005111,0.1104308466555237,0.0638774020313235,0.030209463252334,0.0019133472450779,0.0008795671917661,0.0004572512234636
