,"1 temperature, C","1 pressure, kPa","1 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,"3 temperature, C","3 pressure, kPa",Q-100
30591,-11.0,4812.0,12872.432800458995,0.7596513451939793,0.0703024618517839,0.0889624138163169,0.0657513546464267,0.0114399183061656,0.0014154567145881,0.0024770494707394,-43.09260099037877,2005.0,202.9420187028645
545738,9.0,4462.0,17000.55937394611,0.6860908592855689,0.0864924424964259,0.074505394529703,0.1102213577479151,0.0160587769717674,0.0193464278787528,0.0072847410898667,-16.12206362509886,2265.0,222.78157186940007
404095,-7.0,4490.0,2916.7136943665346,0.7243713915856944,0.1096840487962413,0.0880178379560958,0.0547831141606084,0.0129828746809085,0.0023197889036859,0.0078409439167654,-35.61892998921519,2112.0,40.36791735234328
1653,38.0,3904.0,16552.0,0.5558037829677965,0.0510627418391005,0.1901602269162771,0.1593540228890219,0.0105696185164721,0.0080095392142063,0.0250400676571252,13.116719097157729,2303.0,170.23764416791892
473228,29.99999999900973,4260.0,14507.0,0.6026906097981063,0.0826372473168692,0.115138500278492,0.1432140941191902,0.0302072035246729,0.0076179805772974,0.0184943643853718,7.107251725664526,2552.0,146.72271880814515
199812,9.0,3896.0,15794.0,0.7419050292158068,0.0517133505410041,0.0337193785404722,0.1100872480740737,0.0327347810137864,0.0201274672223903,0.0097127453924664,-10.706691509027166,2336.0,168.72052708663614
379824,32.0,3890.0,15156.0,0.6288419082592921,0.1176753300208911,0.0582879409083765,0.1447403515166428,0.0194308838865878,0.010056566873413,0.0209670185347965,7.010927997887052,2398.0,153.73817084354778
388100,1.0,3881.0,1457.4295900414531,0.6381275713270892,0.1382391262370118,0.1119660192320455,0.09330060068855,0.0097932651320472,0.0046787526948862,0.0038946646883698,-14.264386464219967,2554.0,11.317640791334496
492908,-18.0,4339.0,9811.395335258328,0.7982526922453685,0.0387588177784643,0.108500419271672,0.0483195552437669,0.0018620405646821,0.0019773575193187,0.0023291173767272,-39.95008913619631,2426.0,105.5542850784077
225381,-12.0,3923.0,1657.6585343847255,0.6820499222487308,0.1427308969053202,0.1349536137533464,0.027965355213077,0.0055335294808785,0.0030078981855725,0.0037587842130742,-32.53279190242486,2254.0,16.443836818915315
470832,37.00000000000006,4358.0,6538.0,0.6611209777440826,0.0227326714469186,0.1056599680538155,0.1468749577374443,0.031374547949997,0.0132010492279867,0.019035827839755,4.587223649855389,2189.0,94.56161355257608
313566,48.0,3579.0,11888.000000000002,0.6929960468936166,0.03168325023605,0.0898990130213797,0.1006416814899896,0.0414332387077013,0.023496710968,0.0198500586832625,27.8266348244112,2455.0,107.577085833198
134614,25.0,3730.0,9610.0,0.5952621569766818,0.0736312296461406,0.1068302577035782,0.1574523902810739,0.0263893354149555,0.0224917177043481,0.0179429122732218,9.986722166293305,2515.0,74.43348646314007
316922,11.9999999994252,3649.0,24034.0,0.6436889385528309,0.1155315021927596,0.1345978678421695,0.0545150763500983,0.0264830482408937,0.0069979382499791,0.0181856285712687,-4.096328150541808,2516.0,177.8192037230001
219720,3.9999999996335305,4114.0,2592.0000000000005,0.7887086684384125,0.0349303566588846,0.0793311222901358,0.0463176205393612,0.0226831114412415,0.0184261582952701,0.0096029623366941,-19.69467830404318,2372.0,29.93060137413886
596675,-4.0,3768.0,12186.34775683456,0.723300432168991,0.1003098930021941,0.0509736254755356,0.0995147614594441,0.0158558166827045,0.0064483250288169,0.0035971461823138,-25.12645994211192,2120.0,136.41259376665403
135893,8.0,4703.0,9961.0,0.6570733127005347,0.1313516802969659,0.0986549418402749,0.0859838545845733,0.0066405520199023,0.0083337252675863,0.0119619332901622,-19.70217206256953,2323.0,130.52119648938242
169372,41.0,3691.0,23242.0,0.6663119104416486,0.1540948543464196,0.0928477204245485,0.0562015754257516,0.0057292658715005,0.0129540138221312,0.0118606596679994,20.057719191239585,2511.0,211.1946760536012
170063,50.0,3911.0,14508.0,0.710704766697743,0.1253885878529974,0.0601993475544477,0.0418814964933083,0.0352688343212476,0.0160932401946881,0.0104637268855677,15.802803473855022,2076.0,225.8275868524616
300963,9.0,4179.0,9129.71208731015,0.6913373158726956,0.0938955792145063,0.0963641145414722,0.0591470211405735,0.0217932588757999,0.0194999978624201,0.0179627124925322,-10.734281410515509,2520.0,92.03024663493488
219618,-9.0,4063.0,17569.65662488671,0.6750007343875855,0.1363512303275726,0.1351478550664215,0.0342003799630543,0.0140735089294441,0.0036182430360769,0.0016080482898448,-32.90964489288072,2086.0,209.03209911539307
372913,-14.0,3721.0,16304.674349088742,0.8162933859937784,0.0406743634665669,0.0711159638803977,0.0445801082382407,0.0136713053517599,0.0106574760557705,0.0030073970134856,-36.383274787836825,2106.0,184.58289525327928
340106,37.99999999996072,3827.0,24034.0,0.6205159989974414,0.1379872960703031,0.1343920151611198,0.0707580923467125,0.0087713914350684,0.0197425904205005,0.007832615568854,4.576195143265807,2023.0,328.8647988876437
568688,30.99999999990507,4855.0,19148.0,0.6328252636570003,0.1560447866462232,0.0673439104534929,0.0913755443961166,0.0216415626004558,0.0135198644045169,0.0172490678421942,-4.882762194795589,2289.0,290.2570453265944
292356,1.0,4746.0,13559.997721033063,0.7407997338430624,0.0285963706521227,0.10971302425058,0.1012941282489601,0.0078352336800339,0.0042978655784516,0.0074636437467889,-23.97614740569975,2413.0,175.31466122092024
393203,-24.0,4575.0,4796.850200980492,0.8336649700108708,0.0696145583429867,0.0309962458218825,0.0566461409583814,0.004807838992227,0.0015692811172531,0.0027009647563982,-52.989807219961136,2232.0,61.97786400908262
166943,22.0,4862.0,5324.0,0.7165590796998886,0.0279690329330304,0.0919091087350284,0.1076510679473244,0.0300555068308388,0.0065561466184576,0.0193000572354317,-14.323890657145796,2003.0,95.856637621986
484309,22.0,3896.0,7116.0,0.6586594669474426,0.1070436195714979,0.1272016387813038,0.0492310327286261,0.0317801924248589,0.0068831796130634,0.0192008699332071,-0.2459041651270581,2523.0,64.36533408701598
222885,36.0,3794.0,10087.999999999998,0.5786706732287815,0.1231458724527191,0.09578989245564,0.1333706189840328,0.0334394610234221,0.0165698290314938,0.0190136528239102,12.60481567050192,2420.0,92.42922796937091
200999,-1.0,3553.0,22549.898454059923,0.7125036397761471,0.0529199136857882,0.1551643989004244,0.0409463969097636,0.019059503382604,0.0120523038540072,0.007353843491265,-16.256575782179766,2379.0,179.31990954527646
361112,-17.0,4157.0,11971.883213111892,0.7965566250620395,0.066778538949773,0.0616797584733055,0.0594062942804997,0.0110617641137889,0.0027399198108953,0.0017770993096978,-37.12083861364664,2473.0,117.68500923372812
343588,-25.0,3646.0,12443.113990687763,0.7851117875396685,0.106953302707588,0.0526184747747386,0.0501107731410791,0.0028202099422853,0.0013558610357572,0.0010295908588831,-39.65738759218729,2501.0,87.20057445957718
309332,43.0,4202.0,7886.0,0.5690740248244411,0.1344176087189904,0.0928177381086553,0.1391519977932189,0.0298626539928058,0.0159780117558326,0.0186979648060555,7.776595311585197,2065.0,113.18183629112173
405896,31.999999999932243,4489.0,16891.0,0.6153506761297659,0.1578317816626725,0.0851577485631681,0.0803144614521017,0.0322399815061431,0.0187067306953119,0.0103986199908366,0.1742452001770402,2383.0,217.27640890124167
511433,17.0,4894.0,15637.000000000002,0.663203900339023,0.1076916468444867,0.0606318091183819,0.1277565304919331,0.0177240351340337,0.0145036926565855,0.0084883854155557,-11.836504770368492,2389.0,216.17266186783309
505171,48.00000000000188,4200.0,4263.0,0.6834387099015995,0.0402791758908925,0.099719409882897,0.1330268560461341,0.025292960570768,0.0100078474052244,0.0082350403024841,16.723577918417277,2344.0,57.29845999983627
58100,39.00000000000256,3833.0,20077.0,0.721467733131747,0.0607965601433002,0.0379320436130374,0.1335014778794329,0.0243736825372122,0.0061220182882746,0.0158064844069954,13.689702131677166,2396.0,222.1006255103166
592638,-24.0,3763.0,19326.2869085585,0.8262606565134017,0.0437775126881292,0.0877777350865625,0.028272732200921,0.0094895125957785,0.0022026226847934,0.0022192282304134,-43.79397319400468,2265.0,185.815879018548
69602,14.0,4781.0,10646.641217685994,0.6317550684931582,0.0506135437573673,0.1817223813750418,0.1072345990309794,0.0130210900928059,0.0040786843822093,0.0115746328684377,-14.85968172287869,2100.0,159.64739540455594
361206,-25.0,3795.0,11021.27062279519,0.7595530053037115,0.1186112864910462,0.0862672861909343,0.0277997049048091,0.0061925858904947,0.0007678399305489,0.0008082912884547,-40.38321594138222,2528.0,80.54699897472165
259688,-14.0,4422.0,2941.1789940831745,0.7345104371765124,0.1032924945791803,0.1125186699599248,0.0330909571092847,0.0110852193679175,0.003900790183823,0.0016014316233569,-37.68928135067725,2349.0,33.34057971804896
520783,37.0,3700.0,24557.0,0.6376332908546708,0.1190246355127317,0.0512015643257323,0.1406193117299664,0.0232001488858372,0.0151768436417898,0.0131442050492717,15.756572971760932,2483.0,215.3986643153039
453252,16.0,4492.0,11693.098748931883,0.6837694187381931,0.0260202658552366,0.0913362698500046,0.1483702753757487,0.0270394329623596,0.0097867369676863,0.0136776002507708,-7.879041951262195,2306.0,153.37029692319263
527405,35.99999999991212,4220.0,10831.0,0.6495096102206368,0.1196917453910749,0.1334497772196082,0.0563526482631391,0.00893216157653,0.017450434871254,0.0146136224577567,8.50644890891624,2543.0,119.50951576136686
348293,18.0,4437.0,3931.458574196037,0.6099934701539725,0.0488281017486809,0.1863571668685963,0.1080400280662465,0.0275716199640511,0.0072501511549065,0.0119594620435461,-2.548096842981977,2493.0,42.18416702410377
88504,-4.0,4353.0,9487.862898481731,0.6952162106053457,0.0934346180005944,0.1401410066263991,0.0441617647588779,0.0190914110444314,0.0035046943222923,0.0044502946420592,-28.685792945448924,2214.0,117.4983721874305
483861,-24.0,4134.0,11569.649128536425,0.800820073421008,0.1114645579389664,0.0212877109263078,0.0552902421763254,0.007545140192683,0.0026644093915676,0.0009278659531417,-51.5200870382252,2057.0,145.89740338812408
363255,1.0,4529.0,5356.397459814191,0.6719519601818621,0.1381756163822496,0.1016170659313864,0.0592409456420413,0.010952612013211,0.0046161494423893,0.0134456504068604,-25.97132491672022,2242.0,69.16605109836473
74730,12.0,4474.0,15455.451541075208,0.6528301942537683,0.0527950178460046,0.1860705056055431,0.0718828148482647,0.0092009621578942,0.0092029952022958,0.0180175100862292,-15.255484227051966,2127.0,215.97956140704628
126884,30.0,4520.0,7079.0,0.584856833759243,0.1609716926498596,0.0790782463853712,0.1235514545538123,0.0234243409661247,0.014242646145539,0.0138747855400498,0.6934613747387175,2371.0,88.67615463143193
33948,15.0,4286.0,9813.383439019404,0.6029880384864649,0.1254488052579682,0.1545675519074598,0.0590729637388118,0.0245501984973024,0.0138149256023883,0.0195575165096042,-8.406977722829708,2290.0,114.7232265624316
512728,49.99999999997931,4791.0,7682.0,0.6599904391196825,0.0783534533424096,0.1079962865255601,0.1058710687396174,0.0198445819783276,0.0090225221020432,0.0189216481923596,6.731174990121531,2135.0,137.43606720791286
271316,18.99999999969674,4669.0,22960.0,0.7181399176209667,0.0955701430552866,0.0634634099031776,0.0860873483123187,0.0168356604903623,0.0063275008477213,0.0135760197701665,-18.947667897717366,2022.0,393.0749354748768
190342,34.0,4374.0,24633.0,0.5474307840294057,0.1503760200453021,0.1425506236251386,0.1249798617306021,0.0045404111487449,0.013961401110326,0.0161608983104802,2.373661646007008,2196.0,322.3445409121341
473834,43.0,4359.0,9503.0,0.635497447928112,0.0445635033747803,0.1657682491030727,0.1015394313669874,0.0320176688431548,0.0060893414443532,0.0145243579395395,5.663256431642765,2149.0,142.37112409982728
236821,21.0,4040.0,22853.0,0.6478747255255987,0.0393260241718165,0.1339665064215019,0.1337436386812776,0.0148208269642554,0.017129972341792,0.0131383058937578,-4.408978705651123,2099.0,295.5528726885241
26206,25.99999999995584,4368.0,20458.000000000004,0.7188636026008318,0.0858491819196579,0.0271910112475002,0.126583518260948,0.0055638026463164,0.0207483831386419,0.0152005001861036,-9.126104995365438,2049.0,331.53107090878257
271162,-1.0,4685.0,13728.056974439976,0.7061030234543465,0.0886196240833533,0.1321331983381704,0.0312680178922302,0.0265868162880671,0.0079828324248412,0.0073064875189913,-30.80987369005456,2115.0,201.0360814739816
218614,-1.0,3599.0,13430.894355700677,0.7272021721163486,0.0974719589889418,0.0653399842763403,0.0689265165605668,0.0194380414713552,0.0087806668424311,0.0128406597440158,-22.606314093513788,2048.0,151.51642920924314
17668,8.0,4104.0,13656.522333523282,0.7149505390449279,0.0561182139820255,0.0767895638446786,0.0970055745309029,0.0313991292149631,0.0101774488092093,0.0135595305732925,-11.43624114039443,2445.0,142.46719296214906
554347,-14.0,4267.0,17201.465016381288,0.6922100021268821,0.1532921899887801,0.1046502855475307,0.0388279394721377,0.0073487520188474,0.0026077756610511,0.0010630551847706,-40.38504123784452,2055.0,218.61428825613984
