,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h","1 actual vapour flow, m3/h"
462051,-3.0,4034.0,7272.0,0.5272701563314807,0.1335022730328995,0.0216830657648467,0.2372313541741675,0.0659950762792997,0.0053293041586079,0.008988770258698,3834.3085768425276,970.8285294952451,157.67925424196522,1725.146407554546,479.9161947030674,38.75469984139665,65.36633732125186,3.866858074841929,122.40290559656384,122.40290559656384
249934,7.0,4431.0,22438.0,0.5359993244102298,0.1203995564190321,0.1072832713049613,0.1788654371094167,0.0418719044420214,0.0117806845371571,0.0037998217771813,12026.752841116737,2701.5252469302422,2407.222041540722,4013.3826778610915,939.5217918700762,264.334999644731,85.260401036394,7.958831103715798,375.9090363251863,375.9090363251863
468464,5.0,3628.0,21332.0,0.422832933398343,0.140319402505675,0.0207686465710473,0.1847935730870049,0.2208761177978442,0.0061802017106006,0.0042291249294847,9019.872135253452,2993.293494251059,443.036768653581,3942.016501091988,4711.729344863612,131.836062890532,90.21569299576763,15.664571574029482,344.4740651194408,344.47406511944087
416504,-8.0,3639.0,20463.0,0.4748414952883732,0.1253982407819534,0.0537034751176573,0.0549185464479382,0.2750986938136125,0.0120103161627642,0.0040292323877008,9716.681518085981,2566.0242011211126,1098.9342113326213,1123.7982159641595,5629.344571507953,245.76709963864383,82.45018234952147,14.85335068552226,331.5113185765977,331.5113185765977
249605,4.0,4184.0,16658.0,0.5374548403965833,0.0903566347360399,0.098193189916516,0.0504174459271786,0.2084689263194465,0.0078246274072246,0.0072843352970108,8952.922731326285,1505.1608214329526,1635.7021576293237,839.8538142549412,3472.67537462934,130.3426433495474,121.34245737760591,8.235546422045253,284.1661457663591,284.1661457663591
368803,7.0,4059.0,9611.0,0.5224914972930573,0.1190098872508887,0.0658348938232628,0.2123977004474687,0.0620341293527024,0.0032604185580404,0.0149714732745794,5021.665780483574,1143.8040263682913,632.7391645353788,2041.3542990006217,596.2100172088228,31.335882761326285,143.8908296419826,4.01166664252987,173.3055331146874,173.3055331146874
173282,7.0,4561.0,6121.0,0.6279970546215737,0.0421624784227774,0.0398207108548868,0.0412478869531097,0.2321604039150146,0.0101043447346293,0.0065071204980084,3843.9699713386526,258.07653042582047,243.74257114276213,252.47831603998446,1421.0538323638043,61.84869412066594,39.83008456830942,2.2385882942347446,109.62351058662864,109.62351058662864
319785,-12.0,3644.0,29558.0,0.5550326199868293,0.1564820113893924,0.0981745736980602,0.0782792512390481,0.0802923651586494,0.0174071432529498,0.0143320352750705,16405.6541815707,4625.295292647661,2901.8440493672633,2313.7781081237836,2373.281729359359,514.5203402706902,423.6262986605338,13.040987160650287,571.9828922650206,571.9828922650206
287056,-15.0,4397.0,18619.0,0.5746167755067333,0.102695705748068,0.0315625673423947,0.1262302279901887,0.1516166983549511,0.0048331393083666,0.0084448857492974,10698.789743159867,1912.091345323278,587.663441348047,2350.2806149493235,2822.951306670834,89.98822078247773,157.23532776616827,11.187755969643788,271.4938997692018,271.4938997692018
481880,-23.0,4722.0,6961.0,0.5709651634971109,0.0502224054719824,0.0544084760799804,0.1971987123605901,0.1118983498710627,0.0052127330776715,0.0100941596416016,3974.488503103389,349.5981644904695,378.73740199274357,1372.7002367420678,778.9244134524674,36.28583495367131,70.26544526518875,5.300850675568855,81.8028163178646,81.8028163178646
465753,-19.0,4332.0,17561.0,0.4703926703619623,0.1710308758259769,0.0314935108896809,0.2549102081048944,0.0467942715576075,0.0101682985375212,0.0152101647223567,8260.56568422642,3003.47321037998,553.0575447336863,4476.478164530051,821.7542028231453,178.5654906174098,267.10570268930604,15.220174661486285,200.46784652604887,200.46784652604887
486930,-3.0,4862.0,26982.0,0.4008045702347555,0.1580290782721384,0.1097338019363464,0.1037733078356885,0.1965796530756867,0.0155198439878425,0.0155597446575417,10814.508914074173,4263.9405899388385,2960.8374438464984,2800.011392022547,5304.112199288178,418.75643047996635,419.83303034979014,26.90860820026698,250.80958818710528,250.80958818710533
33936,-16.0,4214.0,7508.0,0.4923305809025764,0.1898848643514022,0.090940608541573,0.101592449474275,0.1025746818275517,0.0141967700145567,0.0084800448880649,3696.4180014165436,1425.6555615503278,682.78208893013,762.7561106528567,770.1307111612581,106.5893492692917,63.66817701959127,5.325470145374391,99.9932308750795,99.9932308750795
571459,-7.0,4510.0,29706.0,0.3817325877512982,0.163171655354745,0.0786127764230577,0.0544445519068758,0.29935621356895,0.0132619999532381,0.0094202150418349,11339.748251740064,4847.177193968056,2335.271136423352,1617.3298589456524,8892.675680279228,393.96097061089097,279.83690803274754,31.46377248791273,277.25369134193943,277.25369134193943
602558,-18.0,3730.0,25408.0,0.5404109113286818,0.0516221148010725,0.0323420495942009,0.3156645873143854,0.0283373259635053,0.017862628676024,0.0137603823221298,13730.760435039147,1311.6146928656499,821.7467960894566,8020.405834483904,719.9947780807427,453.85366940041774,349.62379404067394,18.339608731441103,405.51433223482496,405.51433223482496
291316,-7.0,4683.0,6431.0,0.5317920361766121,0.1254846335182847,0.0909500891144904,0.1296022905103671,0.1025878261579633,0.0052091570385612,0.0143739674837209,3419.954584651792,806.9916781560889,584.9000230952878,833.4723302721708,659.742310021862,33.500088914987074,92.43898488780911,3.913894945447825,86.10901707796643,86.10901707796643
517642,-25.0,4142.0,24460.0,0.5470934485211886,0.0700320761178178,0.101431228303776,0.14403320970756,0.1181684972024843,0.007902161506667,0.011339378640506,13381.905750828273,1712.9845818418232,2481.007844310361,3523.0523094469177,2890.401441572766,193.2868704530748,277.3612015467767,18.769324017434016,324.6602299721119,324.6602299721119
437779,-16.0,4214.0,19034.0,0.4653966707849158,0.1976824135788193,0.0724764261289338,0.1742218932400482,0.0652821705613206,0.0149546229142133,0.0099858027917485,8858.360231720088,3762.6870600592465,1379.516294938126,3316.1395159310773,1242.5808344641764,284.6462925491359,190.06977033814096,15.157527409912738,236.05563878046027,236.05563878046027
544679,8.0,3681.0,23910.0,0.5526440668407241,0.026523303081376,0.1174446708678449,0.2595201486386492,0.0252608856393594,0.0053053461680974,0.0133015787639487,13213.719638161712,634.1721766757001,2808.1020804501713,6205.126753950102,603.9877756370832,126.85082687920884,318.04074824601344,9.53336086706734,496.6215037613329,496.6215037613329
270957,-9.0,3748.0,13188.0,0.4263717171965775,0.1254961014570556,0.0959155030094659,0.0614838718169505,0.278818005053617,0.0065110357388617,0.0054037657274716,5622.990206388465,1655.042586015649,1264.9336536888363,810.8493015219432,3677.0518506471008,85.86753932410811,71.26486241389546,11.561136297721534,179.10525165557596,179.10525165557596
65434,-17.0,3828.0,18430.0,0.5179318914195199,0.1224324040207281,0.085797439387383,0.1886419938010171,0.0714409131453799,0.0072904963063113,0.0064648619196604,9545.484758861752,2256.4292061020187,1581.2468079094688,3476.671945752745,1316.6560292693516,134.36384692531726,119.14740517934116,12.632306433872614,284.9634536442361,284.9634536442361
59034,-22.0,4599.0,8622.0,0.460257487937219,0.1498500306125695,0.0899446251507796,0.1211736006234947,0.151360793743467,0.0096225165306667,0.0177909454018032,3968.340060994702,1292.0069639415742,775.5025580500217,1044.7587845757714,1305.0327636561724,82.96533752740828,153.3935312543472,8.498853261291837,82.62594493989408,82.62594493989408
574462,-22.0,4877.0,17529.0,0.3921829832512157,0.164668752871699,0.1082257886725534,0.0386464027067327,0.282614776305899,0.0065408689801373,0.0071204272117627,6874.57551341056,2886.4785690880117,1897.0898496411887,677.4327930463176,4953.954413866103,114.65489235282674,124.81396859498837,21.988530825192147,118.43778401019524,118.43778401019524
298053,-5.0,3573.0,18822.0,0.4710027585221781,0.1568332461136141,0.0563318008840137,0.1657324917392086,0.1338565644214201,0.0105817621914796,0.0056613761280856,8865.213920904436,2951.9153583504444,1060.2771562389057,3119.416959515384,2519.448255539969,199.16992796802901,106.55842148282717,11.989506153348731,327.15013980806583,327.15013980806583
488566,-7.0,3837.0,6552.0,0.4529551526875012,0.0786541408268811,0.0294812994146446,0.1812289613191976,0.2374473370990988,0.0113970841928348,0.0088360244598417,2967.762160408508,515.3419306977249,193.1614737647514,1187.4121545633827,1555.7549526732953,74.67369563145361,57.893632260882825,5.632606862049527,90.9741629991086,90.9741629991086
440772,-7.0,4898.0,29201.000000000004,0.4704615029799023,0.1743941410945079,0.0792732124521873,0.1482254921397065,0.0899754742223744,0.0209355545709196,0.0167346225404019,13737.946348516129,5092.483314100726,2314.8570768163218,4328.33259597157,2627.373822767555,611.3391290254233,488.66771280227596,22.619072748989737,321.596414199027,321.596414199027
165673,1.0,3953.0,5367.0,0.4497661912383588,0.2173065372819723,0.0245857964294466,0.2266992067962744,0.0572741152431208,0.0137752159511235,0.0105929370597034,2413.8951483762717,1166.2841855923452,131.9519694368399,1216.6946428756046,307.39017650982936,73.93158400967982,56.852293199428146,3.0865027370564864,85.46757423157504,85.46757423157503
279334,1.0,4459.0,17073.0,0.6046688557352855,0.197363370094083,0.0743883159033727,0.0744527345309312,0.0227747077097272,0.0168426792338971,0.0095093367927031,10323.51137396853,3369.584817616279,1270.0317174182821,1271.1315366465883,388.8325847281725,287.55506256032515,162.35290706182002,1.653908278222504,323.2877190089534,323.2877190089534
201506,-1.0,4558.0,27251.0,0.3662427734173695,0.1806334467368021,0.0359229624245219,0.1515618081779205,0.2527713543614066,0.0056466879804721,0.0072209669015072,9980.481818396736,4922.442057024594,978.9366490306463,4130.210834656512,6888.272177702691,153.8778941558452,196.7785690329727,28.508824963634098,256.928747448058,256.928747448058
418397,10.0,3503.0,20857.0,0.4531575978378855,0.0604509770390684,0.0329890841675414,0.1733802163911963,0.2651042947803649,0.0065310598399597,0.0083867699439836,9451.508018104778,1260.8260281038495,688.053328482411,3616.1911732711815,5529.280276234071,136.21831508203948,174.92286072166596,14.714446101151974,372.7653577246478,372.7653577246479
277569,0.0,4824.0,15052.0,0.4777907992733627,0.0982075993336516,0.111024947992747,0.1810026867609127,0.1058038284642891,0.010867392940112,0.0153027452349246,7191.707110662655,1478.220785170124,1671.1475171868278,2724.452441125258,1592.5592260444794,163.57599853456583,230.3369212760851,11.370297256376285,178.11519649844195,178.11519649844195
457055,-25.0,4532.0,26810.0,0.4453731484185491,0.1610377257525241,0.0943529221962439,0.2013817031185032,0.0733550897789312,0.0115391855792198,0.0129602251560285,11940.454109101302,4317.421427425171,2529.601844081299,5399.043460607071,1966.6499569731454,309.3655653788828,347.46363643312407,28.55876136334249,239.79506891635387,239.79506891635387
17255,-9.0,4009.0,11568.0,0.4540078789202499,0.107352885195342,0.0742248308270082,0.0937274730250144,0.2468693294160929,0.0135478152001863,0.0102697874161062,5251.963143349451,1241.8581759397164,858.6328430068309,1084.2394079533665,2855.7844026853627,156.72112623575512,118.80090082951652,9.796089257829657,152.38979200013483,152.38979200013483
331930,7.0,4194.0,11381.0,0.4042020250381595,0.1454434494745318,0.0978705750050606,0.2025414402250126,0.1291049872788022,0.0099018971481485,0.0109356258302846,4600.223246959294,1655.2918984696464,1113.8650141325948,2305.1241312008683,1469.3438602200479,112.69349144307807,124.45835757446903,8.961831212691653,148.55711034378643,148.55711034378643
448923,5.0,3793.0,11532.0,0.3362406459204536,0.1218047749857162,0.0472672686003831,0.1803129298504637,0.2985260008438472,0.0078559413369205,0.0079924384622154,3877.527128754671,1404.6526651352792,545.0861414996178,2079.3687070355477,3442.6018417312457,90.5947154973672,92.168800346268,12.125943023292908,131.25913916834554,131.25913916834554
591303,-6.0,3695.0,18514.0,0.3780126672915451,0.180460450805503,0.0801462859028712,0.0609631531572157,0.2734612017756213,0.0116944168972984,0.0152618241699449,6998.526522235666,3341.0447862130823,1483.8283372057574,1128.6718175526914,5062.860689673852,216.51043443658259,282.5574126823599,17.198504932702285,237.63110806981595,237.63110806981595
408364,-6.0,3774.0,5392.0,0.6242740638237468,0.0230296285266933,0.0724715252701136,0.0924691269008303,0.1681300220207904,0.0151557484632818,0.0044698849945434,3366.085752137643,124.17575701593027,390.7664642564525,498.59353224927696,906.5570787361017,81.71979571401546,24.101619890578014,2.4440875612680326,109.42833129587756,109.42833129587756
420468,-1.0,4307.0,12816.0,0.5758258490680731,0.0312648467564034,0.1176966980989599,0.2079855665311673,0.0545689470074261,0.0043864024650467,0.0082716900729233,7379.784081656425,400.69027603006595,1508.40088283627,2665.54302066344,699.3556248471729,56.21613399203851,106.00997997458501,6.410399345896103,211.9739872724551,211.9739872724551
524127,8.0,4322.0,22668.0,0.4544635637142502,0.0476563240587862,0.0715798727168722,0.2315525049032887,0.172098946775275,0.0083273786430205,0.014321409188507,10301.780062274624,1080.2735537645656,1622.572554746059,5248.832181147748,3901.138925501934,188.7650190799887,324.63770348507666,17.951744700098008,303.2353400677109,303.2353400677109
52714,-1.0,4146.0,10478.0,0.5028398915183759,0.1466685771832018,0.0739990626312093,0.103193220634907,0.1554852427915165,0.0104077081812516,0.0074062970595377,5268.7563833295435,1536.7933517255885,775.362178249811,1081.2585658125556,1629.1743739695098,109.05196632315428,77.60318058983603,5.889696889821924,166.23824744289766,166.23824744289766
146800,2.0,4034.0,6011.0,0.4903690764243117,0.0999440110345878,0.0361412708147334,0.185566742687676,0.16784569096553,0.0123793526417957,0.0077538554313652,2947.6085183865375,600.7634503289073,217.24517886736248,1115.4416902956204,1008.9204483938009,74.41228872983395,46.60842499793622,3.934058065470975,94.7249728687838,94.7249728687838
118630,-6.0,3691.0,15670.0,0.4379217537482114,0.0752576293592971,0.0548729297545428,0.2008748630495585,0.2187402726100209,0.0061372422115437,0.0061953092668254,6862.233881234472,1179.2870520601855,859.8588092536856,3147.709103986582,3427.6600717990277,96.17058545488979,97.08049621115401,13.737340107021629,222.23323244953167,222.23323244953167
487618,-23.0,4570.0,16415.0,0.577325831059783,0.192013826626041,0.0654631496973704,0.0792876327736549,0.0567609133187685,0.0136064680944595,0.0155421784299227,9476.803516846338,3151.906964066463,1074.577602282335,1301.5064919795452,931.730392127585,223.3501737705527,255.12485892718112,8.916374199522426,220.39455087837823,220.39455087837823
567204,-3.0,3773.0,17258.0,0.362128765310983,0.1353367095472789,0.0904863769621945,0.0571583150813096,0.3307150730502266,0.0094378806509622,0.0147368793970451,6249.618231736944,2335.640933366939,1561.6138936135526,986.4382016732411,5707.480730700811,162.87894427430564,254.32906463420431,17.482407456671474,202.93219204230635,202.93219204230635
110163,-2.0,3703.0,26333.0,0.4315748156723513,0.1153370623034505,0.0649198910015507,0.1141010123614637,0.2528957757431523,0.0115519627985079,0.0096194801195233,11364.659621100027,3037.1708616367623,1709.5354897438344,3004.6219585144236,6659.50446264443,304.1978363731085,253.30976998740707,21.344284988415563,391.25013171891607,391.2501317189161
11963,-16.0,3576.0,26702.0,0.5289027054781127,0.079285244179008,0.0325830971353543,0.129555473840416,0.2083512150921565,0.0099322186818059,0.0113900455931464,14122.760041676565,2117.0745900678717,870.0338597082306,3459.390262486788,5563.394145390763,265.2101032415811,304.1369974281952,18.71056267423255,453.62542496514055,453.62542496514055
378915,8.0,4555.0,23459.0,0.4491050683998631,0.1506151190500891,0.0787020420609731,0.0474108769832355,0.255849646248063,0.0066241836008368,0.0116930636569392,10535.555799592388,3533.28007779604,1846.271204708368,1112.2117631497215,6001.97685133331,155.3967230920305,274.3075803281367,15.916364202336451,311.7754885200941,311.7754885200941
524377,-9.0,4644.0,6465.0,0.4695650549977326,0.2448785165157765,0.1259757726592542,0.0764832871770664,0.0520089225012347,0.0202913317871004,0.0107971143618348,3035.738080560341,1583.1396092744951,814.4333702420784,494.4644515997343,336.23768397048235,131.1834600036041,69.80334434926198,4.149682467775551,79.32760086773247,79.32760086773247
82936,2.0,3771.0,9253.0,0.4631654932441505,0.0979590607769172,0.1474154586716418,0.1629305150573886,0.0966555303669506,0.0208622659401372,0.011011675942814,4285.670308988125,906.4151893688148,1364.0352390887015,1507.5960558260167,894.3536224853939,193.0385467440895,101.89103749885795,6.014796955927187,152.2196885295698,152.2196885295698
24312,-17.0,3817.0,5596.0,0.3832471654733158,0.174198009035547,0.0642990535771466,0.0934114869653242,0.2662731662602379,0.0096893376204315,0.0088817810679968,2144.651137988675,974.812058562921,359.8175038177124,522.7306810579543,1490.0646383922913,54.22153332393468,49.702446856510086,5.86284988007894,60.61508334668811,60.61508334668812
41848,-10.0,4239.0,5385.0,0.375997579746468,0.1666723349674189,0.0505856283703457,0.141738621153898,0.2414836844842777,0.0148634420469764,0.0086587092306149,2024.7469669347304,897.5305237995508,272.4036087743116,763.2624749137407,1300.3896409478355,80.0396354229679,46.62714920686123,5.760964711567998,52.353150731404725,52.35315073140474
494258,-21.0,4594.0,19852.0,0.4715182956975787,0.2015861506165935,0.0459329236061337,0.1091449076357281,0.1486464092508031,0.0123223492427249,0.0108489639504376,9360.581206188332,4001.888262040614,911.8603994289662,2166.7447063844743,2950.9285164469434,244.62327716657472,215.37363234408724,17.73176208457286,205.12791415786683,205.12791415786688
518400,-22.0,4249.0,28090.0,0.4764741354213104,0.0727947878555348,0.0768596026171393,0.0582972726761415,0.2880612785899897,0.0118612932880045,0.0156516295518795,13384.15846398461,2044.8055908619724,2158.986237515443,1637.5703894728147,8091.64131559281,333.18372846004644,439.6542741122952,26.43969774770793,310.176107904054,310.176107904054
283283,1.0,3635.0,25952.0,0.4268359883107544,0.1355371119566327,0.043371396915784,0.1867406457109407,0.1915388149433549,0.0042711622600061,0.0117048799025268,11077.247568640698,3517.459129498532,1125.5744927584262,4846.293237490333,4970.815325409946,110.84520297167832,303.7650432303755,19.72865985062612,407.4270648364226,407.4270648364226
563589,1.0,4115.0,27976.0,0.4946717571075899,0.2023802359699373,0.0995548638188262,0.0375014340729827,0.15263128771613,0.0053052182544474,0.0079552030600863,13838.937076841936,5661.789481494966,2785.146870195482,1049.140119625764,4270.012905146453,148.41878588642047,222.55476080897432,12.231868336026148,470.38643357677,470.38643357677
24957,1.0,4496.0,22013.0,0.380017551652731,0.1712428029411561,0.0508103457786875,0.0966091305366569,0.2837668584803958,0.0127947487679079,0.0047585618424647,8365.326364531567,3769.5678211436693,1118.488141626248,2126.6567905034285,6246.559855728952,281.65080462795663,104.75022183817545,21.463205413141416,226.9097420837581,226.9097420837581
128887,-25.0,4344.0,11006.0,0.5102175958450301,0.0282796866318544,0.1256622939221914,0.0328466758149773,0.2707978798275313,0.0141955845437419,0.0180002834146733,5615.454859870401,311.24623107018954,1383.0392069076383,361.51051401964014,2980.4014653818094,156.23660348842336,198.11111926189434,10.045297934530062,122.38779704897482,122.38779704897482
136121,-12.0,4351.0,15782.999999999998,0.4698923297406392,0.1181698296066477,0.066591095209132,0.0717962108044274,0.2544539245829091,0.0066225596669447,0.0124740503892996,7416.310640296508,1865.0744206817203,1051.0072556857303,1133.1595951262775,4016.046291692054,104.52385922338819,196.87793729431556,13.443783751835488,188.53370601319003,188.53370601319003
129825,-23.0,4365.0,26089.0,0.3584431527370901,0.1587332502667652,0.120480795567625,0.060296865388841,0.2773649505814672,0.015119229526976,0.0095617559312354,9351.423411757944,4141.1917662096375,3143.2234755637687,1573.0849211294728,7236.174195719898,394.4455791292769,249.45665049000033,33.5859939275837,184.35610746183912,184.35610746183912
256455,-21.0,4772.0,6372.0,0.3662828671290514,0.1751832404964718,0.0634869189630914,0.074659080882485,0.2976258784895502,0.0148270122040594,0.0079350018352904,2333.9544293463155,1116.2676084435184,404.5386476328184,475.72766338319445,1896.4720977354139,94.47772176426649,50.56183169447043,8.252255143315306,41.23716824727386,41.23716824727386
434263,6.0,4619.0,16141.0,0.5469867633735417,0.1155213538474721,0.0689445924355365,0.0558462566527907,0.1927457495001955,0.0061771606439551,0.0137781235465083,8828.913347612337,1864.6301724520472,1112.8346665019947,901.4144286326947,3111.1091426826556,99.70554995407927,222.39269216419046,7.230791157714767,254.4257152680095,254.4257152680095
450924,-16.0,4648.0,7173.0,0.323593144397961,0.1419835744831531,0.0771606144598419,0.2053052769892626,0.2350578507535904,0.013253077937239,0.0036464609789517,2321.133624766574,1018.4481797676572,553.4730875204459,1472.6547518439806,1686.069963455504,95.06432804381535,26.156064602020543,9.926365585062792,42.45767269419728,42.45767269419728
32840,-15.0,4556.0,7419.999999999999,0.3837628616431342,0.1056722636895827,0.0357908159969919,0.1504455175373161,0.3024243167680736,0.0144327779244762,0.007471446440425,2847.5204333920556,784.0881965767036,265.5678546976799,1116.3057401268854,2243.9884304191055,107.09121219961338,55.43813258795349,8.663684846115515,59.87593792362898,59.87593792362898
234403,-25.0,4164.0,16448.0,0.4090237942182398,0.1495117376971969,0.033631278345008,0.2417327410976005,0.1444415160229457,0.0084686475702556,0.0131902850487533,6727.623367301609,2459.1690616434944,553.1672662186916,3976.020125573333,2375.7740555454106,139.29231523556413,216.95380848189427,18.327981458273342,149.98336751140317,149.98336751140317
361528,-2.0,4105.0,18134.0,0.3998119330160698,0.1708350378364389,0.0983733224383665,0.1191018620164149,0.1968384915634904,0.0076129979123843,0.0074263552168349,7250.18959331341,3097.922576125983,1783.9018290973381,2159.7931658056677,3569.469206012335,138.0541041431769,134.66952550208407,15.832602946251376,222.5624775261232,222.5624775261232
25503,-8.0,4681.0,25077.0,0.4378848991253409,0.1510387051894848,0.1210583428072652,0.2243611226694024,0.0434745768886906,0.005119063822115,0.0170632894977006,10980.839615366174,3787.5976100367106,3035.7800625777895,5626.303873180604,1090.211964637694,128.37076346717785,427.89611073383793,22.67826856233944,261.4803125604621,261.4803125604621
446992,-11.0,4118.0,21506.0,0.4786052871510471,0.0568968044774202,0.0251487350240443,0.1492104630569078,0.2737044138865435,0.0097930120681174,0.0066412843359192,10292.88530547042,1223.6226770913988,540.8486954270967,3208.920218501859,5886.287125044004,210.60851753693282,142.82746092827833,18.71837838143325,275.6939111150698,275.6939111150698
12084,-2.0,4538.0,18615.0,0.622297535222229,0.0494019252848308,0.07477307444463,0.1714948920058778,0.063492387663295,0.0136995183489984,0.0048406670301387,11584.068618161793,919.6168391771253,1391.9007807867874,3192.377414689415,1181.9107963522365,255.01653406660523,90.1090167660319,7.246952239104573,314.3760481158557,314.3760481158557
365688,-6.0,3662.0,13475.0,0.4201517303090764,0.1420157803490905,0.0477112903329023,0.2093380732730057,0.1512676315350426,0.0183034480275402,0.0112120461733421,5661.5445659148045,1913.6626402039942,642.9096372358584,2820.8305373537514,2038.331334934699,246.6389621711042,151.0823221857848,11.327246569009825,193.19399655204325,193.19399655204325
251558,-5.0,3749.0,10521.0,0.4635293040629254,0.1185106269995434,0.0711848983028144,0.1522057831616435,0.1835645470405405,0.0061056485617569,0.0048991918707758,4876.791808046039,1246.850306662196,748.9363150439102,1601.357044643651,1931.2825994135267,64.23752851824435,51.5443976724322,7.7482662395667266,163.51858269662984,163.51858269662984
220156,-15.0,4071.0,20705.0,0.4735404590500262,0.1651400704545099,0.0547380957995025,0.0690591976337422,0.2166930009267473,0.0113320190533407,0.009497157082131,9804.655204630792,3419.2251587606274,1133.3522735286992,1429.8706870066324,4486.628584188303,234.6294544994192,196.63863738552237,16.281897207315765,273.9906118227946,273.9906118227946
213063,-22.0,4546.0,25702.0,0.4292657834428188,0.1006040571752187,0.0828188699864948,0.1663120252910383,0.1994338196076461,0.0119585040141668,0.0096069404826161,11032.98916604733,2585.725477517471,2128.6105963928894,4274.551674030266,5125.848031555721,307.3574701721151,246.917584284199,28.32304890023425,222.1488384031236,222.1488384031236
23217,-23.0,4418.0,21638.0,0.4430821810893676,0.1391619463299026,0.0390723618080053,0.2679558985679682,0.1000247863385091,0.0063417268459932,0.0043610990202536,9587.412234411735,3011.186194686433,845.4477648016187,5798.029733213696,2164.3363267926597,137.22228549360085,94.3654606002474,22.482526885073696,205.1838371697688,205.1838371697688
544843,-16.0,4262.0,28718.0,0.501336838280819,0.1563854986919674,0.0373908445387601,0.1213603591769824,0.1735582083467231,0.0071073797030178,0.0028608712617301,14397.391321748559,4491.07875143592,1073.7902734641125,3485.2267948445806,4984.244627301194,204.10973031126517,82.158500894365,21.407566301879168,375.74333116058045,375.74333116058045
82428,-21.0,4521.0,6994.0,0.4476166429009949,0.0356383768481189,0.0557180844055077,0.1890222419027927,0.2560972276151401,0.0058244199867517,0.0100830063406936,3130.630800449558,249.2548076757436,389.69228233212084,1322.0215598681323,1791.1440099402898,40.735993387341395,70.52054634681105,7.461883249021756,64.01464299720375,64.01464299720375
509226,-12.0,4296.0,8494.0,0.4272630349322375,0.0973330270088508,0.0527207797683185,0.1895614729987704,0.221986746022591,0.0058829587385924,0.0052519805306393,3629.172218714425,826.7467314131786,447.8103033520974,1610.1351516515558,1885.555420715888,49.96985152560384,44.61032262725021,8.463388292300852,89.86744649757387,89.86744649757385
524292,5.0,4098.0,6301.0,0.4888315094823939,0.0724228400290807,0.0491273606454144,0.2423229419730196,0.1235939304499481,0.0112205182982205,0.0124808991219223,3080.127341248564,456.3363150232375,309.5514994267561,1526.8768573719965,778.765355765123,70.70048579708737,78.64214536723242,4.17899069413992,97.81105558778208,97.81105558778208
446292,-21.0,3792.0,21783.0,0.5695744014738905,0.1830007108630079,0.0839267029542253,0.0343225016858897,0.1163083863539242,0.0080680378152827,0.0047992588537794,12407.039187305756,3986.304484728901,1828.1753704518896,747.6470542237353,2533.5455799475308,175.74606773030308,104.54225561187668,10.43969736830794,382.7033540020728,382.7033540020728
269867,0.0,4431.0,19890.0,0.4337542011946883,0.1557833835532388,0.0875301985513803,0.0510533594463369,0.2490255899409227,0.0114378542206525,0.0114154130927804,8627.371061762351,3098.53149887392,1740.9756491869543,1015.4513193876409,4953.118983924953,227.49892044877822,227.05256641540217,15.928332136218987,243.9764734979992,243.9764734979992
63021,-3.0,4280.0,17408.0,0.4953345194579448,0.1620926727780949,0.0965830831065425,0.2186994803811409,0.0111783828323011,0.0129324917386869,0.0031793697052887,8622.783314723903,2821.709247721076,1681.3183107186917,3807.120554474901,194.59328834469756,225.12881618706157,55.346467829665684,9.675056595317413,259.7348331409009,259.73483314090095
547939,-1.0,4459.0,20834.0,0.4474410008746165,0.0767795365745307,0.1277573178325036,0.1744264921869769,0.1519145968201954,0.0161523547936718,0.0055287009175051,9321.985812221761,1599.6248649937725,2661.69595972238,3634.0015382234765,3164.9887101519507,336.5181597713583,115.18495491530125,17.891579550640866,247.392707620252,247.392707620252
471123,-12.0,3827.0,18336.0,0.4187328558443913,0.0861386310907847,0.0723796246601887,0.0526551895997617,0.3515296463264445,0.0134576592323608,0.0051063932460679,7677.885644762759,1579.4379396806285,1327.15279776922,965.4855565012305,6445.647595041686,246.75963968456762,93.63082655990102,17.88357465497764,222.6032421532097,222.6032421532097
56052,-22.0,4489.0,11420.0,0.4496480069484732,0.0772150806293713,0.1215207807396387,0.1399582857911726,0.1892236702128524,0.0142786023151239,0.0081555733633676,5134.980239351564,881.7962207874202,1387.767316046674,1598.323623735191,2160.9343138307745,163.06163843871494,93.13664780965799,11.989603577753517,106.61470903792934,106.61470903792934
194443,-10.0,4438.0,12913.0,0.5634792648561989,0.0459332345298922,0.0310208947409175,0.1375456173843095,0.2008100501901287,0.0121325292682387,0.0090784090303141,7276.207747088097,593.135857484498,400.5728137894677,1776.1265572835887,2593.060178105132,156.66735044076634,117.22949580844596,8.695917834509325,183.8663858505131,183.8663858505131
