,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h","2 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,2 Methane mass frac,2 Ethane mass frac,2 Propane mass frac,2 i-Butane mass frac,2 n-Butane mass frac,2 i-Pentane mass frac,2 n-Pentane mass frac
450330,-4.0,4786.0,13164.0,0.6135749069175385,0.0676188725951797,0.1201822169407346,0.1622567120693893,0.0106454373559609,0.0086730792533008,0.0170487748678957,10712.251978872908,2451.7480211270813,0.7268498317727831,0.0710159506905805,0.0973176148040087,0.0933519623453984,0.0051321763825114,0.002441989087761,0.0038904749169567,0.1186506620600106,0.0527762557209082,0.2200829316041791,0.4633174390380761,0.0347341447859056,0.0358981478089405,0.0745404189819798
276516,21.0,3849.0,19023.0,0.6076258736291734,0.122198117409094,0.1377619081434712,0.0744671880654178,0.0225672774795498,0.0217719231681821,0.0136077121051114,19023.0,0.0,0.6076258736291734,0.122198117409094,0.1377619081434712,0.0744671880654178,0.0225672774795498,0.0217719231681821,0.0136077121051114,0.0686849078375582,0.0597726085800648,0.1980887475395017,0.2303420001379719,0.0940078095103711,0.1939513613418171,0.1551525650527146
344990,-7.0,4229.0,1865.0,0.7030392662392497,0.0299885241646816,0.1738793821741813,0.0528220313563026,0.0155027940657159,0.0180183782880558,0.0067496237118129,1731.4170690951876,133.58293090481263,0.7491533053249443,0.0306177054759996,0.1586154693724489,0.040125890085995,0.0105460384997749,0.0083201212517636,0.0026214699890735,0.1053383934025269,0.0218334758018929,0.3717205209116744,0.2173813471173732,0.0797491100888186,0.1437210235240261,0.0602561291536875
471626,37.0,4668.0,5856.0,0.6649073468646406,0.1386460054865509,0.0724581931289882,0.1015395323009763,0.0062716405167713,0.0076178831911562,0.0085593985109163,5856.0,0.0,0.6649073468646406,0.1386460054865509,0.0724581931289882,0.1015395323009763,0.0062716405167713,0.0076178831911562,0.0085593985109163,0.1402303836123481,0.1057844933668499,0.1432548391363398,0.397252079883243,0.0317562246496595,0.0761563561152448,0.1055656232363146
354503,7.0,4571.0,18789.0,0.5883305311175698,0.1121376318675801,0.1381363297945853,0.1201287189192971,0.0096789157076548,0.014586503418777,0.0170013691745357,17087.451788018316,1701.5482119816788,0.6373459498642976,0.1159890778178345,0.1285753409545987,0.0954763995421995,0.0070319644216058,0.0077202375390153,0.0078610298604484,0.0961031591239193,0.0734602693775195,0.2341506153132909,0.3676946214618928,0.0362603855520611,0.08353958177293,0.1087913673983862
378760,18.0,4167.0,3283.0,0.5977895466225245,0.1112614562520287,0.1691470114526121,0.0750136920649317,0.0156644110524655,0.0123118985567725,0.0188119839986646,3283.0000000000005,0.0,0.5977895466225245,0.1112614562520287,0.1691470114526121,0.0750136920649317,0.0156644110524655,0.0123118985567725,0.0188119839986646,0.0771139880230102,0.0587293544570804,0.2522527767781945,0.234188136229066,0.0650601178336045,0.1064303612241522,0.2062252654548918
468541,14.0,3944.0,9515.0,0.7189766059336401,0.0883300441773754,0.0578327650338498,0.0585482047859755,0.0397754497238418,0.0123020115420168,0.0242349188033004,9515.000000000002,0.0,0.7189766059336401,0.0883300441773754,0.0578327650338498,0.0585482047859755,0.0397754497238418,0.0123020115420168,0.0242349188033004,0.0702358646024595,0.0409171795063495,0.08387292840512,0.1902564780383128,0.1778756695594318,0.1222477302954053,0.3145941495929207
423911,12.0,3673.0,2625.0,0.6742499330200227,0.0790208938404891,0.1044247283736534,0.0824119518063428,0.0251673691969787,0.0223254163214702,0.012399707441043,2625.0,0.0,0.6742499330200227,0.0790208938404891,0.1044247283736534,0.0824119518063428,0.0251673691969787,0.0223254163214702,0.012399707441043,0.0671105690976078,0.0365045963979746,0.1495308720826231,0.2638311990762202,0.1100538269395668,0.2166219259707244,0.1563470104352829
9577,-7.0,4116.0,24089.0,0.7224957076009133,0.0497960488726232,0.1041507349610213,0.0517431616464125,0.0299643897946072,0.0229722107534042,0.0188777463710178,22146.15373731765,1942.8462626823496,0.7777234390605872,0.0513019422836456,0.0952244185968228,0.0388488056367934,0.0199534099903454,0.0100775094438212,0.006870474987984,0.0929647689147981,0.0326306417927693,0.2059002034117807,0.1987235975242766,0.1440777409458568,0.1699565826432074,0.1557464647673108
279222,17.0,3615.0,6022.0,0.7011306888541604,0.0634298252088842,0.1525453219763644,0.0486150206919646,0.0098215441504906,0.0140301194281499,0.0104274796899856,6022.0,0.0,0.7011306888541604,0.0634298252088842,0.1525453219763644,0.0486150206919646,0.0098215441504906,0.0140301194281499,0.0104274796899856,0.0897669105731337,0.037640004537046,0.2796262096110203,0.1983789514310842,0.0547816933489683,0.1729765515352812,0.1668296789634662
144993,24.0,3506.0,18354.0,0.6835930592697009,0.0560670849573134,0.0933426172557191,0.132502200837006,0.0235199218016329,0.005483052747666,0.0054920631309613,18354.000000000004,0.0,0.6835930592697009,0.0560670849573134,0.0933426172557191,0.132502200837006,0.0235199218016329,0.005483052747666,0.0054920631309613,0.0883063597291759,0.0315006521660744,0.1553743826877364,0.4790011786572931,0.1143940716777449,0.0576299129260687,0.0737934421559064
146029,-24.0,3589.0,13885.0,0.7666489573888011,0.0869728537933461,0.0377810938104139,0.0793776330093539,0.0079308112913668,0.0165947242721774,0.0046939264345403,12924.370473286452,960.6295267135416,0.8160974063558551,0.0881061218688598,0.0327382467241583,0.0522675798232687,0.0044118722891371,0.0052291922326927,0.001149580706028,0.1013663942283441,0.0717257933541392,0.1056278777895372,0.4441180050091303,0.055274839423947,0.1695073119237846,0.0523797782711174
55121,13.0,3950.0,20013.0,0.6005025927719865,0.0891771185880032,0.1521836127184064,0.0996412870235675,0.030278723464869,0.0140905637694942,0.014126101663673,19387.752147623727,625.2478523761605,0.6175068898053617,0.0905546685325046,0.1497942999544258,0.093082674829006,0.0273862911508716,0.0111678669054917,0.0105073088223383,0.0732315352631036,0.0464619028644161,0.2262716779474951,0.3030114340416758,0.1199675734056152,0.1047178601073433,0.1263380163703509
171964,17.0,4025.0,14626.0,0.6176594313296178,0.1591339803773536,0.0603954927961753,0.1111959072586595,0.0230747118852185,0.0077319547098492,0.0208085216431258,14626.0,0.0,0.6176594313296178,0.1591339803773536,0.0603954927961753,0.1111959072586595,0.0230747118852185,0.0077319547098492,0.0208085216431258,0.0745537048626618,0.0811668366920162,0.0892479528090456,0.3506834910548974,0.0974084361158603,0.069243847419716,0.2376957310458025
340139,36.0,3679.0,21202.0,0.65144040420689,0.0589734927419185,0.1273656704374039,0.1208192246355926,0.0243916431817053,0.0108359273808462,0.0061736374156433,21202.0,0.0,0.65144040420689,0.0589734927419185,0.1273656704374039,0.1208192246355926,0.0243916431817053,0.0108359273808462,0.0061736374156433,0.0979426804290743,0.0343765630063025,0.2028832301533879,0.3962193358644241,0.1048714115658968,0.0957022534401503,0.0680045255407638
80889,-6.0,3970.0,9874.0,0.7285796587352801,0.0738296800462842,0.0704545116774272,0.079092874137204,0.0256445969132524,0.017770667659103,0.0046280108314486,9474.401511982009,399.5984880179946,0.7555222967886897,0.07496597894106,0.0674087230636344,0.0680592457303238,0.0206087970815089,0.0109347595702955,0.0025001988244871,0.0897750126613591,0.0468882568689206,0.1426695603149392,0.340698032303083,0.1450424199044173,0.1798487031732214,0.0550780147740591
199814,24.0,4269.0,2176.0,0.706651986733981,0.100653006397369,0.0682371663433201,0.0592994822578855,0.0389758889137749,0.0061158838674348,0.0200665854862345,2176.0,0.0,0.706651986733981,0.100653006397369,0.0682371663433201,0.0592994822578855,0.0389758889137749,0.0061158838674348,0.0200665854862345,0.0974131821554531,0.0590354282474335,0.1158723848247232,0.213857539296822,0.188964499908955,0.0625983819461781,0.2622585836204346
14785,6.0,4713.0,20421.0,0.7086333980379264,0.0624790623811254,0.0828589801927255,0.099599017738903,0.0103270035004493,0.0138196273602421,0.022282910788628,19850.63451299951,570.3654870004854,0.7263130159278132,0.0632391502457529,0.081268991172288,0.0926471285217499,0.0092891026450805,0.0108629197557241,0.0163796917315912,0.0933233186934297,0.0360254519464657,0.1381959380622673,0.3415481103291612,0.046449439044379,0.1167229820631235,0.2277347598611732
207888,40.0,3647.0,8206.0,0.6652218033990196,0.0249402944201829,0.0582099624784273,0.1759485659597689,0.0392685996408941,0.0145763371423979,0.0218344369593089,8206.0,0.0,0.6652218033990196,0.0249402944201829,0.0582099624784273,0.1759485659597689,0.0392685996408941,0.0145763371423979,0.0218344369593089,0.0759978154645396,0.0110413382618747,0.0702709037138035,0.436195514766925,0.1277630691978647,0.0971888106143121,0.1815425479806801
388678,19.0,4787.0,18640.0,0.6114704894468442,0.1216628084822095,0.1085284995087134,0.1055435137248444,0.030863102231685,0.0075678164449641,0.0143637701607393,18640.0,0.0,0.6114704894468442,0.1216628084822095,0.1085284995087134,0.1055435137248444,0.030863102231685,0.0075678164449641,0.0143637701607393,0.0919349831232706,0.0701361376474417,0.1683520618714112,0.3308374819891715,0.1270670180832768,0.0626158219110382,0.1490564953743897
211995,-6.0,3682.0,8962.0,0.6659272912101611,0.0908614276101531,0.0740401466752686,0.1162637321823843,0.031609932537723,0.0116041712663077,0.0096932985180021,8105.861976190077,856.1380238099235,0.7273952645100642,0.0943050539993622,0.0668870332430637,0.0837244635796496,0.0199197241425111,0.0046100236195412,0.0031584369058078,0.083952313264584,0.0582573854671863,0.1417653832246941,0.4243435192781392,0.1422921042076543,0.0778243295691589,0.0715649649885832
320227,31.0,4666.0,12729.0,0.7153138596185428,0.1156519802470516,0.0883484893744011,0.0417392158063315,0.0104532362361965,0.0111483720965524,0.0173448466209239,12729.0,0.0,0.7153138596185428,0.1156519802470516,0.0883484893744011,0.0417392158063315,0.0104532362361965,0.0111483720965524,0.0173448466209239,0.1348293511276755,0.0858196295958751,0.1795501048190759,0.1735293490838187,0.05745219991009,0.1247858322219081,0.2440335332415564
104851,1.0,4287.0,5886.0,0.6667190562605897,0.159085372438841,0.0406585242816333,0.0736646857631639,0.0335904006955251,0.0195789002255624,0.0067030603346841,5736.108004410671,149.89199558932503,0.6818400862360494,0.1606860172516638,0.0397468737825239,0.0680339735707489,0.0299059628385911,0.0150182920626585,0.0047687942577642,0.0880633332771849,0.0978314576653912,0.0755458156583771,0.2891423245153726,0.1745874792908132,0.1941055044338824,0.0807240851589785
446675,-11.0,4239.0,2075.0,0.7907993193768459,0.0366219334781154,0.065340549778775,0.0743762157248383,0.0149088251051827,0.010951839599817,0.0070013169364255,2018.396605124858,56.60339487514171,0.8101007274002119,0.0369369836743535,0.0629802931382122,0.0659525019146073,0.012503171749456,0.0073429743308744,0.0041833477922842,0.1025385443044886,0.0253876912929305,0.1495039467100682,0.3747538767223461,0.100691004372285,0.1396388454455669,0.1074860911523145
137505,8.0,4029.0,17542.0,0.7790916322903177,0.0223191055994714,0.1142042415250561,0.0367504431319016,0.0179279506899426,0.0115082725619833,0.018198354201327,17542.0,0.0,0.7790916322903177,0.0223191055994714,0.1142042415250561,0.0367504431319016,0.0179279506899426,0.0115082725619833,0.018198354201327,0.0855690936555705,0.0121801468210309,0.2015185798759512,0.148302334117021,0.1006395496798189,0.1462940806772416,0.3054962151733656
346134,1.0,4674.0,19491.0,0.6461888585865142,0.0702869315254512,0.1056868702674155,0.1054648728072679,0.0349341572675751,0.0169026261021091,0.0205356834436669,17151.980388448446,2339.0196115515582,0.7202650989058961,0.0733774131659247,0.0946766185351896,0.0754746543604251,0.022035369166645,0.0070153792140043,0.0071554666519147,0.1029893852117572,0.0476244962784461,0.1864248088680026,0.3253824981683972,0.129520692348035,0.0894055943897623,0.1186525247355994
186106,29.0,3955.0,5325.0,0.6826787363948951,0.1066412915227437,0.0477584185704831,0.1171263454267114,0.0224120013392987,0.0062722395351692,0.0171109672106985,5325.0,0.0,0.6826787363948951,0.1066412915227437,0.0477584185704831,0.1171263454267114,0.0224120013392987,0.0062722395351692,0.0171109672106985,0.0939658211167546,0.0606350032275112,0.0772893934367726,0.399546022426464,0.1019086479587813,0.0598486317884354,0.2068064800452807
137781,-10.0,3785.0,2819.0,0.5569892854307725,0.1608774911212535,0.1128699186667368,0.1250461632912834,0.0236071619536629,0.0061759633410524,0.0144340161952382,2269.4273708324204,549.5726291675791,0.6685245385961317,0.1688227380081533,0.0864579409826862,0.0628996357460197,0.009571353420657,0.0013182795683054,0.0024055136780466,0.0964111144807681,0.1280680683149129,0.2219366041106403,0.3816765395657291,0.081567195561621,0.026235478549112,0.0641049994172164
392158,14.0,4753.0,24620.0,0.5851347993876164,0.0370054860886924,0.2023809679371756,0.1033523066963079,0.0254123021369464,0.018070978919211,0.02864315883405,21824.84294371241,2795.157056287583,0.6480667527033093,0.0388776780290349,0.189648147951842,0.0821499749804972,0.0184340046626354,0.0095505547674568,0.013272886905224,0.0937563295565711,0.0223872395159118,0.3017999954960609,0.2689020595079261,0.0798994895558967,0.0845992330319983,0.1486556533356348
297113,34.0,4535.0,19464.0,0.6116907915233145,0.131829698453194,0.0795959544838377,0.1042081008784264,0.0343502464493066,0.014631098419977,0.0236941097919434,19464.0,0.0,0.6116907915233145,0.131829698453194,0.0795959544838377,0.1042081008784264,0.0343502464493066,0.014631098419977,0.0236941097919434,0.0836777865497481,0.0683436247190862,0.1101046321310387,0.2899663897801363,0.1252128293650454,0.1069025122068253,0.2157922252481198
95830,1.0,3819.0,10735.0,0.6844992457459871,0.0828537706206268,0.0775121968565302,0.1018023484295924,0.022035528408462,0.0139935231658953,0.017303386772906,10200.593747495275,534.4062525047216,0.7163033447879109,0.0847859703393327,0.0746339206666566,0.0881540788664546,0.0178472726429572,0.0087332839908854,0.0095421287058023,0.0774316968330868,0.0459724948549223,0.1324519097966024,0.3623166154640025,0.101979756931766,0.114399464502559,0.1654480616170605
166115,46.0,3584.0,20891.0,0.6648775007099125,0.1420951176046707,0.065143567958379,0.077080334877365,0.014132273909647,0.0198165537586034,0.0168546511814221,20891.0,0.0,0.6648775007099125,0.1420951176046707,0.065143567958379,0.077080334877365,0.014132273909647,0.0198165537586034,0.0168546511814221,0.1166770252117721,0.0911500123595291,0.1098987754550319,0.2618750185693893,0.0620322075484429,0.1751532099540353,0.1832137509017991
283598,-16.0,4413.0,14831.0,0.6370288435106314,0.0868178102723034,0.1338941482335121,0.0991408268889949,0.0127362438752826,0.0171975951784592,0.0131845320408163,11979.431704410574,2851.568295589392,0.7583733700783701,0.0887878795311588,0.0969014954723652,0.0459731654459924,0.0047038551887,0.0033009099966381,0.0019593242867748,0.1272607727368734,0.0785415539483991,0.2893001954961903,0.3224980475891942,0.0464802898597414,0.0755775369497314,0.0603416034198697
207490,-12.0,4669.0,9395.0,0.6736540362220299,0.1239312536566638,0.0555111783389074,0.0851631518151869,0.0271087490037567,0.0182187360139999,0.0164128949494551,8265.121870935383,1129.8781290645848,0.7493655912165986,0.1268996367641072,0.0464236061968893,0.0530702948672034,0.014327160359805,0.0057440554190225,0.0041696551763739,0.119819765984257,0.1022173647764925,0.1219872781346229,0.3199241999657203,0.1206067866495324,0.1094717240719553,0.1059728804174192
322527,13.0,3755.0,10458.0,0.748075770622542,0.0847788807905541,0.0603621510126368,0.0538824627040565,0.0182492768977162,0.0174768905582781,0.017174567414216,10458.0,0.0,0.748075770622542,0.0847788807905541,0.0603621510126368,0.0538824627040565,0.0182492768977162,0.0174768905582781,0.017174567414216,0.0805830722255131,0.0443711121136081,0.1008180342504196,0.2046534225531128,0.0958267877912516,0.2069195503554277,0.2668280207106668
503308,-12.0,3984.0,12535.0,0.6918681288093289,0.1292264985064772,0.0860094255882266,0.0540699447043356,0.0128669221053537,0.0166215586856159,0.0093375216006621,11828.990170301451,706.0098296985491,0.7272547356956625,0.1311410735603266,0.0790530479013202,0.0419389738354304,0.0089757745900499,0.0079118884841694,0.0037245059330409,0.0989757816907478,0.097148348118742,0.2025615185165283,0.2573208473521967,0.0780619714850128,0.1625495597779928,0.1033819730587794
26916,21.0,3878.0,19549.0,0.720874065781289,0.1075543174837657,0.0362369504805092,0.0790714027723428,0.0224528220562745,0.0196891866732391,0.0141212547525796,19549.0,0.0,0.720874065781289,0.1075543174837657,0.0362369504805092,0.0790714027723428,0.0224528220562745,0.0196891866732391,0.0141212547525796,0.0874564830568085,0.058448373723805,0.0593588968525593,0.2837163688683189,0.1093550435934821,0.2087064033137174,0.1929584305913086
321643,42.0,4728.0,3662.0,0.8255703525272801,0.0541067726918735,0.0312389185141116,0.044516832792834,0.0219462503486744,0.0161515832643613,0.0064692898608649,3662.0,0.0,0.8255703525272801,0.0541067726918735,0.0312389185141116,0.044516832792834,0.0219462503486744,0.0161515832643613,0.0064692898608649,0.2197561690235113,0.0513856245830719,0.0765402727609576,0.216378321087997,0.1372679487890101,0.2002450298821697,0.0984266338732822
557190,42.0,4698.0,21811.0,0.7414225773852261,0.0836001461910641,0.0301212123315535,0.0921192487907922,0.0347593616367126,0.0122923036691463,0.0056851499955051,21811.0,0.0,0.7414225773852261,0.0836001461910641,0.0301212123315535,0.0921192487907922,0.0347593616367126,0.0122923036691463,0.0056851499955051,0.1592780867756527,0.0639077356358218,0.0590837526948609,0.3559545874291356,0.173030336774086,0.1203860309834891,0.0683594697069535
67872,-9.0,4620.0,10065.0,0.727912323437633,0.0866323144020072,0.0310374854305714,0.092173525873907,0.0323734862907356,0.0182963709102829,0.0115744936548626,9260.52423621654,804.4757637834487,0.7816278277969019,0.0886770798784873,0.0280418602621499,0.0682148449011997,0.0212583846154719,0.0079758134769872,0.0042041890688015,0.109579550253562,0.0630945012014346,0.0655208853335356,0.3679679696643274,0.1603222363782462,0.1370989210241783,0.0964159361447159
138971,17.0,3716.0,13185.0,0.7387405899573061,0.0288697355782403,0.0556102976827044,0.1264794787070442,0.0114743477294547,0.0246345435545783,0.0141910067906718,13185.0,0.0,0.7387405899573061,0.0288697355782403,0.0556102976827044,0.1264794787070442,0.0114743477294547,0.0246345435545783,0.0141910067906718,0.0697743930716386,0.0127229160693146,0.0762645598159202,0.3891476635652797,0.0482851660724288,0.2309530128049515,0.1728522886004665
224227,-20.0,4246.0,22254.0,0.6601554976543265,0.1151272001392589,0.136897556360118,0.0476184352508808,0.0147454689908948,0.009437448167909,0.0160183934366116,19091.15289102322,3162.8471089767227,0.7478477302678159,0.1156446614514082,0.1023034870950048,0.0236943472893436,0.0059012678739075,0.0019938985224832,0.0026146075000364,0.1308394218226146,0.1120037696713768,0.3457096306423203,0.192025801561972,0.0681296478353739,0.0543672027328446,0.0969245257334977
42497,45.0,4495.0,13547.0,0.6405592396934504,0.0678431863911277,0.1137615296229905,0.1201403169533235,0.0203258508951076,0.017348970523855,0.0200209059201449,13546.999999999998,0.0,0.6405592396934504,0.0678431863911277,0.1137615296229905,0.1201403169533235,0.0203258508951076,0.017348970523855,0.0200209059201449,0.1012791466353795,0.0379530615292125,0.1619145442197198,0.3336191492961415,0.0727874708658553,0.1210288338579081,0.1714177935957831
552831,23.0,3827.0,12319.0,0.616375285668806,0.1614484545197999,0.0324859764050448,0.1301169282521231,0.0197284023254284,0.0189658899013245,0.0208790629274732,12319.0,0.0,0.616375285668806,0.1614484545197999,0.0324859764050448,0.1301169282521231,0.0197284023254284,0.0189658899013245,0.0208790629274732,0.0643020217258481,0.0726188825366584,0.0429146119968585,0.3702729561924726,0.0755099923267177,0.1555110878660479,0.2188704473553967
555433,2.0,3758.0,7720.0,0.7116948729122241,0.112011283072528,0.0579261522757406,0.0728806202786128,0.0223834299256843,0.0059437787870428,0.0171598627481671,7720.0,0.0,0.7116948729122241,0.112011283072528,0.0579261522757406,0.0728806202786128,0.0223834299256843,0.0059437787870428,0.0171598627481671,0.0718367474329484,0.057456177580024,0.0980177586361427,0.2868079864402904,0.1229128450636247,0.0751192945086207,0.2878491903383489
305857,-8.0,4731.0,6532.0,0.6410803964335975,0.0733919250183937,0.1232676451989905,0.1113178678704963,0.0241329022588183,0.0159720120534642,0.0108372511662391,5468.516287987515,1063.483712012469,0.7419130185759693,0.0760271266392802,0.0994591378822106,0.0640850973492728,0.0116173677897626,0.0044618209530312,0.0024364308104733,0.122591179986087,0.0598415125173142,0.2456928488799198,0.3541924620034923,0.0884887577588379,0.0751583134510233,0.0540349254033251
246131,39.0,3808.0,20010.0,0.6283607037095018,0.0555723453827009,0.1252695994918645,0.1271271296677046,0.0329167812654248,0.0129360463966593,0.0178173940861437,20010.0,0.0,0.6283607037095018,0.0555723453827009,0.1252695994918645,0.1271271296677046,0.0329167812654248,0.0129360463966593,0.0178173940861437,0.0820984752639558,0.0277531597179463,0.1686359223003432,0.3480569338343997,0.1180128653931918,0.0941054528221289,0.1613371906680341
322277,25.0,3838.0,14617.999999999998,0.7380001511414687,0.0521687636091942,0.0597760617237727,0.0834866422258619,0.0229028460155014,0.0221058433679148,0.0215596919162861,14617.999999999998,0.0,0.7380001511414687,0.0521687636091942,0.0597760617237727,0.0834866422258619,0.0229028460155014,0.0221058433679148,0.0215596919162861,0.0811754131536182,0.025181465633795,0.0857369179119177,0.2599026813618437,0.0963273452639557,0.2006674258091751,0.2510087508656943
504155,3.0,4526.0,9134.0,0.591359778954575,0.127058685463712,0.1273753638491429,0.1074889062047934,0.0176560558459044,0.0189121817406675,0.0101490279412043,8200.083988592354,933.916011407645,0.647318488028127,0.1314723961762273,0.1157888005137955,0.0806692185293435,0.0118957219940808,0.0088081757034098,0.0040471990550159,0.1000242533919462,0.0883048809439424,0.2291091293360289,0.3429744196772776,0.0682336461327332,0.1076286156755309,0.0637250548425403
175837,23.0,4102.0,19827.0,0.5749791583372554,0.116484090567784,0.1782482051824026,0.0619125987711356,0.0260151496556915,0.0241910195422571,0.0181697779434735,19827.000000000004,0.0,0.5749791583372554,0.116484090567784,0.1782482051824026,0.0619125987711356,0.0260151496556915,0.0241910195422571,0.0181697779434735,0.0715344080117702,0.0573977394044837,0.2425772912643179,0.1738212911949861,0.0964481513033631,0.1841435787562339,0.1740775400648448
78225,-1.0,4506.0,23754.0,0.7048551305756723,0.0856569598635489,0.0797300211780259,0.0945093265161596,0.0226013360179951,0.0060053870857738,0.0066418387628239,23257.298688493767,496.7013115062207,0.7177289642083354,0.0862660636017935,0.0780173879767396,0.0879707906212349,0.020369474137591,0.0047432331171604,0.004904086337145,0.1020570563107379,0.0571365850538375,0.1599215185295437,0.4006665255631356,0.1271049424743909,0.065103865706445,0.088009506361909
29662,2.0,3866.0,2407.0,0.6871640365294077,0.1069692489761642,0.1229951838759232,0.0531355871428075,0.0159954266881777,0.007590160397602,0.0061503563899176,2407.0,0.0,0.6871640365294077,0.1069692489761642,0.1229951838759232,0.0531355871428075,0.0159954266881777,0.007590160397602,0.0061503563899176,0.0851457663147264,0.0669991313362553,0.2525195869930516,0.2518687763548152,0.1057299965516863,0.1146342050226103,0.1231025374268547
578325,21.0,4617.0,6398.0,0.6742165930130349,0.0896809800196702,0.1084473738181629,0.0825248266627248,0.0120675963699507,0.0166999268058507,0.0163627033106056,6398.0,0.0,0.6742165930130349,0.0896809800196702,0.1084473738181629,0.0825248266627248,0.0120675963699507,0.0166999268058507,0.0163627033106056,0.0913657513123507,0.0504898114970187,0.1738323292557865,0.2777165382602981,0.0543035674814335,0.156808352498093,0.1954836496950193
528505,-3.0,3586.0,9883.0,0.5623653777046679,0.0844412623293006,0.173600507301788,0.1432089544258834,0.0140274196902817,0.0118449965566361,0.0105114819914421,8085.42053004227,1797.5794699577275,0.6688560933121769,0.0904629147452544,0.1446636497454121,0.0837290385564183,0.006807932348572,0.0032093556251668,0.0022710156669996,0.0833755846959102,0.0573561777016506,0.303757012797889,0.4107465742828066,0.0465003045582943,0.0506876678511724,0.0475766781122766
263302,49.0,4546.0,8519.0,0.7218686685236597,0.05081682274436,0.1081743233596461,0.0709937520626768,0.025955901679166,0.0102133216360694,0.0119772099944218,8519.0,0.0,0.7218686685236597,0.05081682274436,0.1081743233596461,0.0709937520626768,0.025955901679166,0.0102133216360694,0.0119772099944218,0.1614580656936733,0.0384696667912936,0.2031462498433004,0.2571507265977892,0.1196566653372574,0.0908333244078032,0.1292853013288826
304902,-24.0,4564.0,13469.0,0.6089293812516355,0.1362173811351711,0.0648405384518217,0.1476573965538151,0.0209332679583757,0.012763885644586,0.0086581490045945,9938.517598705992,3530.482401294009,0.7716937844962545,0.1339678835187669,0.0381199739505499,0.0486785474303773,0.0052383014291766,0.0015227565649028,0.0007787526099718,0.1507379212130249,0.1425498504998918,0.1400605141825921,0.426288734172833,0.0651155307008198,0.0444083314990135,0.0308391177318247
300547,-25.0,3868.0,21639.0,0.729825127102959,0.0426485484728847,0.0668120282343675,0.1145758790925659,0.0058738632166878,0.0173705274712198,0.0228940264093149,18114.88116196937,3524.1188380306235,0.8498824751033859,0.0436615619858393,0.0482743101055847,0.0506477226999284,0.0020012343461134,0.0027990684351717,0.0027336273239761,0.1126993457078351,0.0374413973392143,0.162100687996092,0.4431831165839001,0.0257801759714724,0.0922715909501188,0.1265236854513671
189816,-4.0,4738.0,5444.0,0.5291024400673576,0.138660048612995,0.1325379212378464,0.1560219231992466,0.0199520315288313,0.007863697365327,0.0158619379883958,4081.1875837413295,1362.8124162586637,0.6656103687238419,0.1460907282145466,0.0987247726169729,0.0769051302140449,0.0080395932433417,0.0017671419777798,0.0028622650094719,0.1203048264937049,0.1164075383138399,0.2337974934815113,0.3929514296701867,0.0556259765581061,0.02612093207673,0.0547918034059205
245046,-9.0,4553.0,5599.0,0.6351941717791234,0.1006461985483351,0.0942799493906394,0.1221183058091134,0.0175897857460079,0.0123369074954274,0.0178346812313534,4704.866779001867,894.1332209981258,0.7338225134530125,0.1043661979665952,0.0761412002626616,0.069992831121116,0.0083993118472119,0.0033742266711982,0.0039037186782045,0.1162187022271523,0.0810718205139964,0.1897247848812661,0.3963989257881933,0.0659494197628039,0.059497910207797,0.0911384366187906
388480,17.0,4634.0,4470.0,0.6855740569599057,0.1358221244614225,0.087897879798943,0.0557114555285411,0.0142134868835687,0.009221945256087,0.011559051111532,4469.999999999999,0.0,0.6855740569599057,0.1358221244614225,0.087897879798943,0.0557114555285411,0.0142134868835687,0.009221945256087,0.011559051111532,0.1127772371474586,0.0951632299945175,0.1782249528493593,0.2394101058723237,0.0821792451222511,0.1122057363147434,0.1800394926993462
400126,39.0,3928.0,16366.0,0.6197294219741544,0.073468343196116,0.1700212795522267,0.0722290719145396,0.0396001590399637,0.0141510763640597,0.0108006479589396,16366.0,0.0,0.6197294219741544,0.073468343196116,0.1700212795522267,0.0722290719145396,0.0396001590399637,0.0141510763640597,0.0108006479589396,0.0944458634482872,0.0421159080602987,0.2595755770872513,0.2222661310625577,0.1590368439675595,0.1142961087794025,0.1082635675946427
49505,17.0,3792.0,7884.0,0.5770802699245907,0.1575895510689931,0.120616115774538,0.1023019642294633,0.0202255076609107,0.0090301963445499,0.013156394996954,7884.0,0.0,0.5770802699245907,0.1575895510689931,0.120616115774538,0.1023019642294633,0.0202255076609107,0.0090301963445499,0.013156394996954,0.0725179996589844,0.0832828607447174,0.1843187258745266,0.3335633283687084,0.0880870918427442,0.0834485815725561,0.1547814119377624
549086,31.0,3500.0,12911.0,0.6049134967276275,0.0683061453781065,0.1634357299271218,0.1030271341558778,0.0336223444511355,0.0151005148522228,0.0115946345079076,12911.0,0.0,0.6049134967276275,0.0683061453781065,0.1634357299271218,0.1030271341558778,0.0336223444511355,0.0151005148522228,0.0115946345079076,0.0718965758754009,0.0332476281775727,0.2254505682009616,0.2991438844949635,0.129700107331345,0.1221633274264265,0.1183979084933297
