,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas CO2 ppm
155297,39.0,224832.0,0.0371450496293104,0.6685692235748475,0.0026938587685272,0.0535909556110009,0.0967899156977898,0.0912384175633329,0.0089065955512871,0.0032561429948562,0.0371159279999409,0.0006939126091068,0.0,56.0,79053.0,0.001801059277601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003366747322181,0.7975435231314448,0.200318742858736,27.88849246294553,8061.819773827017,299.2219222738634,299.45669560136054,38.32944324533745,2062.4614736509725,0.694378664351589,3.7146153718137143,41.50404118070162,92552.6873405678,38.42532120742752,2408.637961435638,73.05628515298804,211332.31265943235,27.390109265643964,7715.643286042355,45233.180619719045
295630,15.0,224270.0,0.0226262916359178,0.6892301213007417,0.0790207016441896,0.0985048389121018,0.052085601071693,0.0086770803926929,0.0258173504053401,0.003739202958249,0.0191181062001489,0.001180705478925,0.0,49.0,647370.0,0.0021737052877768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001112030256217,0.8679437757681344,0.1297713159184669,25.109875622595663,8931.54563450668,170.754237971975,202.08775628585664,31.19974243286142,20749.209753672567,2.3073749038676783,45.10266695874801,42.785448157292194,662171.0707168006,31.323641123266587,21139.658321042152,49.86301069367897,209468.9292831993,24.52482715471724,8541.097067137083,4554.910197980348
183215,53.0,64206.0,0.0053707145204656,0.6777805503412192,0.1107061002229856,0.0448365515449515,0.0523733197659718,0.0823415029924314,0.0027279876279401,0.0060149796444484,0.0165103359255244,0.0013379574140617,0.0,49.0,544537.0,0.0044128007149074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001952975446612,0.843385447033862,0.1520064547065692,25.46356127620224,2521.4854789383176,41.6305722886034,13.54217867487718,33.50834824772906,16250.786101845666,3.173738624504812,71.7114805280318,51.334914055729655,547480.2529557373,33.501534302946084,16341.945655533531,48.94326167551333,61262.74704426292,25.20762602569424,2430.32592525046,1672.3061373386693
501732,30.0,88753.0,0.0254307866113744,0.6432887940303063,0.0933288817944116,0.0704747280739721,0.015142842910291,0.0854823497811355,0.0393070840049154,0.0012487087216286,0.0247904371363318,0.0015053869356331,0.0,17.0,587459.0,0.0038615097684394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001093466640418,0.8576389313950002,0.1383902121725185,27.000202495600657,3287.1234952575332,81.48922836854113,83.5941361731295,32.11537453014614,18292.142271252746,2.0001847355394826,70.63528606612576,23.4438656469365,594653.662685011,32.147201219628656,18497.836207337496,18.06683155165706,81558.33731498796,26.467694863316307,3081.4295591727628,4768.674742562217
5353,55.0,255440.0,0.0114679916779985,0.6762799787569584,0.1436339045387119,0.042230320393216,0.0103469882492025,0.0453620773399507,0.0267641656700101,0.0022773666347239,0.0399860534352483,0.0016511533039793,0.0,55.0,314233.0,0.0009236376724497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003549695527073,0.9102719776596468,0.0884494151151961,24.2612322354807,10528.731497258133,421.0024202547456,120.74340519043696,26.99151656755589,11641.917163621389,4.132526128226123,10.752913271859473,71.68272675174438,331238.775609049,27.316724276116,12125.86005045499,55.53184514405979,238434.22439095052,23.73710723424311,10044.788610424514,12809.6941151037
353281,25.0,279561.0,0.0183992198152874,0.5860455263988367,0.1899217440900652,0.0396342961088686,0.0479352973790825,0.0679720370573238,0.0447036151290476,0.0020919679789155,0.0026056199642733,0.000690676078299,0.0,39.0,95359.0,0.0046117319576542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002124613177268,0.8065712373846113,0.1886045693400075,27.88463665359976,10025.628215023205,26.122977031446155,184.4637373145594,37.21563879941164,2562.3367776642212,0.544397448242383,11.816810403826773,25.36239291628982,97980.15507324557,37.23025216318946,2631.734930071764,29.699506207747504,276939.8449267573,27.815733785283665,9956.23006261573,29526.95837131267
264909,16.0,112340.0,0.0092547342997162,0.5841170898540916,0.1360863295019904,0.0557362101528961,0.074876955628106,0.098485103810238,0.0256579938427024,0.0041359983186976,0.0105365902651568,0.0011129943264046,0.0,54.0,676748.0,0.0045512284029213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003394204664923,0.7999811086487136,0.1951282424818726,28.933184044565213,3882.7389279715953,40.91082919061086,35.93371713354203,37.875965462724096,17867.478537702926,6.064587900308285,81.31897580938029,45.20633308650184,680802.563275909,37.85431012059273,17984.8096850021,54.06894472198593,108285.43672409117,28.757957446179613,3765.407780672423,4566.700960280371
22755,56.0,201573.0,0.0260723313619454,0.598348290201549,0.1872621926534069,0.0720091913737708,0.0142161532301549,0.0412725756276848,0.0163679775673444,0.0082270972799278,0.0351334241465885,0.0010907665576272,0.0,44.0,308691.0,0.00361416412195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003974340697838,0.8005091870372348,0.1954792147710312,25.769656301633503,7822.106652901792,274.81739075625035,203.94055660293316,37.88803932146026,8147.452481795582,3.2380751982101397,29.446230444998076,69.01902878973016,322941.2373647654,37.81177686220918,8540.758043230908,44.71397939032869,187322.7626352352,25.2157461653421,7428.801091466485,28675.117559190287
40487,52.0,112453.0,0.0226417784909038,0.6355490551557773,0.1710835176693714,0.068101569990087,0.0565862259381015,0.0136239375698018,0.0127474002905873,8.883758528918428e-05,0.0181310660601813,0.001446611249899,0.0,57.0,661816.0,0.0008455815857958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002999526027557,0.908602644392202,0.0902518214192463,24.990876631450423,4499.762119528075,81.58548424426495,101.88261717211448,27.17091425971925,24357.516779666817,7.306100554726697,20.596267664598475,59.055089254560414,669327.5622395854,27.251110397140856,24561.478504369872,57.96558523641886,104941.43776041627,24.428844013989604,4295.800394825057,6681.6639413529365
344776,25.0,109423.0,0.0384637355378823,0.5934336395984154,0.1676128475192022,0.0041509174509128,0.0660351654243829,0.0629442725460508,0.0284806080479362,0.0036692440564204,0.0349174068989958,0.0002921629198008,0.0,18.0,405512.0,0.0027933420291683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003436376657708,0.8379520511504518,0.1589109691546089,27.447852327816022,3986.577845622889,139.20096077013648,153.33867595521937,34.16701565948052,11868.522672318331,4.078471427263289,33.15284320472366,27.11749176653734,415176.00153848645,34.21866910843569,12133.025987154362,17.473595804678496,99758.99846151292,26.80198841704115,3722.074530786846,30784.203402123778
181861,56.0,177028.0,0.0175166186456179,0.7168770147051058,0.0563434967138354,0.0158859478625806,0.0840447680951822,0.0891690408465861,0.0114097290729772,0.0017344637396976,0.0061420412708386,0.0008768790475782,0.0,54.0,472631.0,0.0047412083007705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003699895339968,0.9076231255367764,0.0872656766284562,25.907594689438348,6833.054250002157,41.96890120939234,119.69200548210641,26.97126045498534,17523.504353414057,6.483513209710563,83.08258429899472,58.45103313442394,479173.8760328316,27.09028402964333,17688.034407778796,54.09325524939135,170485.12396716813,25.565645256067388,6668.524195637409,4306.932445689503
190035,47.0,243013.0,0.0319177904491525,0.7569374875867972,0.0749527888831829,0.0267256782519566,0.0392161829076131,0.0287143763582749,0.0102756099502904,0.0091276799397562,0.0204324131850359,0.0016999924879397,0.0,37.0,667115.0,0.0016572598097537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003993367244575,0.9768909716854806,0.0210524317803081,23.05568356860528,10540.264368084434,215.36303664821247,336.42194937918777,20.19419713156888,33034.98503325604,13.192082715683002,54.74755301143023,46.01038599030869,684196.7064963862,20.4270517289462,33494.638167819576,37.62790429887099,225931.2935036152,22.41245974771138,10080.611233520938,25843.0733941028
489146,35.0,56133.0,0.0351364672736675,0.7106475748351715,0.1248031142876811,0.039057066085487,0.0247125415927943,0.0354373047707996,0.0112501127174994,0.0063130025403008,0.0122819229895103,0.0003608929070881,0.0,23.0,161233.0,0.0025338257510791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001537777767815,0.8209285488363482,0.1763838476357911,23.610552674294013,2377.4538772705137,29.199705431749123,83.53533035336932,35.924574355103246,4488.097712898751,0.6901696882677048,11.372057558302068,36.773360742366776,165840.19509387692,36.01659458329248,4604.549569792129,24.203463477536104,51525.80490612306,22.78892475183572,2261.002020377135,6811.30715555094
511007,50.0,236235.0,0.0306989525493444,0.5345207651016203,0.153602326642025,0.0514425238198031,0.0812164220361762,0.0831702134592182,0.0489114379727347,0.0036747042466332,0.0120943297283868,0.0006683244440576,0.0,17.0,364373.0,0.0020646683744087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370743766761,0.9796227226005638,0.0179418652582663,30.58649865848044,7723.505806850542,93.41062588716059,237.10353827909074,19.889699054393432,18319.683922995995,6.791908623482469,37.82407202497334,49.226402277746615,373859.7348310378,20.13650685368122,18566.265616356955,-51.10706887819077,226748.26516896303,30.32640986149258,7476.924113489612,27074.680529169364
45468,57.0,231658.0,0.0223717772310648,0.7243946019861254,0.1324981747166428,0.0019913829204142,0.0247051673725222,0.0430618854208779,0.0373912635790012,0.0020536266495967,0.0095864769653398,0.0019456431584148,0.0,10.0,327541.0,0.0011660879985377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003495338629781,0.7892971820844619,0.2091871960540222,23.82443951243585,9723.544592899214,93.21453626128267,217.5329735286659,39.21017463488904,8353.469553500929,2.919820482305124,9.740880592487512,52.84728500926855,340178.98231513664,39.18639013591108,8681.04924018992,12.133681247809475,219020.0176848637,23.310008058895903,9395.964906210236,5161.304435908626
318890,46.0,180873.0,0.0059865525663316,0.7558212306613862,0.028148333979903,0.0855531829741483,0.0630548071541387,0.0013576044282831,0.0331236708686886,0.0080733867052974,0.0173727281727212,0.0015085024891015,0.0,39.0,52902.0,0.0011872018715061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002020524637602,0.7936628871863307,0.2049478584784028,24.34345243508378,7430.047175203706,129.08018988530898,44.4803679846806,38.779551403252725,1364.172562232443,0.27563442719312986,1.619548218939628,48.5557822874685,57702.74815622808,38.48652255367047,1499.2975287845265,55.57263584501561,176072.251843772,24.136275454034863,7294.922208651626,8844.08258240626
371605,50.0,18368.0,0.0169132980518681,0.5754973514508335,0.18174917456712,0.0584130677301157,0.0788980534900023,0.0517819660253998,0.0115411841912273,0.0076437398165952,0.0158585176507147,0.001703647026123,0.0,47.0,357198.0,0.001804732953794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001558119418217,0.9286866390668002,0.069352816037584,27.56880647250831,666.2602538966139,10.56589999638911,11.268658254266747,25.0796284609278,14242.555489069066,2.219160227255163,25.704009237362563,47.59605526474263,358557.1574031637,25.099115951137545,14285.648869115375,46.86341207091942,17008.842596836315,27.29420209990511,623.1668738503056,1105.5136084025996
