,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",sweet_gas H2S ppm
18678,33.0,250843.0,0.0248625521457371,0.7198719504732449,0.1496314333282915,0.0489074066576428,0.0137587187869767,0.0238778940271653,0.0045018365304242,0.000103637916496,0.0126588616201886,0.0018257085138325,0.0,38.0,623728.0,0.0029295715456907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003700386057896,0.9041164903774952,0.0925838994710243,22.28312127316084,11257.085438121754,142.50188680782344,279.87987371431984,27.462098772366588,22712.320903441618,8.404435561355525,66.53736905531865,41.7303316938756,635961.4927670695,27.593262276000047,23047.70948813158,38.77430860961317,238609.50723293016,21.847292635480443,10921.696853431786,16.433801612401492
18316,16.0,202924.0,0.0267883295817172,0.5131592791556804,0.1734214660522314,0.0620891403158902,0.0984537906052844,0.0643723875261163,0.0370223466486627,0.0061108133600391,0.0169949546956756,0.0015874920587025,0.0,55.0,214674.0,0.0038143665696248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001527706808639,0.8039711765918525,0.1920616861576588,30.54797602907239,6642.796884706143,112.89403210815591,177.94943229191242,37.54363475458685,5717.986588226449,0.8735407042540033,21.810496887693937,19.47473031748569,222061.8514200005,37.49147807515452,5922.995379772988,41.54796441665508,195536.1485800013,30.37318808113065,6437.788093159643,12.410363727281092
74212,43.0,241793.0,0.0216720501733706,0.7330869247068666,0.0118641868838484,0.0656877019490329,0.0072525489295303,0.0754119239195884,0.0458004770802689,0.0091790715584935,0.0286972758447419,0.0013478389542583,0.0,34.0,222224.0,0.0042221205649764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001897204999686,0.8911225555573833,0.1044656033776716,25.74173993475202,9393.032507238298,269.55444487884506,203.56627177696944,28.69461715478784,7744.449030326959,1.46928074201497,32.69799751535499,58.03797453348642,234967.08531990065,29.00071403312325,8102.113798009674,38.32761186190373,229049.91468009967,25.35036993318499,9035.367739555591,9.164521162299293
390894,42.0,289676.0,0.0170021169065826,0.7802679933386921,0.0688990593806508,0.0071674142962855,0.00040273315674,0.0909488513657948,0.0103310564263662,0.0034634416772047,0.0199805501159914,0.0015367833356915,0.0,47.0,508212.0,0.0021154154065481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001640550500745,0.8331316914732816,0.1645888380700956,22.667341739177047,12779.442924237524,255.34029980217954,217.27758259888617,34.72081581071767,14637.09847057005,2.401289922534757,30.963543611805516,56.06636073418275,526010.9512396774,34.80441280751974,15113.340775168286,48.16114174283251,271877.0487603229,22.098074896570576,12303.200619639307,10.011008482601085
273280,44.0,183757.0,0.0178535401928177,0.6713472879057105,0.0347786509854685,0.0895248943464574,0.0333375343022008,0.091801530053237,0.032883886576898,0.0060439599817598,0.0208825687385293,0.0015461469169207,0.0,56.0,593338.0,0.0033594084163346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002797782427343,0.9737743668074886,0.0225864465334423,27.37124635219406,6713.505027704746,140.1952302175064,119.8598318468104,20.391686029840265,29097.054511909224,8.140722780086097,97.74888981785449,56.17801619214259,602154.0686420833,20.524267793145377,29338.638274988236,56.13253463719656,174940.93135791688,27.03075705109548,6471.921264625736,68.01140089926183
104001,38.0,278345.0,0.0364086205690877,0.611744531212136,0.1176090471548582,0.0976333354861242,0.032584385919541,0.0501522800467183,0.0236376201160352,0.0053780264067811,0.0238707159655497,0.0009814371231683,0.0,55.0,566385.0,0.0024138017821702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001901317712998,0.8750005045884676,0.1223955618580623,26.991821937944188,10312.197547832517,246.15953864494813,375.4528877525107,30.46120543050841,18593.65025104152,3.535243657159495,44.881386113013406,58.37624736773512,584887.6203185682,30.66193674310302,19075.364521783857,55.57203839097889,259842.37968143367,26.43230982214192,9830.483277090218,14.383078329571372
64948,55.0,105915.0,0.0334492882972277,0.6523479912230732,0.14215685049045,0.0668426382719474,0.0152245149249857,0.0040641106375177,0.0453560703618481,0.0034475028307887,0.0357414523594635,0.0013695806026975,0.0,50.0,658200.0,0.0032673626740386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302018099428,0.9087710831203268,0.0876595361062064,25.044813039220536,4229.019391525726,151.15129510946406,141.45768884171048,26.971694763021723,24403.36084858836,7.370256663146321,79.73463035777255,55.940536220152296,669333.3519938034,27.089825936688072,24707.92368906724,50.25987436839591,94781.64800619826,24.15153455601757,3924.45655104688,21.817418018647363
211514,41.0,261516.0,0.0248938279341544,0.6353253413289792,0.1760768860122783,0.029285318618619,0.0340632829062838,0.0388698580090117,0.0220803408174554,0.0068760242151583,0.0324279473644273,0.0001011727936323,0.0,18.0,228827.0,0.0046376773343333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002956279115501,0.7926074422998541,0.2024592524542623,25.309253608845783,10332.821506383661,335.07219193503175,257.22348065424495,38.6190295793095,5925.239512558756,1.7516661825318778,27.47934898788984,60.27573691006546,245985.12824920952,38.47611366599258,6393.190600916263,32.253969002547706,244357.87175079063,24.770510041801806,9864.870418026161,98.62020835435118
481055,39.0,86352.0,0.0094414758863394,0.8056603343348928,0.0240209012015821,0.0022332410955808,0.0958426217054874,0.0152899317164052,0.0209132189414415,0.0066518380699971,0.0184769827785511,0.0014694542697221,0.0,32.0,92028.0,0.0021360816819663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002095928786372,0.9567195588690476,0.0409347665703488,23.26574224005051,3711.5514780934204,68.57827274243802,35.04252378132639,22.21466328069302,4142.669138720748,0.8682739500259717,8.8490796616685,47.37584819788469,95866.0335089175,22.56059836607803,4249.268213251873,33.45345814076802,82513.96649108244,22.88905851004992,3604.9524035622935,10.527419288421363
47457,12.0,188603.0,0.0080770349971688,0.6408618625884905,0.1101996047091946,0.0691711615106251,0.0965339631216686,0.0491734782770455,0.0038340514752983,0.0064029501054147,0.0138416371467828,0.0019042560683107,0.0,21.0,69437.0,0.002020476779438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003278464214939,0.8487898239277838,0.1488618528712843,26.71420085050828,7060.027775317543,97.72234271215363,57.02409142222358,33.130218849282265,2095.8811143351168,0.6871271232114156,4.234679123976743,14.72087158111708,75353.57741856233,33.31425200268038,2261.902125627782,19.178236238937075,182686.42258143763,26.499310028930267,6894.006764024881,6.8826508194862415
460975,46.0,286671.0,0.012518124937586,0.6448444354616448,0.0504871559012727,0.0391720661221902,0.0909107024921136,0.0961064987820689,0.0207276358693765,0.0042464555648423,0.0396538982243281,0.0013330266445764,0.0,27.0,484641.0,0.0039049294120728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001605857135209,0.9281022126966824,0.0678322721777236,28.188944625426057,10169.625142383888,403.2652803756588,127.30463810077732,24.980498057848614,19400.774110976174,3.1154871534689135,75.75865344293139,50.6006935792584,504192.9634084889,25.268802491291623,19953.1799570735,27.624227434645604,267119.0365915117,27.775080130974267,9617.21929628658,6.280126229314971
133203,17.0,148123.0,0.0317659638301357,0.7325341095016384,0.0015759827982613,0.0815924622827198,0.0817002268783482,0.0470363858392425,0.0039848212197882,0.0082913181660668,0.01116672446882,0.0003520050149788,0.0,23.0,86179.0,0.004485074075475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002961160130805,0.874302283552183,0.1209165263592614,25.55047646769286,5797.269580756868,64.73651207978358,184.15585581586862,30.36714777341141,2837.9023490462882,0.8403483291113722,12.728202254437111,25.50824925734929,95171.75045565145,31.12930528699872,3057.304028413391,38.51915396818549,139130.24954434863,24.94326721320941,5577.86790138977,21.536351507718763
457986,17.0,241427.0,0.0122523890817517,0.7317382265062782,0.0933736824885534,0.0064594707067341,0.080265570173807,0.0151187186376129,0.0350662854329325,0.0013125797883682,0.0229430611587019,0.0014700160252598,0.0,31.0,331751.0,0.0013682585498183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002548922523129,0.9643466113922766,0.0340302378055921,24.34810903243385,9915.636556350135,227.49505593980143,121.49023708164242,21.497049304173625,15432.397037652556,3.933598439514186,21.115509190958715,33.02697341851035,344854.49593511666,21.83124938010632,15796.370144961313,32.05767245781641,228323.50406488337,23.90405663715029,9551.663449041378,11.059282112922231
248683,41.0,172733.0,0.0192847123421044,0.6712473473642958,0.1780379833143421,0.0292531633122372,0.0433492660406404,0.0175256631951806,0.0121909862563981,0.0039749665977742,0.0242273894005747,0.0009085221764524,0.0,29.0,154694.0,0.0008887212438265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002783563414519,0.8733503545594372,0.1254825678552842,23.80759533978452,7255.37365427866,175.77876276887974,139.91779385724678,30.73522512720152,5033.117517759502,1.4010001783410035,4.473038460708171,58.93829702529507,165457.80800666218,31.09134962428532,5321.666959012412,36.26835526806781,161969.19199333803,23.248640562870342,6966.824213025764,12.08431374843592
155206,53.0,48719.0,0.033277143721385,0.6328179726330482,0.1292764147145938,0.0298112781262353,0.0753757175435857,0.0483517391702068,0.0196160457000523,0.0082039184475918,0.0228688230247172,0.0004009469185838,0.0,35.0,519869.0,0.0021955173318463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001328520457724,0.8227144801003861,0.1749571505219951,26.80385048493963,1817.611989269001,41.566646910196965,60.48493539661704,35.771135740302654,14533.19804476528,1.9307650918625114,31.907888194436936,39.879895720695,524732.0526166912,35.774952020931686,14667.582288011847,35.118815716066706,43855.94738330825,26.054672332334547,1683.2277460224225,4.848431631208387
203466,46.0,234425.0,0.0149261601189419,0.6068379596415399,0.1250365924121051,0.0826369303720396,0.0870931305287023,0.0703920747096829,0.0049561087929546,0.0049590626664335,0.0025713117688047,0.0005906689887949,0.0,47.0,61543.0,0.0014197908021569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002523807781982,0.7999909948189297,0.1983368336007152,27.7632936221326,8443.702796598993,21.71139237318415,126.03205993879408,38.11771092813876,1614.5513070295237,0.40748171530903216,2.2923250953309187,45.92313835906339,65172.20589165203,38.40128022208378,1697.136280737142,51.76787343273412,230795.79410834803,27.60346152238961,8361.117822891374,49.522694100997086
224810,41.0,281894.0,0.0131940695031684,0.78807183010828,0.0379932250540819,0.0291593152424168,0.0474431860397379,0.0205447367980356,0.0422160166302658,0.0031582356979102,0.017419994993897,0.0007993899322063,0.0,52.0,251780.0,0.0047027096844939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001008351681933,0.7929350651946367,0.2022613899526759,23.4853441777753,12002.975041207295,209.09176512970174,158.36808693848465,38.59757691566151,6523.207416625076,0.6577687170151716,30.67675069212518,55.22253733751859,262647.6732289116,38.551603975307,6812.885746521523,55.72239715455032,271026.32677108847,23.138347251920464,11713.296711310852,22.763160444794885
185713,50.0,65282.99999999999,0.0053500125687982,0.6450789797819718,0.0599318200484904,0.0727496187697788,0.0853384860748286,0.0832441691738887,0.012321893938055,0.0023372115299131,0.0336209571670139,2.6850947261055635e-05,0.0,57.0,503229.0,0.0012190574546014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002922163551176,0.9326571602631356,0.0658315659271452,27.597038332445365,2365.579929758183,79.53306149354762,12.655882356703042,24.71042656622646,20365.047064294704,5.950999824926579,24.826162437036817,58.37482983054514,506995.1107445402,24.758579797584343,20477.552221876915,57.5295637013466,61516.88925545992,27.30352761264476,2253.074772175971,17.91444949529149
110003,44.0,101856.0,0.0319569132787224,0.7668623569195377,0.0227477140060133,0.0504213060205006,0.0954610911843383,0.0108762736727939,0.0061540579162301,0.0017927711574403,0.0124715397737841,0.0012559760706389,0.0,28.0,333982.0,0.0008859409278307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001798232829411,0.96664652173131,0.032287714057918,23.818161225337025,4276.400643877107,53.33330071874927,136.66056452145335,21.30705195755807,15674.716552306965,2.818678989607039,13.886872925834064,37.27228879296638,340513.2655063172,21.48728301575524,15847.199725374343,28.3678541342735,95324.73449367988,23.22774158391476,4103.9174708096625,5.278866578940868
72277,40.0,69799.0,0.0117401344216002,0.567706308743946,0.1792089063940646,0.0367107181158533,0.0606812357169177,0.0888597584795541,0.0319527774116634,0.0081998603853397,0.0129854366458226,0.0019548636852381,0.0,29.0,109391.0,0.0011514094573585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898666398105,0.7989705096722904,0.1994882142305405,28.6984598372396,2432.1514254025456,31.582548247611886,28.553784667912417,38.22940381485623,2861.436200516678,1.1155785165275613,3.294684702902876,42.047430387375584,111483.86359863184,38.164604381120895,2921.132431646015,31.28214746312784,67706.1364013682,28.53842574763973,2372.45519427321,15.540794586002308
314398,23.0,255909.0,0.008345920225947,0.677959251933173,0.1790542350434785,0.0037287298169864,0.0717795911404053,0.0495994402089966,0.0001217630820404,0.0074768980966631,0.0015159466291592,0.0004182238231502,0.0,53.0,543399.0,0.002241731640189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271543511161,0.7994509764909769,0.1980801375177178,24.454568498466003,10464.670436366636,15.863881873271936,87.33730465274193,38.112707164161314,14257.685702026874,3.2386953440612114,31.961905154103963,41.36470095173013,548011.0435258147,38.12924503706488,14372.459853141629,53.12721908208334,251296.9564741853,24.28014248145381,10349.896285251885,25.472496247629746
329730,57.0,71666.0,0.0123318235995554,0.6348691432162923,0.1423089647715932,0.0820370257897425,0.0197513371448156,0.0339961576133545,0.0316556184065866,0.0060672006356359,0.0351853890282389,0.0017973397941846,0.0,38.0,410825.0,0.0015872127355636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003314044121119,0.747680594859333,0.2504007879929913,25.70176395358257,2788.36892788483,98.10984548188117,34.385673749157135,43.38952247161984,9468.299640050473,3.137836275910241,15.02820577282036,46.39402886949915,416345.6873819716,43.23969140531969,9628.784893010348,38.2028981247654,66145.31261802852,25.17056338877609,2627.883674924958,29.911136946882973
342602,46.0,115545.0,0.0270656696680964,0.6541669244411963,0.0744559521361718,0.0499051619509119,0.050063122616758,0.0953255084776755,0.0326182552777062,0.0045283303472497,0.0118371097347762,3.396534945760421e-05,0.0,31.0,414732.0,0.0041853465554054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002040325389162,0.7975408309796443,0.198069789926034,27.6599662896178,4177.336978294509,49.44759621121053,113.06242274684317,38.16181236886882,10867.722842700337,2.2173690838337325,45.48518636479644,40.83278601618389,420480.036122416,38.15829239006976,11019.361973122279,30.89775627919369,109796.96387758538,27.27402006477169,4025.6978478725955,10.47973681618331
470141,21.0,285801.0,0.0209298564795912,0.5961791917507969,0.093078802055197,0.0759731397646144,0.0799290832890942,0.0795269180595254,0.0264062112272658,0.007534711017123,0.0193828686867611,0.0010592176700307,0.0,51.0,414573.0,0.0030917572922231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003196617976332,0.8093600084717716,0.187228572438372,29.03113433419344,9844.63771583937,190.81732011485025,206.04685448608853,37.03867013971693,11192.977459399908,3.5779672955396626,34.60596968178845,32.71634178077812,429511.6668874476,37.07906184423112,11583.671363957996,51.71346200211349,270862.33311255206,28.650723816375496,9453.943811281271,38.48589820679047
234549,41.0,28410.0,0.0097261869239742,0.7253184322382987,0.0076386179692458,0.0917137526730466,0.0563682338362353,0.0353047641087875,0.0346101384486335,0.0015988104457472,0.0370717300122618,0.0006493333437693,0.0,42.0,201364.0,0.0039056788101599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002951869351381,0.9129861465694816,0.0828129876852202,25.554109200381475,1111.7585738256096,41.21481368768023,10.813171703358849,26.49795672497512,7599.227445722575,2.243192659120179,29.680141608344204,44.47066503073171,203453.4282183149,26.55529100440869,7661.502492461396,41.61284772938217,26320.57178168485,25.079547322431136,1049.4835270867804,17.315919371352393
509154,37.0,145369.0,0.0299045892912989,0.5900673487475017,0.1114793900830649,0.0844145729554911,0.0898669453054192,0.026416772233098,0.0326546306625368,0.0027368864399303,0.0311595400473953,0.0012993242342637,0.0,35.0,209667.0,0.0017148165188529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003808090170786,0.8013454499561364,0.196558924507932,28.254634176612907,5144.961321790027,160.3146283486162,153.85795524774906,37.94761058286153,5525.170011486651,2.1040345612663884,9.474652805167976,55.48627856387981,219225.9296815059,37.89712116131048,5784.76472522445,36.13941904031316,135810.07031849434,27.79936107448872,4885.366608052237,20.257137799334448
440121,49.0,104796.0,0.005992284238614,0.6523135698556759,0.0985295551474391,0.0875697186526739,0.0727985251874267,0.0308909394719772,0.0308365320721339,0.0025323439252771,0.017435971373389,0.0011005600753928,0.0,19.0,348422.0,0.0026716400108146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002053800171559,0.8729940971799983,0.124128882792031,26.60133293805725,3939.501837897506,68.68904127099427,23.60661477122411,30.64347557678966,11370.185445410307,2.3352088818441334,30.37704236634,31.59000244006092,352060.20019919146,30.66298484296007,11481.602394622098,18.474925416801568,101157.79980080864,26.425171526313445,3828.0848886857193,3.853183400187679
462790,42.0,268776.0,0.0134327047414017,0.6753471499841754,0.1643922459346167,0.0987346913028925,0.0179614100358183,0.0031555214490148,0.0221916163131461,0.0042936006941642,0.0003044098967415,0.0001866496480283,0.0,56.0,147805.0,0.0008940959163858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002250360399516,0.8567114135206471,0.1421694545230155,23.874715922431943,11257.76745881472,3.426975829677608,151.22226632161826,32.422361385652046,4558.736430141962,1.025879993422241,4.075947626069108,43.67292404831221,153222.5230614288,32.813169833231385,4669.543474164858,57.94491997943925,263358.4769385714,23.626035003147507,11146.960414791827,17.84699056501999
360011,18.0,84710.0,0.0348958829669338,0.7850871543388738,0.0062721863684257,0.0392550403287862,0.069313770272845,0.0399044870730909,0.0125764703950205,0.0090518827295352,0.0020202480377458,0.0016228774887426,0.0,24.0,552497.0,0.0041218148817475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003642293788648,0.8654844538951036,0.1300295018442839,24.05705731986473,3521.212044918398,7.11372172423327,122.87580342123006,31.28056299382488,17662.629669071775,6.433248633485,72.80208982077497,26.941649769442392,557700.3687593197,31.323982092559334,17804.26151155907,24.22718543456773,79506.63124067783,23.52559385437457,3379.5802024310483,10.19376352363902
20822,15.0,158977.0,0.0256020924699313,0.5966504066474505,0.092210524490965,0.0962673449495674,0.0352323540361878,0.0913443660476223,0.0339923467615819,0.0034934892617358,0.0248455328240452,0.0003615425109124,0.0,14.0,564751.0,0.0018019337244894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003329978921112,0.7878335534526025,0.2100315149307968,28.631433079547616,5552.533802911967,137.9556608568698,142.15648386457147,39.31183903352072,14365.926750932304,4.783823326284357,25.88644789604935,19.405851602549035,574100.3254113744,39.23526609683696,14632.252626869704,-39.017593527348026,149627.67458862302,28.305294959190245,5286.207926974506,8.364359982905121
8467,51.0,44823.0,0.0064039078434665,0.6597920236038938,0.1598194930842031,0.0899236646542335,0.0009051648842809,0.0332298634038663,0.0394159540768406,0.0003156437614401,0.0087626205262979,0.001431664161477,0.0,21.0,668641.0,0.0029469790378702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003095131961706,0.8058515912067459,0.1908919165592133,24.81288331100464,1806.4406074130359,15.829153546055514,11.56827917456873,37.40528533450836,17875.57544396388,5.532726489049952,52.678946123228855,23.336838344570992,670912.6924119452,37.36356590049535,17956.334633548733,20.651976611382626,42551.30758805468,24.65768429123299,1725.6814178281838,8.612739450632713
378350,10.0,136396.0,0.0070659155893319,0.7505699720470937,0.0863136344827244,0.0013544220011579,0.0494879122075347,0.0427662848272687,0.0320816047385072,0.0089696024664425,0.0212369348048138,0.0001537168351247,0.0,32.0,238133.0,0.0041251298139851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001014204814804,0.809003030243809,0.1867704194607253,24.05787627503005,5669.494615431496,120.40268752416156,40.06017038681067,37.01568428917479,6433.299953059136,0.6524683787470923,26.538197438673183,26.60287883708247,243443.8914289997,36.95565105906044,6587.460495282341,32.370356780791894,131085.10857100022,23.76739229773393,5515.33407320829,4.492147893167821
427192,54.0,264049.0,0.0210681636055224,0.555339975158266,0.164450072305373,0.0326605308837455,0.0721012967932961,0.0896350159920525,0.0456868830975367,0.0039409153204745,0.0137925052260593,0.0013246416176738,0.0,12.0,326904.0,0.001619214229588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001990676767001,0.8249783769829341,0.1732033411107777,29.696824083885566,8891.489515987716,122.63591561671204,187.32735581961637,35.57982372168646,9187.903868133752,1.8290146767732478,14.877184683368798,59.60943043036696,335859.01169298304,35.609610130665736,9431.695838864383,-11.154956081162936,255093.98830701696,29.49848638576934,8647.697545257082,5.363053385089332
130673,12.0,205298.0,0.0069939156805395,0.6680966715586867,0.1289620925268182,0.0703101189791062,0.0125637804057085,0.0407122565855855,0.0399619967148083,0.0008024937510214,0.0300166397269038,0.0015800340708216,0.0,10.0,275965.0,0.0015716766216334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003804994705911,0.9162656592634943,0.0817821646442811,25.0934327316226,8181.343788061513,245.57644896818482,57.219628607207845,26.334389957047566,10479.263064385006,3.9873540481833634,16.4700127702403,20.590542634486383,287276.8466452164,26.576795461783263,10809.310966715795,11.50869851559156,193986.1533547833,24.70753314842485,7851.295885730716,5.000114218458208
379714,11.0,44870.0,0.0241458633059895,0.7157221202497882,0.0764804444236922,0.0096931693045101,0.0471303342242135,0.0986893442332748,0.0145688085607633,0.0026469676148707,0.0107513979927551,0.0001715500901421,0.0,27.0,356596.0,0.0042756391991098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001009462457003,0.9802106062446856,0.0154128083105041,25.35916423121716,1769.3800785739215,19.02330942520052,42.72320951358687,19.687027184764087,18113.247706386665,1.8284643533993037,77.44571191661251,26.699082424887365,359352.8481663004,19.75285645029435,18192.449738627318,27.067128052190355,42113.151833699405,24.916399739696903,1690.1780463332577,15.11468195914192
382556,28.0,277189.0,0.0163168235336154,0.6879418146183087,0.0905046559350263,0.0110164745422164,0.0578855428084387,0.0626424947887563,0.0293553095902505,0.0034873117530032,0.0397577672026836,0.0010918052277004,0.0,58.0,679620.0,0.0039989027188597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296070164488,0.8552113342849346,0.1404936928317176,25.711608472585016,10780.69465376126,428.61634832745585,175.90669223521346,32.33470987712336,21018.280435564622,6.22288574581253,84.05005877953502,57.66648603005979,699691.092542831,32.42520919584719,21578.61459942232,58.35770005412678,257117.90745716885,25.15742059305729,10220.360489903558,34.077870421761624
511593,33.0,139581.0,0.0271148741128009,0.5815673379987,0.1273458597559769,0.0506662923542211,0.0377163529982701,0.0915268501956961,0.046321632909625,0.0097092077268159,0.0273909399733364,0.0006406519745572,0.0,16.0,79472.0,0.0011044293301601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003669427237204,0.7981117177827053,0.2004169101634141,29.086488237599493,4798.826137407904,131.44435867221767,130.11956660503392,38.32175046160226,2073.809234774638,0.7609692090847241,2.290375744041983,40.09223907710407,86229.47879390752,38.17940704513544,2258.533735004517,37.51389267792064,132823.52120609226,28.78643160693941,4614.1016371780215,28.848785690562178
301405,52.0,288354.0,0.0320074710391048,0.6302249810688227,0.1018115809345508,0.0980317096740792,0.0599624406881862,0.0159092198478058,0.0378864507871946,0.0063891068900759,0.0163684806010747,0.0014085584691049,0.0,48.0,559669.0,0.0044239602650664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003982380315992,0.921760512344162,0.0734172893591723,27.09114227345287,10643.847981358971,174.22361920366245,340.68265600798134,25.562724279148423,21893.949717109117,8.719003439273397,96.85796359385247,61.25371716063114,579485.0357355947,25.87565560785988,22394.98950355379,47.90509810756123,268537.96426440525,26.47570170941937,10142.808194914298,36.71232633922643
270583,44.0,108076.0,0.0382032946021054,0.7488506865705146,0.1037332224573333,0.0212952624853907,0.0172007135633991,0.022538892939403,0.0236893863710693,0.0020885655759119,0.0215082504949223,0.00089172493995,0.0,37.0,580039.0,0.0034253727771928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002193661194739,0.7576293806202041,0.2387258804831291,22.672012600950232,4766.934541817885,102.52842221831672,182.11260465002096,42.25460533638952,13727.237430862298,3.0112908063051314,47.02090540173775,45.51421101032395,590265.889190645,42.15993433753636,14000.635875400594,36.93225448549072,97849.11080935605,21.77552570871612,4493.53609727961,21.47606689328459
415033,51.0,94031.0,0.0360543877674326,0.6748677207819155,0.1066071596437131,0.0387414620788795,0.0086603721983973,0.0619191370034042,0.0439215031522876,0.0086639834456697,0.019700108064803,0.0008641658634971,0.0,40.0,279149.0,0.002889079505141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002414375793583,0.6658374408248342,0.3310320420906664,25.91085337648584,3629.019802386492,71.49208227632391,130.84208717093418,51.57764720475744,5412.208875907231,1.3067106099805477,15.636301740925791,52.055158179158354,285128.8547609951,51.19337598146724,5569.643519197014,40.418025175689024,88051.1452390048,25.36338335480019,3471.5851590967077,95.1632540183408
122849,12.0,85789.0,0.0229420097504785,0.7041424677970589,0.0424841015947776,0.0701552302138002,0.0559384270352273,0.0607762998057399,0.0271389043337178,0.0037181586785178,0.0120949722887114,0.0006094285019703,0.0,26.0,576694.0,0.0033551808757882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001735815287808,0.7829110387182311,0.2135601988771997,26.110545939927285,3285.607286702291,39.739329084252454,75.37843440776717,39.70657468629608,14523.891938707931,2.52107936656806,48.73028447476725,25.934260034470867,582210.1724689754,39.66726113344697,14677.347410256732,25.497453637142257,80272.82753102433,25.628651568758865,3132.1518151534865,7.480634467255058
20452,60.0,158635.0,0.0387912153620448,0.7925891682300782,0.0390700864378695,0.0378016011090807,0.0571975904230915,0.0146001145610374,0.0071364428875306,0.0033341954624618,0.009149082905605,0.0003305026212002,0.0,40.0,441530.0,0.0035240724221771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003889329148026,0.8384819860943327,0.1576050085686875,22.51061218521528,7047.12065112959,64.47469108298571,273.3663748602813,34.054642457738424,12965.339470174607,5.042647271540207,45.69079527100659,54.16471668234192,451244.623751025,34.15880884606442,13210.197866809247,39.88993762732736,148920.37624897584,21.89277194518168,6802.262254494974,21.729218897625547
