,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","sweet_gas temperature, C","sweet_gas mass flow, kg/h",sweet_gas molecular weight,"sweet_gas molar flow, kgmol/h",rich_amine H2S mol frac,rich_amine CO2 mol frac
469644,12.0,99103.0,0.0153084884926424,0.6962023866218819,0.1065342459000372,0.0716864561338778,0.0008940056846276,0.0336619523311149,0.0398666664805356,0.0078993553167301,0.0267189070338806,0.0012275360046714,0.0,13.0,371530.0,0.0014763508096365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003165557706117,0.8101344794366224,0.1880726139831292,24.594887590772984,4029.414634819452,107.66155502869888,61.68424756921846,37.082002039612505,10019.146204757675,3.171618547718355,14.79177461126046,17.921141997261145,378430.9172164677,37.03930395250252,10217.009415234957,14.25876808686968,92202.08278353204,24.06390325280893,3831.5514243421617,0.0108466655075262,0.0069398973439584
308349,41.0,142853.0,0.0376716782512837,0.6083407557827423,0.1351634906071524,0.0615143499703068,0.0473423204493807,0.0375825946635016,0.0253295959361227,0.0089349705432691,0.0367124075664039,0.0014078362298361,0.0,40.0,652084.0,0.004202979644632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003775854202861,0.9303177056101826,0.0651017293248991,26.879187345900363,5314.632401704215,195.11295079698115,200.21112186084835,24.715541918930533,26383.560681732215,9.962047848655681,110.88956849823366,45.81227598970276,667598.8774880526,24.911120242631245,26799.231467140846,39.50254011030563,127338.12251194932,25.99288022351085,4898.961616295626,0.007649222697255,0.0109063187247
465006,46.0,10390.0,0.0111312244228968,0.6532434816661197,0.0954446814467584,0.0615808261456945,0.032319878327372,0.0714631300890832,0.0375760520391102,0.0054484101045995,0.0317522656496724,4.005010869293191e-05,0.0,19.0,197682.0,0.0020734840532039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002055562036443,0.838483263342688,0.1592376964004636,26.774545424743067,388.05514099964233,12.321629923741723,4.31952886292588,34.17913276160054,5783.704384158369,1.1888763162084885,11.992418808997861,21.46098251363173,198631.37091549864,34.155638541489644,5815.478187421867,18.49923053652674,9440.629084501606,26.497680581555,356.2813377361495,0.0023230455808593,0.0027384554255341
299738,23.0,229128.0,0.0079474709586376,0.6460907103348978,0.1941532502096887,0.0077837254919884,0.0806806024134525,0.0300170782691706,0.0112741329061675,0.0015067107690098,0.0202739970541118,0.0002723215928745,0.0,57.0,389398.0,0.0040837619691622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003511657884809,0.8883052276179576,0.1072598446243991,24.94834726464793,9184.095345853902,186.19832198652392,72.99033104253263,28.97624772123399,13438.523985099924,4.719149871247101,54.87973317202513,46.43555087507929,398682.5615480092,29.12313293619482,13689.549212355461,57.28523699747376,219843.43845199049,24.61006524445428,8933.070118598356,0.0139302829984393,0.0085106042190385
261446,35.0,296989.0,0.0239050748932157,0.5542340562739867,0.1654541048502644,0.0911877987481007,0.0659645900115158,0.0612948503234044,0.0090277223179127,0.0091815513891605,0.0182381760921553,0.0015120751002832,0.0,19.0,305139.0,0.0043114943218243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001836901927375,0.8998005168747235,0.0957042986107146,28.29909881051585,10494.645147132383,191.40318621808348,250.87527821992234,27.81065083616909,10972.019381982678,2.015452354995984,47.30579926436448,41.78217607338115,316651.60303168884,28.043806184170503,11291.320477404553,26.98726852252276,285476.39696831425,28.05569969109033,10175.344051710577,0.0171263176461767,0.0128907792134239
466071,43.0,50415.0,0.0388057900962556,0.6208687352242129,0.1863552944814974,0.0131663201123934,0.02265788717237,0.057210981378919,0.0315265902465788,0.0079879998609482,0.0199429025875448,0.0014774988392796,0.0,58.0,100232.0,0.0021306901998133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002523082905482,0.8856946931064118,0.1119223084032265,26.05205678982597,1935.1639068930795,38.5927852861013,75.09556437274276,29.39549137847137,3409.774604870452,0.8603144017095279,7.265173334169741,64.6085768915305,104544.49437478327,29.72085643135049,3517.5464952115735,59.15882906014889,46102.50562521681,25.22857996950536,1827.3920165519608,0.0112083627232464,0.0207408340532
90508,16.0,56213.0,0.0307886010776815,0.6430298458977507,0.0763766939112541,0.0260532316323239,0.0779582976344679,0.0971989650817438,0.0307346013019615,0.0006877240482745,0.0164995135210652,0.0006725258934764,0.0,13.0,132647.0,0.0045820848306698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001012146439042,0.8769258127620174,0.1183908877634084,28.13876560451581,1997.7066794635346,32.96118836893085,61.50659402422251,30.111073614089666,4405.256408324524,0.4458764586752618,20.185258563794726,21.069440891523243,135630.90967188962,30.233271930805152,4486.147248048703,14.484493422306798,53229.09032811154,27.769538014329427,1916.8158397393815,0.0074461254981478,0.0127326017314899
348578,40.0,103080.0,0.0104344356624762,0.676343228454008,0.1210370851062505,0.0325303574216635,0.0078085586269189,0.0842817057193632,0.0496731380446264,2.0547524648972804e-06,0.0161194876870661,0.0017699485251621,0.0,43.0,533220.0,0.0035550324847288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002433009879091,0.8832777471254167,0.1129239194019453,25.9015935541244,3979.6779215380056,64.15036925472069,41.52569322966532,29.53368318582656,18054.639397496358,4.392711601753422,64.18482955816397,44.15353198455176,537656.6290886872,29.562376318198524,18187.192507853546,43.55884294140248,98643.37091131417,25.64080339286835,3847.1248111808586,0.0037669188068743,0.0052882406379419
406594,41.0,262993.0,0.0256504047167797,0.6185111515860374,0.0969432162407354,0.0981386974500409,0.0239098803852554,0.0470884793604674,0.0470292456267121,0.0087807024504325,0.0324731722790081,0.0014750499045309,0.0,37.0,546371.0,0.0043486467223192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003792040910399,0.8663947083566613,0.1288774408299795,27.58080743267629,9535.362611916129,309.64347283956516,244.58591011689828,31.170170750887745,17528.649565849395,6.646935625774858,76.22590448121285,52.87272462395657,567541.343425975,31.36147477637978,18096.768327152287,37.37906757250488,241822.65657402456,26.96733362029485,8967.243850613237,0.0174713364375394,0.0163202751857311
33463,43.0,248695.0,0.0097228208306718,0.5817662644386628,0.0978681142650652,0.0753316930184109,0.0907208527583655,0.0720751553729721,0.0382826130955586,0.009909589195183,0.023880858566629,0.0004420384584808,0.0,45.0,512077.0,0.0037450677976422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002969837453327,0.8044139087557285,0.1915440397012965,29.786966818609063,8349.121329286561,199.38418562031788,81.17701077819362,37.49179122765574,13658.376493419379,4.056315806179796,51.15154597357811,50.266880589711946,521954.9989612136,37.453677987600464,13936.014485253323,45.16461244591494,238817.0010387867,29.58774627343253,8071.483337452626,0.0145876470997897,0.0069454031470352
32890,26.0,4322.0,0.0307979525198799,0.654715326548837,0.0998432185158854,0.0839123352628156,0.0652049486230474,0.0336957588912707,0.0144943006656472,0.0066077870732026,0.0097566802466039,0.0009716916528099,0.0,30.0,605286.0,0.0030166234897196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003684770226638,0.894659697046682,0.1019552024409344,26.18234241497397,165.07308366451585,1.6105652946355749,5.083912993009921,28.412229607561137,21303.713519157245,7.849928929221607,64.26528262014675,30.23095669565157,606550.5871262754,28.40564827103213,21353.168262131556,29.275678248463635,3057.412873725036,26.44401273597789,115.61834069022862,0.0004430116981573,0.0032473800400817
496176,37.0,87223.0,0.0090854322779085,0.6094568845769401,0.181854302137803,0.0781044783137183,0.0361011381283049,0.0381058164526711,0.0325091732901653,0.0092177721369287,0.0050230908556452,0.0005419118299146,0.0,31.0,177199.0,0.002489151781429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002132257651297,0.9643248560837464,0.0329727663696946,26.59437804798916,3279.7533314224306,16.474498967839892,29.797976780883282,21.41855531853317,8273.153691494414,1.7640495259044982,20.593135249219227,36.57759589250208,179154.0499473317,21.517049186514605,8326.143998388638,31.858641892400385,85267.95005266831,26.42522844240648,3226.763024528206,0.0021872015116854,0.0057039153076429
453718,40.0,247336.0,0.0313794730661458,0.5750584635544681,0.1720785256132731,0.0483792400055779,0.0736760450518896,0.0565437886085422,0.0025426205958916,0.0090380011802498,0.0306435108839651,0.0006603314399964,0.0,13.0,97907.0,0.0021239236215153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003628721397969,0.788942351693275,0.2085708525454127,27.374873791944,9035.14667792869,276.86861556332894,283.51814182874,39.17294520385185,2499.352537586907,0.906945403420973,5.308433893075039,47.87226011609886,112673.50806706904,38.9922452143032,2889.6388871123004,52.72754337045694,232569.49193293112,26.902631517227366,8644.8603284033,0.0902228193099485,0.0481032917697761
117729,40.0,230095.0,0.0116588097130855,0.7884572992120202,0.0153582052185954,0.0451903687112115,0.0072652809013458,0.05760646030485,0.0322018382174769,0.0071169607778344,0.0347506876277921,0.0003940893157879,0.0,50.0,423025.0,0.0030221254909068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113770921561,0.9059715665724668,0.0908925370150653,23.41558371948465,9826.57544464854,341.4802537279137,114.56617324043587,27.289308575821845,15501.492052268319,1.7636190363570838,46.84745427824925,57.55914570734171,437452.5498755493,27.497392138650007,15908.87410958042,50.670299082019085,215667.4501244519,22.89659435322812,9419.19338733647,0.0215728057568446,0.0066257722025578
427361,60.0,32478.0,0.0304156720355448,0.7307860215729178,0.0040589084823988,0.0621382008502649,0.0785297528288814,0.061006492402556,0.0171677292905513,0.0002727973066214,0.015139343581819,0.0004850816484441,0.0,12.0,87632.0,0.0031998565859973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001119044528897,0.8241970021596228,0.1724912368014902,25.817916778387787,1257.9636180091563,19.04474342646873,38.261808838013856,35.54748307589544,2465.2096974883375,0.27586794245581525,7.888317486372467,36.16875915939932,89468.97987358505,35.58856984729972,2513.9807600437616,13.177107408589848,30641.020126414707,25.340066797646863,1209.1925554537254,0.0076846262751551,0.0123587745836844
76124,12.0,297365.0,0.0218388944327652,0.6814806181943017,0.0869094679585745,0.0527464761257241,0.0821147760338721,0.0349347694215363,0.000375168928972,0.0006971734080339,0.0372963760047658,0.001606279491454,0.0,17.0,383998.0,0.0045215513774166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001372414874616,0.928003093224798,0.0673381139103236,25.01398336848316,11887.95065621858,443.37747760043044,259.6196994030793,24.94616842988984,15393.065314988562,2.1125671804225927,69.60053567765023,27.459316139413488,404596.5786002296,25.313827247188023,15983.224292769639,18.08582841893656,276766.42139976606,24.49739110767932,11297.791678437412,0.0278706032560226,0.0109646077870927
206665,11.0,155479.0,0.0202321769484376,0.7403202239586492,0.0486540252263042,0.0277024728847498,0.0514247541066999,0.0737462592205419,0.0025469338893362,0.0084091519952402,0.0259618728786548,0.0010021288913859,0.0,33.0,503248.00000000006,0.0038938936526105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002019550960537,0.971330443638858,0.0245737076124776,24.42051801879876,6366.736359986846,165.29240002988786,128.8129366193054,20.605337801143456,24423.186111128605,4.932386897010369,95.1012893746486,33.20961647733668,514572.7779091176,20.803749350758626,24734.61726697612,33.71700023773684,144154.22209088295,23.806268591109305,6055.305204139334,0.0068785026109619,0.0085187191230484
492794,40.0,192015.0,0.0275409198800235,0.6716345803767646,0.0828120865778347,0.0409198779082559,0.0281841024832748,0.0926497880378719,0.045317686562788,0.0040343500945999,0.005512762230913,0.0013938458476733,0.0,51.0,186375.0,0.0031049671443607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001043844549729,0.8026935841009751,0.1940970642996912,27.07853224180712,7091.041651937987,39.09122659663466,195.29381000193356,37.73029226019374,4939.664890871507,0.5156242273823918,15.337497190308113,46.5311078261347,191462.57516320492,37.79361971353754,5066.002584944879,53.66481423335642,186927.4248367952,26.83924915799396,6964.703957864619,0.0078055682721858,0.0186196063659726
459698,34.0,153300.0,0.0241122257224537,0.7159198890249612,0.0742714202458645,0.0920087156277766,0.0206802395629864,0.0015075801175429,0.0475328628994872,0.0084151996342656,0.0150271475834796,0.0005247195811817,0.0,52.0,370890.0,0.0018062941231738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003172690132339,0.9564119741989788,0.0414644626646133,24.684990534936546,6210.251520373697,93.32236612718411,149.74298645246185,22.261398555581145,16660.678307069542,5.285916966291397,30.09408531414893,53.79627175355717,380167.7258290312,22.50009545061729,16896.27169197637,51.8414689265756,144022.27417096886,24.105525522208737,5974.658135466877,0.0058293889099056,0.009723970092187
85693,23.0,59409.00000000001,0.0122566913842068,0.7315440715463353,0.0357046640115665,0.0518569877177299,0.0838308518841476,0.0452016331743349,0.0259740582945436,0.0001305214626065,0.0120342894227664,0.0014662311017622,0.0,18.0,19652.0,0.0048796506950922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096288827624,0.8638901129422942,0.1310206074798509,25.45556484754863,2333.831535689576,28.086004164467727,28.605052875676552,31.39802749625794,625.899190716428,0.13120654807177512,3.054169421037064,28.349152563233247,21278.10956341548,31.69759084732465,671.2847568101978,21.48626743163481,57782.89043658453,25.249838189009264,2288.4459695958067,0.0420220554876041,0.0245935771619677
294032,13.0,161599.0,0.0211343563500027,0.6680912895936593,0.0211447164684446,0.0979230737677631,0.0757461979650706,0.0956120997967535,0.0061192669425488,0.0071283861671762,0.0062677851092451,0.0008328278393357,0.0,11.0,604578.0,0.0031443400370827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003681064239037,0.8222829742780686,0.1742045792609449,27.746398098119425,5824.143351095101,36.50447897010273,123.08952101554276,35.72345822993515,16923.83744341365,6.229773280022536,53.21429965440486,15.241242908093511,611924.1542003414,35.72813403871419,17127.235179348423,-19.728638976948844,154252.84579965557,27.44348461236265,5620.745615160265,0.0024934257853969,0.0096440824046219
464386,36.0,146843.0,0.0276390835555191,0.5403624785600986,0.1760466825243084,0.0270220057760269,0.0639218732739775,0.0997599811068212,0.028655329940509,0.0078074420678763,0.0271837956392892,0.0016013275555738,0.0,29.0,47034.0,0.0048892310386127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002292399129791,0.9114049678810444,0.0834765611673637,29.47040121095568,4982.728227853608,135.44946587209012,137.71804182408948,26.589583597709584,1768.888174843456,0.40549977127087283,8.648502968279594,35.55250617998598,52042.2633315381,27.3819093439599,1900.607539007062,43.2027735072586,141834.73666846193,29.23819367350585,4851.0088636900055,0.0369206151173799,0.0348989375692121
135792,30.0,279578.0,0.0070196190646212,0.5959647218707835,0.0661600615072228,0.0769007670063033,0.0857179050300157,0.098338252172097,0.0493286974879922,0.0055043302947941,0.0140385339073232,0.0010271116588468,0.0,55.0,109757.0,0.0037859368090164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003261955512493,0.8327035760884991,0.1631842915512351,30.40146776218656,9196.20072908914,129.10117575386823,64.55382595999751,34.62477751382869,3169.897624790931,1.0340065031225245,12.001032098509643,31.978859270956946,116804.20177969433,34.72821423097497,3363.3805931637485,39.45033098155892,272530.7982203059,30.27205844545116,9002.717760716328,0.0386576490299642,0.0200987160957266
142751,33.0,100825.0,0.0082811886564096,0.7781434879153607,0.0176240991803291,0.0762976914471334,0.0680795221076449,0.0075951711744577,0.0264373340503785,0.0047802629668827,0.0121785392632002,0.0005827032382027,0.0,60.0,239261.0,0.0037314428155044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160139485117,0.8498251481342807,0.1463273951017031,23.81882958222138,4232.995565628331,51.551702696956966,35.05423486071347,32.91493461149837,7269.071101736825,0.8433136405247824,27.124123137966528,54.12623569643796,242198.25603016984,32.9621016764532,7347.779532006799,60.105151395816506,97887.74396983007,23.563066485385388,4154.287135358353,0.0071257168786153,0.0066419889832011
226166,48.0,248258.0,0.0054697410850731,0.5956836946305323,0.1930261769563548,0.0994747054287765,0.0379851630914106,0.0221483358601704,0.0065291550814837,0.0086860976104082,0.0305523417282985,0.0004445885274917,0.0,42.0,446705.0,0.0036666691164478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036619950975,0.8056547082541551,0.1903124231196469,25.63008753542832,9686.193995897767,295.93590900926176,52.9809732573504,37.36628920839339,11954.759476080355,4.377827059319793,43.83414736550552,56.32816158338085,459602.44717502745,37.29589393316594,12323.137983999868,42.12381318775709,235360.5528249725,25.25919869615706,9317.815487978258,0.0243555470802551,0.0071001418081229
182275,29.0,63797.0,0.0271132015194914,0.6865779961970778,0.1467468773866812,0.054008845242535,0.0172331021499261,0.026977818369476,0.0225392958532368,0.0061117243902016,0.011222571323687,0.0014685675676866,0.0,50.0,497877.00000000006,0.0010996919076383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003320994252618,0.8693439318700213,0.1292242767970784,24.04789162470247,2652.914483965258,29.7725220119424,71.92900501772758,31.120040849036616,15998.597251693931,5.313124952282568,17.593527931252165,50.467808960242,502547.7691472934,31.163644563387983,16126.091032937211,50.0528897296187,59126.23085270664,23.412428190272824,2525.420702721978,0.002174316891633,0.0051471829438501
191781,27.0,239214.00000000003,0.0379784640340391,0.5530600759294183,0.1504275755483738,0.068498485907902,0.0522528704548334,0.0803482663506131,0.0213364701513023,0.0097889767302319,0.02523377577445,0.0010750391188358,0.0,32.0,406892.0,0.0034228476796639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001254427864994,0.8348796226641128,0.1615720868697237,28.92020283803664,8271.518749010267,208.72164942668425,314.13957731616654,34.44904171884007,11811.4170873285,1.481657071941114,40.4286815709049,39.20701578207945,421797.78488088446,34.54383617216626,12210.507911705203,33.25575791576114,224308.21511911685,28.49288901296061,7872.427924633595,0.0172128282106097,0.0162855094450051
280877,53.0,179634.0,0.0332662675788648,0.6656533222850409,0.0767140602747066,0.0614577302103377,0.0436754586146324,0.074986583451742,0.0136820962292959,0.0013960385306795,0.0288293271623941,0.0003391156623056,0.0,15.0,313485.0,0.0033377110095277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003630242670317,0.752936793338587,0.2433624713848536,26.13339439337636,6873.733939649614,198.16512457341082,228.66347250230854,42.72361883090152,7337.510458577066,2.6636943560623725,24.490489440117315,53.32162194991463,325316.3096265625,42.47591521561637,7658.84167475123,16.014762232294174,167802.69037343547,25.60933713250649,6552.40272347541,0.026213091645755,0.0159986248085205
44361,59.0,240608.0,0.0338442862137262,0.5959751466758508,0.1978068763671495,0.0446493402743881,0.0086310772889109,0.0961273517218636,0.0105314057389001,0.0065734892298209,0.0052427022883494,0.0006183242010402,0.0,32.0,412904.0,0.0030736969933207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003824527765665,0.9133552451133552,0.0831886051167574,26.48028806778382,9086.305986705864,47.63679718914568,307.5195404395671,26.51572495462704,15572.04265418161,5.955570949903727,47.86374068601971,56.162556335326144,427255.738348626,26.83922749726557,15919.077342749735,32.93477872605598,226256.26165137425,25.8896026834168,8739.271298137739,0.0033607955056695,0.0203822695687613
402452,47.0,245039.00000000003,0.0056828634620163,0.7371719888348096,0.0828574194562879,0.0575411459302823,0.0250976428366793,0.0396330857435504,0.0328868144543412,0.003609814011178,0.0152317773693213,0.0002874479015333,0.0,10.0,570778.0,0.0023281554733505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971208716562,0.9932073758215588,0.0042673478334342,24.02515010203016,10199.270304633555,155.35301460970814,57.96106055342989,18.510602093194848,30835.19364342223,6.078260248679108,71.789124852756,23.152131983365564,577058.573773115,18.59510408859528,31032.82299597535,11.70003092193366,238758.4262268846,23.87192535413115,10001.640952080403,0.0048970595643834,0.0027223424400998
276719,36.0,91355.0,0.0072752387924809,0.639840583626498,0.1799075430267927,0.0670304252851125,0.0128426278673541,0.0397370432094598,0.0356672013599901,0.0058222102266589,0.0111683190734112,0.0007088075322414,0.0,13.0,449946.0,0.0027680001048867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001453860649046,0.8013587105729177,0.1957279032572909,25.39354286038203,3597.568110219403,40.178788543259245,26.173167074060405,37.88714860189891,11875.953102932868,1.7265980886269838,32.87263943454771,21.188446427711312,452929.0463241888,37.83717622864221,11970.476961262451,12.881332126367568,88371.95367581173,25.22718736086093,3503.044251889833,0.0035001755316642,0.0040889542711143
266797,29.0,75349.0,0.030302971091971,0.810191311382765,0.0088518441300013,0.0411709712758375,0.0190922120542236,0.0370181515312425,0.0222124930611012,0.0062119730640899,0.0242392687046552,0.0007088037041124,0.0,52.0,166457.0,0.0034134839276053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002619633443255,0.7650762832878635,0.2312482694402055,22.56404822545304,3339.3387235808013,80.94312861673536,101.19188480696836,41.498631693001,4011.1443006462787,1.050772775569468,13.691976601561674,55.697626369252646,171851.00123014685,41.37091577277121,4153.908561609669,52.48629143778987,69954.9987698532,21.884363898900965,3196.5744626174105,0.0197116680447067,0.0164117671651283
461943,47.0,202180.0,0.0317190701267495,0.6406157801834422,0.0886751294825563,0.0356890417728761,0.0938543087974552,0.0796720541642629,0.015791735367024,0.0004330418687757,0.011763974981095,0.0017858632557626,0.0,58.0,615567.0,0.0016470470883296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003370063703881,0.8801342573682633,0.1178816891730187,27.60306254666495,7324.54957337434,86.1658179289658,232.32790156471384,29.98706242471232,20527.752644844317,6.9179834110637035,33.810175223641075,60.92599698414449,628628.1462952184,30.14326933138088,20854.677022070075,58.64194084102053,189118.853704782,27.026147929281866,6997.625196148597,0.004457799335295,0.0116285529679823
169086,40.0,29773.0,0.0388873594843124,0.7539744492854995,0.0836608048045162,0.0594582373898968,0.018270517583706,0.0225625307010283,0.0100651450207775,0.0001723006699312,0.0119706683950518,0.0009779866652801,0.0,25.0,405025.0,0.002569973868478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003958384393896,0.8953191582763389,0.1017150294157934,22.48239944537615,1324.280358612847,15.852521035034673,51.497766363391925,28.37676563355673,14273.120666050847,5.649849809669015,36.68154713338399,28.20589348856322,408238.5845304567,28.41871223703218,14365.133125155631,25.70146048317736,26559.41546954308,21.553280321710982,1232.2678995080546,0.0014962969622661,0.0058215522718506
256524,14.0,31516.000000000004,0.0391000406285998,0.7185386510339361,0.0395619259636928,0.0403797679224032,0.0434872725438947,0.0493238354228483,0.0326870040955562,0.0099142064269415,0.0260853718887415,0.0009219240733855,0.0,47.0,588420.0,0.0027883007222387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001906907909355,0.8041077520034363,0.1929132564833894,25.59218186765786,1231.4698357090208,32.1233486342372,48.150520609117834,37.60370695669689,15647.925367507087,2.9839152648296006,43.631121603757286,47.33205713489377,592584.0365050947,37.588383917506434,15765.084176154334,46.685269180576086,27351.963494905554,24.54607630243716,1114.3110270617792,0.0022261618645738,0.0055257602463215
141586,28.0,12242.0,0.008525898011012,0.7469053643459208,0.003335942993454,0.0475867940043084,0.0876150560591181,0.0659286567660279,0.0313404210132488,0.005375724446826,0.0014717312600006,0.0019144111000826,0.0,56.0,513673.0,0.0030182341646131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293015679257,0.8152901743954704,0.1813985757606595,26.21458002130468,466.9920322984722,0.6872867721048714,3.9815264393319962,36.44663552642463,14093.838637796225,4.129715701792413,42.53850528714072,55.84854834896652,514994.5012039073,36.43111914464101,14136.115312824877,56.06498132745787,10920.498796092752,25.71251217825616,424.71535726982347,0.0003400295816541,0.0032501638204543
88796,57.0,123938.0,0.0329528055796548,0.6009253714089294,0.1620576924223051,0.0240382420369104,0.0981710753003252,0.0298432814077365,0.021243579059891,0.0004075588354548,0.0290684166397778,0.0012919773090146,0.0,27.0,314000.0,0.0037197858696038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001103615117109,0.8026854505132356,0.1934844021054495,27.04051412837435,4583.4187697617945,133.23272643401364,151.03650761010098,37.684400359122215,8332.360260682519,0.9195718744887516,30.994595958135072,49.5526714737303,323167.65076471464,37.660992952472704,8580.964691306592,27.243347188381392,114770.34923528544,26.47641634822945,4334.8143391377225,0.0156322811777894,0.0137360075228108
282703,12.0,63298.0,0.006176306950003,0.604277810074259,0.1920887045554572,0.0316566030081698,0.0470534405755431,0.0792960294283556,0.024927123078131,0.0016888627138876,0.0123963598120147,0.0004387598041786,0.0,44.0,84433.0,0.0011673896281202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003054167268041,0.9036795245843882,0.0948476690606874,26.832693376155664,2358.987937314131,29.242863263148347,14.56983359220651,27.6442302984504,3054.2720520141556,0.9328257728954052,3.565525514978725,15.238165070382934,86117.28092819065,27.76742194762594,3101.37833791781,45.18849816019821,61613.71907180937,26.65089669889412,2311.881651410477,0.0097245129956037,0.0054145756293175
144440,41.0,89075.0,0.0365211442954296,0.6341666032581754,0.1966486947084616,0.0179386027435188,0.0247105936380749,0.0242732191110044,0.0340119016974208,0.0043602799715075,0.0272278024749058,0.000141158101501,0.0,55.0,49786.0,0.0034301433213792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002544385404363,0.8589744933347104,0.137340924803474,25.031443376204248,3558.524319243922,96.89079726652214,129.96138014190268,32.000358677089935,1555.7950616235862,0.3958542246975087,5.336600040062885,49.05667720791416,54581.13367552884,32.53526377839605,1677.5992365481177,68.70813077439931,84279.86632447115,24.523342834236484,3436.7201443193926,0.054489455181091,0.0288142105415728
222428,57.0,87339.0,0.0190603934955637,0.7728946766397028,0.0411848586430341,0.0266007859913867,0.0656992212513236,0.0294660210973696,0.0054069522427673,0.0001527329957618,0.0384603083798581,0.0010740492632319,0.0,14.0,407578.0,0.000958624048545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002195105222581,0.9911816606462656,0.0076402047829311,22.91223307957928,3811.893834034083,146.60661236823046,72.6561964400026,18.81652086044152,21660.646142978654,4.754739747293144,20.764416299682836,24.526845215117305,415885.03162143467,18.99055802414261,21899.56878006017,14.435799513259724,79031.96837856513,22.11939700100929,3572.9711969525647,0.0069099792151979,0.0037997885455682
230568,11.0,249982.0,0.0314603806817746,0.6221480984634739,0.0895328134491899,0.0559270678576598,0.0387079078909676,0.0882122731070096,0.0481040210024176,0.0030398350331134,0.0213790381431661,0.001488564371227,0.0,58.0,378658.0,0.0014306545205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363980318859,0.8239411140695945,0.1742642510910181,28.34647692268319,8818.803150805714,188.53752893814874,277.44290428198104,35.68488121993278,10611.160442604756,3.8622535613632865,15.180904655263571,30.72259315543453,396000.9868988997,35.823015622879936,11054.373285256766,58.41007915859848,232639.01310110025,27.77583484170952,8375.590308153705,0.0173829224178416,0.022743036067154
