,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h",feed_gas molecular weight,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h",lean_amine molecular weight,"rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h",sweet_gas molecular weight
457717,25.0,251022.00000000003,0.0144005661238529,0.6700657330415986,0.1006625881513557,0.0891679893771697,0.057284162296538,0.0273543482874937,0.0227605308445242,0.000413094131513,0.0177944863043025,9.650144165167274e-05,0.0,9827.803328186386,25.542025172610305,48.0,183196.0,0.0040912485850887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002488234279167,0.8088247708563024,0.1868351571306921,4948.071135940766,37.0237199439877,36.16153893736862,194050.27774725892,37.10824040179018,5229.304209689704,25.15748754282785
492028,42.0,52114.0,0.0096992415902194,0.6526841550403115,0.1247661437978286,0.0714340764808704,0.0711858569523254,0.0351871995025324,0.0050118046907218,0.00260711516433,0.0271373427341287,0.0002870640467311,0.0,2046.742883847158,25.461918256212023,46.0,174884.0,0.0008013196602264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002322213035472,0.9406524629453292,0.0583139960908971,7305.641404538811,23.93821299404991,49.94630545618281,177750.90492124434,24.06412672413765,7386.551232833658,25.051514389618088
278850,10.0,221811.0,0.0084283258446129,0.6645685043110128,0.1340134927746136,0.0261866933729388,0.0218961169951625,0.0913813646906454,0.0262580853894426,0.0059303227497113,0.0194721382633876,0.0018649556084723,0.0,8590.452786304975,25.820641300027205,32.0,494238.0,0.0047343328331205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002534010258405,0.988701074466662,0.0063111916743768,26316.151759845274,18.780785447290864,20.73275137214091,498438.29772992607,18.83374415540337,26465.173022270505,25.778886158642702
432236,50.0,95111.0,0.0220153457444382,0.7263968934537401,0.0666513311292011,0.0350593679348979,0.076999866562078,0.0143833886527025,0.0438905358819447,0.006113342386019,0.0082149349263146,0.0002749933286636,0.0,3747.9636650039943,25.37671346392272,15.0,656570.0,0.0012657819419605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003067308594901,0.8008947488228412,0.1975327383757081,17263.0537435149,38.033247752973566,22.18284569624973,661423.7905518396,38.00574579893032,17403.25776136869,25.01752286060831
341162,13.0,3371.0,0.0253042206755371,0.7439634144542333,0.0037240457721011,0.0004879328581318,0.0936163351734797,0.0885917322636093,0.0367207757061232,0.0029325284174621,0.0036123105369528,0.0010467041423692,0.0,125.89690132924021,26.775877439463777,12.0,383055.0,0.0049461439990083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003271887137253,0.7255261144147889,0.2692005528724774,8441.362821616302,45.37833618750378,12.34390669630426,384018.237869556,45.293224588650176,8478.491901541172,27.12426746935532
338354,48.0,128522.0,0.0099154120948301,0.6051029754017224,0.0972343754658737,0.0855599082653908,0.0841565574474294,0.0858909309414731,0.0030487982322587,0.0054296297212841,0.0228158527445474,0.0008455596851899,0.0,4569.038630745089,28.12889327202766,19.0,20001.0,0.0012814175950531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196961769338,0.8426835064229715,0.1558381142126373,591.4910683741156,33.814542719940874,47.43913593890045,22336.25184128292,34.1359603521258,654.3320185187624,28.00293220645015
222291,13.0,6307.0,0.0323502607427974,0.6149924672642167,0.1565429445215489,0.0847945072796845,0.0603666921030697,0.0310641610648125,0.0124130343770345,0.0014564051359767,0.0045734904696479,0.0014460370412108,0.0,240.4212905954591,26.23311764269816,15.0,171790.0,0.002254834763108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002955568430191,0.8666112278628721,0.1308383805310006,5486.264413689199,31.31274525729267,37.66149098212384,172446.92161113292,31.31505692551012,5506.837238755036,25.69987639102319
470942,40.0,24097.0,0.0342796681817144,0.6311495391946108,0.1287541675724158,0.0767200874464337,0.0188725406828717,0.0570985201240955,0.0376401053803573,0.0046683239306457,0.009317617914044,0.0014994295728108,0.0,902.4573717423558,26.70153821612252,47.0,568979.0,0.0013089159928563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003267199409383,0.7687186376387012,0.2296457264275039,13782.447750954554,41.282870088195565,48.54043247123849,571804.5472574838,41.245037040730914,13863.596405376164,25.899460573007666
470288,29.0,209755.0,0.0150297199151094,0.741585820806226,0.0777634946978506,0.03514346092691,0.0310707851099455,0.0610563503222766,0.0094809094126777,0.0034527078515372,0.0235027892249011,0.0019139617325656,0.0,8899.247954860508,23.56996917761326,53.0,99304.0,0.0022950935746538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001658173862366,0.8698761525116961,0.1276629365274133,3204.33516272135,30.990515959530264,38.87519273211996,110335.8683600066,31.537171755120816,3498.5974397685463,23.09395263171347
449290,25.0,18055.0,0.0332759326787577,0.8022814487938539,0.0368834723628476,0.0859718523934712,0.0137005002376807,0.0052246164453186,0.0017342809816895,0.0021414715359119,0.017895205193929,0.0008912193765397,0.0,850.0072746729015,21.24099468083717,44.0,461722.00000000006,0.004161146232333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003891033537055,0.8143477119946321,0.1811020384193293,12668.001996102292,36.44789447791872,44.28501157481395,464071.8243584888,36.42546420194845,12740.313254090663,20.19449155528059
16930,18.0,184635.0,0.0298328769368418,0.5840632553917166,0.0661075516547574,0.0990888826221551,0.0810431620888458,0.0882270871294279,0.0290485824913178,0.007472847854911,0.0146892835831658,0.0004264702468605,0.0,6149.96010713244,30.022145962519147,45.0,213330.0,0.004405279915023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002093516443818,0.9127040001442172,0.0826813682963778,8051.327582527409,26.496251433485103,17.19125039256977,220547.0592957664,26.757310173445696,8242.497391035971,29.774154117356623
379124,51.0,67236.0,0.0290789685342454,0.7105228171553535,0.0102572165166125,0.0537478561239001,0.087241488709531,0.0728477096229968,0.0062482402509011,0.0097143259808243,0.0197818315056461,0.0005595455999888,0.0,2537.404282001714,26.497945351837544,55.0,130172.0,0.0020590790993699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003972362862198,0.9518801266104364,0.0456635580039737,5735.968867394402,22.69398649284012,61.41700009578324,134043.09715323467,22.970904260126,5835.342641948716,25.99020096475655
308344,47.0,155901.0,0.0242211899866413,0.8017571612783504,0.0195310693492797,0.0056128896624277,0.0203254225095344,0.0631674954204327,0.0477014936366326,0.0074952219573993,0.0101091539071375,7.890229216411983e-05,0.0,6510.937038869529,23.94447973759988,30.0,417622.0,0.0037209824764965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003164215796361,0.7993664559922173,0.19659613995165,10989.332627182106,38.002489702332994,43.15057479814908,426737.0446268688,38.03061995091525,11220.88057406487,23.375833735235016
