,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,feed_gas molecular weight,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h",lean_amine molecular weight,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h","rich_amine H2S molar flow, kgmol/h","rich_amine CO2 molar flow, kgmol/h"
19181,40.0,6953.0,0.0341966381931833,0.6096190271078366,0.1107979843064694,0.07195263134868,0.0664022105450667,0.0308268347922094,0.0341454475760106,0.0015413081101375,0.0393718708474134,0.0011460471729931,0.0,32.0,40244.0,0.0040636000690295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001859899689644,0.8435873047823226,0.1521631051796833,27.37808094613531,253.9622851462672,9.998970290892807,8.684656379860948,33.514966360706865,1200.7769772725267,0.22333247273608328,4.879477407733673,40.3920265237926,41017.269692637856,33.57019134537697,1221.83604110694,10.221230993074267,12.954774949486282
228671,58.0,19932.0,0.0200465437257417,0.8601871003540238,0.0177032702190518,0.049906470719954,0.0118297008432534,0.0159653654826929,0.0044880570064832,0.0033873354527096,0.0158273511615255,0.0006588050345637,0.0,48.0,92629.0,0.0017462368200861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003422409183849,0.8860155395837548,0.1118959826777741,20.15010220197637,989.1761242801549,15.656037879578804,19.829562427841832,29.38427980184698,3152.3318122698283,1.0788569344851622,5.504717879714318,54.37371679409716,94045.36608963764,29.47708986196268,3190.4562672244674,16.724945554191336,23.454178353005716
13705,58.0,112040.0,0.0345644204391136,0.5798143674263017,0.1531749860529522,0.0626680830621645,0.0710152201039925,0.0406205347803394,0.0441324687062811,0.0098952973300319,0.0039650142387375,0.0001496078600851,0.0,40.0,197114.0,0.0048314190841078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002558440317875,0.8562279620089422,0.1386847748751623,28.716955487254022,3901.527794258301,15.469613257064275,134.85404703563142,32.172735141496204,6126.740519047867,1.5674899961090467,29.60085106710439,57.2776303528517,201386.24542243624,32.32574416865647,6229.902840649942,16.99762909147579,107.68248810866454
403601,58.0,73289.0,0.037369205569951,0.76070167332974,0.0098111772803332,0.0569140804496551,0.0276592486612733,0.0356157278662216,0.033114876243547,0.0021816191153018,0.0363254911831583,0.0003069003008185,0.0,36.0,36073.0,0.0040460417292896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003787910084845,0.797079732644172,0.1984954346180539,24.121075815900127,3038.3802347526043,110.37065442858818,113.54185559214605,38.20405229482532,944.219207994489,0.35766174602666834,3.8203503171424793,64.3502898864316,40151.05727733262,38.30610685919674,1048.1633496433724,79.17655064068218,39.07432351983949
139337,35.0,156679.0,0.019092947805182,0.7190013504902897,0.0387340380642098,0.0914208216556267,0.0225436462263511,0.0461836711426924,0.0357238015049868,0.0011794517466572,0.0254323365901171,0.000687934773887,0.0,44.0,500251.0,0.0043769754480959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003350106265784,0.9027205289323602,0.0925674849929654,25.107522185541164,6240.321081553311,158.7059461764674,119.14612469767425,27.49750026201929,18192.59915385719,6.094714041623368,79.62855983348317,50.87412160651951,510941.8580132907,27.64422923714658,18482.76736638832,164.71426768861988,186.448141123667
274932,40.0,208971.0,0.0227581821701402,0.6754707453453223,0.1402907954992134,0.0505175144844715,0.0252334331606758,0.0239634550086947,0.0455615154311061,0.0036781957806312,0.0108906686149785,0.0016354945047661,0.0,14.0,489485.00000000006,0.001612345665702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212962680523,0.7976825915345575,0.2004921001192174,25.0969261172242,8326.557564218261,90.68177913544363,189.49731389663805,38.340084916923566,12766.925296608777,2.718878633202702,20.584696666328384,31.172318801119506,497497.2656737114,38.29226050311329,12992.110132366386,93.3792196186528,106.02442127058372
191562,60.0,246171.0,0.0250673220848088,0.8093001122775232,0.0622895697241584,0.0370697749782615,0.0305289873834903,0.0002348168885069,0.0029471857898114,0.0082416449535448,0.0229892044336875,0.0013313814862067,0.0,32.0,685561.0,0.0008782117564765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003895673942627,0.9753659685457894,0.0233662523034712,20.997163001108152,11724.01242906044,269.5257185147636,293.8895956855596,20.40782862035725,33593.03984531397,13.08675299790202,29.501802527938235,45.60825245278494,703126.9530944977,20.633095211295085,34077.62848443543,282.4769574322297,202.033608931725
105653,13.0,146782.0,0.0181688649807521,0.7350448229371971,0.0793031877360981,0.0358531720082615,0.0114225013641987,0.0795036453426108,0.0265656070805753,0.0095805312895417,0.002930217327539,0.0016274499332252,0.0,38.0,354596.0,0.0033355822715301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001970969820658,0.7840273186180005,0.2124400021284035,24.5794513016419,5971.736236040184,17.498484994337474,108.49966937327886,39.5931368449258,8955.996626103257,1.765199906396439,29.873463569913415,30.330699584288823,358516.3440249992,39.55918034842381,9062.7849431487,19.205947058286206,88.4702320784604
403274,39.0,3196.0,0.0198332479806822,0.6471132014425223,0.1033346727435614,0.0746108713883248,0.0718745786914189,0.0583068893222392,0.0173866980161958,0.0026461184759853,0.0038984240001725,0.0009952979388974,0.0,18.0,252482.0,0.0046352752854912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002845949619404,0.7881793115681369,0.2069008181844314,26.81441429892389,119.18962556374991,0.4646516968692964,2.3639174005305104,39.06804749964133,6462.62140441797,1.8392294926255464,29.956029275385042,18.34388859627984,253098.98764816605,39.020020233248985,6486.387914081609,2.3032335754040467,32.094889771031006
449744,36.0,95683.0,0.0230149841308084,0.7735385164075335,0.0144507877897627,0.0570248604884518,0.0114334600213679,0.0634650820877395,0.0430277893208229,0.000674325859432,0.0129687751604112,0.0004014187336697,0.0,54.0,97204.0,0.0046720986564569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002613995091683,0.9379449856746096,0.0571215161597651,24.32741518458354,3933.134666137281,51.00793916075337,90.52103192548192,23.918683298176937,4063.9360782626695,1.0623108961492078,18.98711029117774,53.17661828563735,101724.74222844484,24.363867696275207,4175.229626780345,51.96350338429524,83.83890405772384
324095,31.0,103125.0,0.0387863199806395,0.7140090362791922,0.1062568813226157,0.0592784474812914,0.0148979605086941,0.0345728046209898,0.0136404625106287,0.0010010613442874,0.0168067148709933,0.0007503110806675,0.0,46.0,529882.0,0.0045498679010607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001747909293014,0.7274920990739636,0.2677832420956741,23.48885382509413,4390.380253029938,73.78786908791358,170.2866933307002,45.22222783554566,11717.290928853823,2.048076170349224,53.312125884581725,48.63797094836213,538445.3364944075,45.08766569686903,11942.187029917544,75.71527688014606,166.47840726712133
22336,40.0,245388.0,0.0067555756854275,0.7331727354157773,0.0109424389470088,0.0569088041489414,0.0856809856533646,0.0339221071412065,0.0285380335239103,0.0086455294359467,0.0339660805190301,0.0014677095293862,0.0,45.0,413717.0,0.0018117185231829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001257004619002,0.8995380784658521,0.0985245025490646,25.716553148945547,9542.025269823596,324.1051986294482,64.46187390255507,28.029998008020435,14759.794127763407,1.8553129394117198,26.74059241963516,51.709514469253634,426813.8928267725,28.18873595776272,15141.292375305495,325.9309044240633,60.00656260233226
248453,22.0,200727.0,0.032091836490602,0.6614110766030334,0.0927192113432925,0.0127816855508488,0.0499459573766865,0.0665467288950671,0.0436075507199124,0.0037988814357341,0.0366357391890509,0.0004613323957718,0.0,33.0,460796.0,0.0037741586430507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116514442949,0.8412970755828306,0.1548122513311696,26.82313988168561,7483.352093952768,274.1581355738915,240.15451180073634,33.77428334080483,13643.398302497317,1.589652953146807,51.492349623953494,43.06260460852752,480425.0313251954,33.92133975688145,14162.91440044711,275.7266149697146,267.8044158285815
51094,28.0,116046.0,0.03200178284236,0.6654347357647056,0.1105147134561099,0.0004557458185563,0.0895764670112259,0.057410606992174,0.0099783929304011,0.0066296823799891,0.0271183697707351,0.0008795030337425,0.0,14.0,247367.0,0.0014680837224583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002295019223082,0.8557243392491817,0.1425780751060517,26.10879157577407,4444.70973170881,120.53328202806432,142.23863563146952,32.47868502557305,7616.2874145067235,1.7479526024810437,11.181347578801333,34.79164064064156,257660.465923704,32.670225974683504,7886.705960447527,122.27258076553545,140.53906998284978
65873,13.0,270010.0,0.0301001562002876,0.6236392579647442,0.131902947173798,0.0881934184883454,0.0320502144433052,0.0347984921934112,0.0349425269045105,0.0077567108330999,0.015947830564972,0.0006684452335258,0.0,43.0,541872.0,0.0046502472990113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001500298202905,0.7913970196018687,0.2038027032788294,26.706704124650752,10110.195505209349,161.23568489582019,304.318463922247,38.7529050720744,13982.74526754064,2.0978287596569616,65.0232234131439,31.81778475593927,554989.5902375845,38.7275647586642,14330.60905574811,163.24058334921207,215.79516560728376
338540,43.0,52729.0,0.034110495830824,0.5423909670657798,0.1557525478814135,0.0782266236372909,0.0907066345537517,0.038561431260463,0.0437889712800402,0.0090509540968026,0.0073176476748509,9.372671878313545e-05,0.0,40.0,256048.00000000003,0.0035278648060434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002316956295742,0.8894933574347902,0.106747082129592,29.912591738533912,1762.7693534851278,12.89932506082887,60.12893668275876,28.90801281510351,8857.33660205876,2.05220618036461,31.247486073683135,44.00935490050989,259007.701137551,28.99274431508485,8933.535174274273,14.93880700018612,79.63073053988848
249183,51.0,244658.0,0.0203783132885575,0.6263085195267547,0.1411599897251894,0.085073353413746,0.0345915800774258,0.0014457830138742,0.0467657720221567,0.006836361763802,0.0362107065196989,0.0012296206487944,0.0,26.0,338384.0,0.0048398488556584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000213674591464,0.948521464745468,0.0464250118074093,26.158935606362945,9352.750573707935,338.66970617648354,190.5932813007562,22.84034195036812,14815.189752207112,3.1656296177644943,71.70327916858164,56.572984442428776,357535.1958523073,23.309082392920388,15338.879061189496,341.76342425066986,233.67152120491272
23922,46.0,111206.0,0.0393038905415375,0.6830041706666795,0.1084862460376759,0.0405554887718188,0.0366537306524075,0.0567782474134432,0.0186642574311188,0.0098225055565925,0.0052204223003086,0.0015110406284172,0.0,47.0,210456.0,0.0010712684777867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003997382678026,0.9960710023838822,0.0024579908705283,25.428582422170617,4373.26777221533,22.83030460329382,171.8864378279849,18.2981715851325,11501.477020305034,4.597580501268143,12.321169779840883,46.80420886911634,211376.28077372527,18.336807055985336,11527.431145910963,9.069057594488418,26.298757076876463
40934,26.0,116600.0,0.0234038827532241,0.6013987266560952,0.1262269732490423,0.0838705187057495,0.0072325806796294,0.0673276664888644,0.0469610927421205,0.0056569875203371,0.0377427183299723,0.0001788528749648,0.0,28.0,168111.0,0.0030353983762831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003023032282783,0.8275904839027571,0.1690718144926814,27.591762460538224,4225.898949614454,159.49691374622415,98.90244354374956,35.20039775562442,4775.8267155699605,1.4437478338145495,14.496536657850509,41.79702719101357,176043.96146296116,35.23780242013423,4995.883663913527,160.9111578559186,64.9250851921359
345876,45.0,280364.0,0.0205793033970671,0.7373959658446778,0.0330745327267714,0.027147793420754,0.0458792871379616,0.0953452961583758,0.0288586859572326,0.0081716940436437,0.0033653110629518,0.0001821302505638,0.0,10.0,593243.0,0.0019051181822006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002064040984423,0.7954181492104964,0.2024703285088606,25.92540252506156,10814.258321697333,36.393343167626604,222.54990301646708,38.547684818549534,15389.847737743396,3.176527647473196,29.319478746473713,30.939957499783475,599475.2743457101,38.53196345311238,15557.8698987188,39.5441194834545,116.76099020725039
424474,22.0,261736.0,0.0206062692145498,0.7186834489175041,0.0301989870918952,0.0558638518658417,0.0074709959414843,0.0861883990289991,0.0466759691655726,0.0012081856065337,0.032472157446387,0.000631735721232,0.0,27.0,667590.0,0.0049414741617206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001147999277753,0.8104450601814766,0.1844986657290273,25.824768726462427,10135.07624297914,329.10779149315505,208.8461095728161,36.80733529396514,18137.417301965263,2.0821741962960885,89.6255789580055,34.140229317180285,684615.5150943986,36.768612491068055,18619.563500273707,331.16180781454597,194.53786732851756
78472,25.0,138952.0,0.0135132048277775,0.7499235523136707,0.1085986269093674,0.0269274852903864,0.0633233175453136,0.0127074773183595,0.0126157428167226,0.0053620765542119,0.0067736265568717,0.0002548898673185,0.0,26.0,521933.0,0.0043612669673835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001851637083688,0.7957509193970245,0.199702649927223,23.03020986264801,6033.466513275764,40.868449004320816,81.53146881543194,38.3312434847566,13616.385813509025,2.5212604918096506,59.384693663606214,28.554942474226493,526370.9985791221,38.29942778915823,13743.573441275454,43.36135267429847,106.23968821880537
349640,31.0,268869.0,0.0370866361786128,0.628082845136956,0.108114911271327,0.0157821792909466,0.0390759685670337,0.07766075586304,0.0488668753031653,0.0037658715746211,0.039575389771504,0.001988567042793,0.0,30.0,159573.0,0.0009352824984792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000393674672774,0.8956178243612398,0.1030532184675068,27.62250446121112,9733.69378499184,385.2147254575181,360.9899600780169,28.46959364020621,5605.03258376835,2.206559368302613,5.242288879004189,35.10683762143418,178087.12311696436,29.118686871037305,6115.905016791724,384.3298276831251,125.40765822517662
5551,21.0,278319.0,0.0161859886092529,0.5586074932108747,0.1733376420220955,0.023354913161008,0.0778884356570362,0.0855196540157031,0.0316041744917913,0.0041027400649492,0.0280273496176441,0.0013716091496445,0.0,10.0,582498.0,0.0014532441383697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003403554598763,0.809803650492524,0.1884027499092299,28.970051290392544,9607.128313656112,269.26234406840746,155.50086945246886,37.115176519990136,15694.33462579029,5.341652479013393,22.80769980054236,26.165526605659466,596246.4468100126,37.04553310929568,16094.961976951517,274.5667470604069,96.69438122714317
214371,37.0,79178.0,0.0189782530587166,0.4976551308193602,0.1757936551717427,0.0943427328019464,0.0740373618117327,0.0807328854150137,0.0137103979017301,0.0081411558451601,0.0349671054858329,0.0016413216887644,0.0,54.0,279775.0,0.0009099767964742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001758677263386,0.8838215932763239,0.1150925622008632,30.05891134896216,2634.0940655102527,92.10664504830345,49.9905037557172,29.68319773237025,9425.36590978197,1.657617672462705,8.57686427618053,53.83770311318864,285390.05181612883,29.790111112669862,9580.026430138128,93.75277243858436,53.95500904274725
496590,24.0,21194.0,0.0386309850875499,0.8389031059569023,0.0014735034108206,0.0492761918608982,0.0033134205621582,0.044091583567255,0.0128975881382535,0.0087977123257616,0.0019441632343058,0.0006717458560943,0.0,30.0,513876.0,0.0048669113419452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001613766812492,0.7532862214406607,0.2416854905361448,21.774703864564074,973.3312623594801,1.8923148550797542,37.60074548145519,42.59050580458882,12065.505921853446,1.9470913032612787,58.72174761737551,31.05550495502717,516303.7201800239,42.535637553962985,12138.144621084224,3.832245998857425,92.3462720805721
17772,45.0,172482.0,0.0208571815735388,0.76764183559971,0.0855076070750573,0.0115080535045973,0.0084194813177743,0.054852184894648,0.0207506602801223,0.0014447872623037,0.0278378210160989,0.0011803874761491,0.0,19.0,112331.0,0.0015332864436704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002156384429123,0.8507100383735678,0.1475410367398493,22.560664602701653,7645.253499284998,212.82719853579957,159.45844041032007,32.98215322559253,3405.81159852343,0.7344239099582438,5.22208475371139,55.2787504748942,121880.59704421856,33.18341465630061,3672.9371677569898,211.44711740014978,55.86144637237675
461003,34.0,261602.0,0.0085976871490934,0.7737696305493271,0.0207552411136689,0.0819244453879775,0.0716562581529758,0.0208840020346522,0.0048919078869598,0.0087385411523486,0.0075564140397967,0.0012258725331995,0.0,42.0,344153.0,0.0014274723938075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287189055859,0.8215932652994195,0.176692073250914,23.67028505019277,11051.915912515364,83.51285256798364,95.0209154138942,35.92913524875376,9578.660817113245,2.7508865564603506,13.673273886074748,43.24464211703963,351318.9121713995,35.958593564906415,9770.096028290362,86.166538300612,97.04156058363552
82034,10.0,5138.0,0.0296099452896421,0.5615389268667763,0.1665959334839339,0.055535940896822,0.0571712093702938,0.0710538208180985,0.0108237398662502,0.0070167611258153,0.0397956187436871,0.0008581035386802,0.0,38.0,55908.0,0.0012853405680004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001687413761036,0.8119497331281319,0.186596184927764,27.882023818026948,184.2764368014799,7.333394822396845,5.4564152118620095,36.92532339053726,1514.0828804312482,0.2554884287788713,1.9461121495331823,36.48113622746223,56507.77962357251,36.90831691902845,1531.0310613063843,7.58824426056738,7.279494981023865
134573,52.0,71225.0,0.0291902257265532,0.6040314521663066,0.103872099731799,0.0873368225141175,0.0649255157031383,0.0566287967979494,0.0157528655860245,0.0080427978181058,0.028563522181645,0.0016559017743601,0.0,12.0,621802.0,0.0032816785362789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002659478998037,0.8216756259934143,0.1747767475705031,27.734977975554784,2568.05684370028,73.35274861875818,74.96215894623091,35.78326089297195,17376.89591398099,4.621348973430741,57.025386348063925,21.224695130275904,628523.4915630639,35.770523892836366,17570.98927167058,77.96530318352023,125.29306480241245
381256,21.0,72675.0,0.0339022477285555,0.6184953149962786,0.1762128213164615,0.0566849720183193,0.0673906329027382,0.0001298028892216,0.0453874079318878,0.000186307234614,0.0005279950003833,0.0010824979815397,0.0,21.0,109571.0,0.0016471502973929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093798277213,0.8325114047575924,0.1655320651172933,26.46283931846377,2746.30394438789,1.4500347521697423,93.10587666054735,34.8063843411639,3148.0144253425215,0.9739321605766366,5.1852528969000735,25.30614317592637,111927.4093751738,34.90403681928753,3206.7181786068973,2.411516290500243,52.15377042066064
414628,17.0,154503.0,0.032761692478262,0.6562046557614649,0.1597452863502964,0.006453702179418,0.0966785509207627,0.0145626766269942,0.0118390011345482,0.0053691977011691,0.0150886694069814,0.0012965674401027,0.0,51.0,668213.0,0.0040736643782661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002121134611111,0.8529166072347146,0.1427976149259081,25.302141371475432,6106.321110598969,92.13626053069936,200.05341439896273,32.56834258966934,20517.255311971472,4.351986036722371,83.58041210416911,47.24995454492961,679029.7409087125,32.64505906605237,20800.38328418392,96.41866054579359,231.27902831891964
437662,25.0,18593.0,0.0395750818850452,0.6559971866824583,0.1933175206686329,0.0059036558855389,0.0471588813171304,0.0024416837972343,0.0301232043519712,0.0034424785873752,0.020197188142378,0.0018431186822353,0.0,22.0,315979.0,0.0029301466386769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326492622063,0.9640045068191634,0.0327326972799532,24.36530514796748,763.0932544077332,15.412338029452506,30.19947802911167,21.407654874205587,14760.09408114702,4.909934406189131,43.249240058427745,24.909736477124568,318245.4240955093,21.463334848880905,14827.398740047265,20.31517295433241,72.15385059778265
512088,48.0,6207.0,0.0108266857937978,0.6994736535922126,0.0585648975741174,0.0916058819098795,0.0294994833538619,0.073946603989219,0.0118712959054642,0.0024414133505719,0.0212871100502112,0.0004829744806641,0.0,49.0,468146.0,0.0042008398351854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001390729042815,0.7960848771990238,0.1995752100615093,25.27800416203668,245.54944924496343,5.227038148846286,2.658486733815319,38.31344238723883,12218.844635999785,1.6993102104929179,51.32940928684934,49.28309123705719,469404.72442140325,38.28277889667646,12261.511257798344,6.9243545358176855,53.824192239539265
140079,47.0,265470.0,0.0105315006181586,0.6325776430771465,0.1843428044844927,0.0329710770000089,0.0322135894933001,0.0396529913761785,0.0460988622972475,0.0051176786515365,0.01607394975886,0.0004199032430704,0.0,41.0,532592.0,0.0037556756791514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003200215883572,0.8163125571111605,0.1796117456213309,26.036624966848503,10196.021962831719,163.89034477079016,107.37941160432091,36.285503705151,14677.817464730262,4.697218458680029,55.12512207531111,51.6299542767332,543240.2586892601,36.29476153351835,14967.456341807776,168.44505755273866,148.2840306865381
397817,41.0,152252.0,0.0162465304319371,0.8066014686024106,0.0335009675858799,0.0379620907895422,0.034704516256186,0.0062032752955104,0.0484033774656693,0.0080981879572869,0.006681489176498,0.0015980964390792,0.0,25.0,298443.0,0.0049451587245025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002686305868583,0.8310840638878758,0.1637021468007633,23.04729002647364,6606.069512949822,44.138381949967645,107.32570937763117,34.70636632918816,8599.085169829737,2.3099772956158664,42.52384105032359,39.90200046982699,304796.39814240206,34.76667896969565,8766.911513408504,46.41101037440078,138.69894464093733
13495,10.0,158053.0,0.0394798454982795,0.5486339932292761,0.1963826485073748,0.0675976674605906,0.0280257036269592,0.0566000933027139,0.0489779161389086,0.0006283952213427,0.0123168890787891,0.0013568479357651,0.0,32.0,122168.0,0.0049036059740066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002074752544023,0.7964126645319519,0.1984762542396391,28.36715605433,5571.690009999243,68.625887834558,219.96946075907746,38.22165173791888,3196.303520258381,0.6631538860125746,15.673413036677324,5.838031773251998,127818.59001160137,38.156498021916335,3349.851182311985,69.25667774363066,83.44612409511541
314169,59.0,70215.0,0.030323303818003,0.676277394443059,0.0780510285299498,0.0692099367882285,0.0687538510406077,0.0303018721330104,0.0114349805965114,0.0069891166170519,0.027464093913321,0.0011944221202569,0.0,24.0,440446.0,0.0018926824607893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002287713681426,0.8134945270509946,0.1843840191200734,25.62706715516352,2739.876536588097,75.24822651176018,83.08210864277869,36.718318220430405,11995.266159955328,2.744173450647612,22.70322987344687,34.605353906805874,447240.2175976409,36.71526775248969,12181.314340743524,77.98269618280588,98.27154624939166
64306,29.0,81994.0,0.0135679139579525,0.6097619176825655,0.0943182900204358,0.0772072651454759,0.0764814063289855,0.05839399125146,0.0283710473731351,0.0089874794304382,0.0312716778292105,0.0016390109803405,0.0,45.0,347086.0,0.0021590523124712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003285179353394,0.9814727037607004,0.0160397259914888,28.250243686091068,2902.417441459789,90.76346315521194,39.379750115787054,19.6990755984331,17619.40545208161,5.788290701025619,38.04121808568446,44.177803797074375,351933.14107651217,19.81690350168438,17759.239784691836,96.44576586888913,69.5954025266745
388217,29.0,264688.0,0.0089531260183468,0.638225153382792,0.120292215073368,0.0766662904204331,0.0447492959577281,0.0921286280833074,0.0032249754337186,0.0095693758119665,0.0051181272368824,0.0010728125814569,0.0,54.0,359980.0,0.003149571049576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000335684840046,0.9200262745449024,0.0764884695654757,26.70346723039065,9912.121063393754,50.73149678983131,88.74446898967396,25.83923733576484,13931.525738251617,4.676601989041726,43.878330141620204,40.10121294990216,365367.9453660121,25.972246509048027,14067.629661482222,55.20660036068439,121.19444268406694
413507,47.0,1380.0,0.0113620239225536,0.7648977194410815,0.0564002577792861,0.0605140480349653,0.0258770589926128,0.0554370152525442,0.0133979084047106,0.0061832831624537,0.0040806678160677,0.0018500171937239,0.0,60.0,695086.0,0.0040270235920666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003105681137208,0.7849173572815518,0.2107450510126607,23.44694964061492,58.85627005440218,0.24017288698478811,0.6687263483503927,39.44149189641346,17623.217748089453,5.473209493715066,70.96911363968304,60.04448640079323,696317.423506117,39.40037888512447,17672.861104617707,5.7126864370391495,71.6130323949368
371983,51.0,239702.00000000003,0.0177385444081639,0.6560956809890994,0.0779474546337096,0.0044275656459216,0.0896579301634921,0.0807483442580769,0.0441800070881159,0.0051927058692627,0.023712458336079,0.0002993086080786,0.0,43.0,699975.0,0.0012332849295446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003627654503603,0.7479891284032966,0.2504148212167984,28.125751878493112,8522.509941620181,202.0896619094876,151.1769210684479,43.38224559270242,16135.056874919976,5.8532411738194,19.899122481183795,50.53335467751418,712751.5222441846,43.24697085862633,16480.958275069905,207.7255417350117,112.31795381263936
108534,39.0,140543.0,0.0186686720906768,0.5949363181251217,0.1668149939381942,0.0178442141038246,0.0851300265125892,0.0826125451886385,0.0226354875397969,0.0032285653263491,0.0064831839351741,0.0016459932396346,0.0,39.0,117582.0,0.0047004010375002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001845285782528,0.8502784033361104,0.1448366670481365,28.03543902461157,5013.04794537446,32.500511905709224,93.58694826703686,32.79043813581778,3585.862424679296,0.6616940950362086,16.854991461295544,42.28503862937589,120682.38738399856,32.901643129649656,3667.9744810448196,33.123883524296204,56.44029580093933
499379,35.0,27933.0,0.0315576617678671,0.6127210873015583,0.1490276838768144,0.054936919566141,0.0247880566178908,0.0524995633850776,0.0472967172883567,0.0068652402052907,0.0185207906073329,0.0017862793836698,0.0,53.0,656184.0,0.0018898949004562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001922679952342,0.806029815930074,0.1918880211742356,27.18574284722037,1027.4870970780198,19.02987337671834,32.425090280435775,37.47667767574179,17509.12942917403,3.3664452136434235,33.09041441962358,53.55681122130335,659554.6567184865,37.45890702569904,17607.41861117284,22.385308591520563,62.39729950019663
196418,42.0,70017.0,0.0166967774991928,0.5814310111758703,0.1227276664739218,0.0910504816692016,0.0703195285477383,0.0691141117588113,0.0053046970493512,0.0051590603507006,0.0369109113096188,0.001285754165593,0.0,50.0,366911.0,0.0027481462337529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001253128989025,0.9760643619132652,0.0210621789540792,27.9084428885912,2508.8106950109536,92.60248905617242,41.889053962193145,20.219137481150835,18146.718688769513,2.2740179244578815,49.869836619515304,52.52442937398433,372054.923930232,20.339661881970613,18292.089912272688,94.84194781724979,87.15090216465343
301317,41.0,68023.0,0.0353437836549431,0.6627323059697979,0.1265091985292192,0.0186900184856913,0.0772176124601887,0.0082242090846002,0.0321341033305153,3.252075871166272e-06,0.0382741680200332,0.0008713483891394,0.0,40.0,207137.0,0.0030449866300599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002735003281392,0.8796660120081435,0.1170155010336573,25.420820557407367,2675.877430721991,102.41698238446824,94.57563299858305,29.93476725221978,6919.612845315843,1.8925163837901062,21.070128599177483,52.20317539844632,214707.79071053668,30.15509462276864,7120.11663025661,104.28854876895186,106.54006500536886
